CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
2,XX00088,20191122,1435,1235,1405,CAN,TIAS,M,8,268
2,XX00099,20191122,1530,1330,1500,MNL,TIAS,L,2,360.6
2,XX00104,20191122,1620,1420,1550,MFM,TIAS,S,6,132
2,XX00120,20191122,1720,1520,1650,OKA,TIAS,S,1,190
2,XX00131,20191122,1740,1540,1710,KIX,TIAS,S,6,132.2
2,XX00144,20191122,1930,1730,1900,SGN,TIAS,L,8,379.8
2,XX00158,20191122,2110,1910,2040,BKK,TIAS,L,6,331.6
3,XX00176,20191121,0310,0110,0240,PUS,TIAS,M,1,219
3,XX00012,20191121,0735,0535,0705,BKK,TIAS,L,10,539
3,XX00023,20191121,0815,0615,0745,KOJ,TIAS,S,5,68.8
3,XX00025,20191121,0830,0630,0800,CGO,TIAS,S,10,68
3,XX00039,20191121,0915,0715,0845,HAN,TIAS,S,9,182.8
3,XX00044,20191121,1000,0800,0930,MFM,TIAS,S,6,191.6
3,XX00057,20191122,1125,0925,1055,XMN,TIAS,S,1,149
3,XX00072,20191122,1230,1030,1200,HRB,TIAS,S,8,107
3,XX00084,20191122,1410,1210,1340,SIN,TIAS,M,9,251
3,XX00097,20191122,1520,1320,1450,SZX,TIAS,L,3,307.8
3,XX00110,20191122,1635,1435,1605,ICN,TIAS,M,9,250
3,XX00123,20191122,1720,1520,1650,SHE,TIAS,S,6,124
3,XX00128,20191122,1730,1530,1700,HKG,TIAS,M,7,216.8
3,XX00137,20191122,1810,1610,1740,HKG,TIAS,M,6,268.2
3,XX00143,20191122,1925,1725,1855,JJN,TIAS,S,1,153
3,XX00151,20191122,1955,1755,1925,CTU,TIAS,S,2,0
3,XX00162,20191122,2320,2120,2250,MEL,TIAS,L,8,446.6
3,XX00171,20191122,2355,2155,2325,YVR,TIAS,L,7,617.4
4,XX00008,20191121,0655,0455,0625,ICN,TIAS,S,10,194.4
4,XX00030,20191121,0845,0645,0815,TSN,TIAS,S,10,90
4,XX00038,20191121,0910,0710,0840,SGN,TIAS,L,9,382
4,XX00060,20191122,1135,0935,1105,SFO,TIAS,L,9,644.4
4,XX00080,20191122,1320,1120,1250,NRT,TIAS,S,7,142
4,XX00082,20191122,1335,1135,1305,SZX,TIAS,M,8,254
4,XX00086,20191122,1420,1220,1350,KIX,TIAS,M,6,226
4,XX00098,20191122,1520,1320,1450,NRT,TIAS,S,2,168.6
4,XX00115,20191122,1705,1505,1635,MNL,TIAS,S,2,0
4,XX00135,20191122,1750,1550,1720,NGB,TIAS,S,2,0
4,XX00146,20191122,1940,1740,1910,YYZ,TIAS,L,8,568.8
4,XX00149,20191122,1950,1750,1920,SFO,TIAS,L,6,676.8
4,XX00165,20191122,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00003,20191121,0640,0440,0610,KUL,TIAS,M,1,285.4
5,XX00014,20191121,0740,0540,0710,SIN,TIAS,L,9,447.4
5,XX00036,20191121,0900,0700,0830,PVG,TIAS,M,1,280.6
5,XX00046,20191121,1000,0800,0930,NRT,TIAS,M,7,251
5,XX00063,20191122,1155,0955,1125,TNA,TIAS,S,4,125
5,XX00074,20191122,1240,1040,1210,HKG,TIAS,S,6,141.2
5,XX00081,20191122,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00087,20191122,1420,1220,1350,TAK,TIAS,S,6,109
5,XX00103,20191122,1620,1420,1550,NRT,TIAS,S,1,153.8
5,XX00122,20191122,1720,1520,1650,HIJ,TIAS,S,5,184.4
5,XX00126,20191122,1730,1530,1700,JFK,TIAS,L,3,604.8
5,XX00129,20191122,1735,1535,1705,SIN,TIAS,M,7,249
5,XX00142,20191122,1920,1720,1850,CKG,TIAS,S,11,102
5,XX00164,20191122,2330,2130,2300,SYD,TIAS,L,8,462.4
5,XX00168,20191122,2345,2145,2315,BNE,TIAS,L,8,450.9
6,XX00001,20191121,0620,0420,0550,CTS,TIAS,S,1,182
6,XX00028,20191121,0840,0640,0810,XMN,TIAS,M,6,295.4
6,XX00033,20191121,0855,0655,0825,KIX,TIAS,S,7,128
6,XX00050,20191121,1015,0815,0945,SDJ,TIAS,S,8,151.2
6,XX00052,20191121,1025,0825,0955,SWA,TIAS,S,7,58
6,XX00054,20191121,1105,0905,1035,HKD,TIAS,S,8,138
6,XX00065,20191122,1200,1000,1130,HFE,TIAS,S,10,139
6,XX00066,20191122,1205,1005,1135,WUX,TIAS,S,6,126
6,XX00073,20191122,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00075,20191122,1250,1050,1220,KIX,TIAS,S,7,148
6,XX00096,20191122,1520,1320,1450,PEK,TIAS,M,8,289.8
6,XX00111,20191122,1645,1445,1615,PVG,TIAS,M,5,257
6,XX00116,20191122,1710,1510,1640,SFO,TIAS,L,9,532.8
6,XX00136,20191122,1800,1600,1730,YVR,TIAS,S,2,0
6,XX00141,20191122,1920,1720,1850,LAX,TIAS,L,6,563.4
6,XX00157,20191122,2030,1830,2000,MNL,TIAS,L,8,319.4
6,XX00159,20191122,2150,1950,2120,HKG,TIAS,S,6,150.6
7,XX00013,20191121,0740,0540,0710,SYD,TIAS,L,9,426.8
7,XX00034,20191121,0855,0655,0825,MFM,TIAS,S,6,134.4
7,XX00037,20191121,0910,0710,0840,MNL,TIAS,L,10,580.6
7,XX00059,20191122,1130,0930,1100,SFO,TIAS,L,6,590.4
7,XX00077,20191122,1300,1100,1230,ICN,TIAS,S,9,0
7,XX00083,20191122,1410,1210,1340,ICN,TIAS,L,9,399
7,XX00093,20191122,1450,1250,1420,FUK,TIAS,S,6,134.6
7,XX00100,20191122,1535,1335,1505,PEK,TIAS,M,1,277.8
7,XX00107,20191122,1630,1430,1600,PVG,TIAS,L,8,338
7,XX00117,20191122,1710,1510,1640,PVG,TIAS,S,8,157
7,XX00125,20191122,1725,1525,1655,NKG,TIAS,S,10,173
7,XX00140,20191122,1840,1640,1810,PVG,TIAS,S,10,172
7,XX00167,20191122,2340,2140,2310,SFO,TIAS,L,11,612
9,XX00175,20191121,0230,0030,0200,TAE,TIAS,S,1,0
9,XX00007,20191121,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00010,20191121,0710,0510,0640,CEB,TIAS,M,3,248.2
9,XX00019,20191121,0810,0610,0740,HKG,TIAS,S,6,160.4
9,XX00020,20191121,0810,0610,0740,KIX,TIAS,S,2,0
9,XX00021,20191121,0810,0610,0740,FUK,TIAS,S,3,173.8
9,XX00029,20191121,0845,0645,0815,PNH,TIAS,M,1,237.4
9,XX00040,20191121,0930,0730,0900,NRT,TIAS,L,6,364.2
9,XX00041,20191121,0930,0730,0900,CTS,TIAS,M,3,270.6
9,XX00049,20191121,1015,0815,0945,HRB,TIAS,S,2,139
9,XX00055,20191121,1115,0915,1045,NGB,TIAS,S,10,139
9,XX00069,20191122,1225,1025,1155,NRT,TIAS,L,3,338
9,XX00078,20191122,1315,1115,1245,PEK,TIAS,M,11,249
9,XX00095,20191122,1515,1315,1445,ICN,TIAS,L,2,311.6
9,XX00102,20191122,1605,1405,1535,WUX,TIAS,L,2,301.8
9,XX00113,20191122,1645,1445,1615,TAO,TIAS,S,4,125
9,XX00119,20191122,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00130,20191122,1735,1535,1705,SZX,TIAS,S,6,109
9,XX00138,20191122,1820,1620,1750,TXN,TIAS,S,8,133
9,XX00153,20191122,2005,1805,1935,ORD,TIAS,L,8,628.2
9,XX00161,20191122,2215,2015,2145,IST,TIAS,L,9,374.4
9,XX00163,20191122,2330,2130,2300,SFO,TIAS,L,6,660.6
