CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
10,XX00160,20191126,2210,2010,2140,IAH,TIAS,L,8,592.2
10,XX00163,20191126,2330,2130,2300,SFO,TIAS,L,6,660.6
11,XX00001,20191126,0620,0420,0550,CTS,TIAS,S,1,182
11,XX00015,20191126,0800,0600,0730,HKG,TIAS,M,7,214.4
11,XX00031,20191126,0850,0650,0820,BKK,TIAS,L,9,385.4
11,XX00037,20191126,0910,0710,0840,MNL,TIAS,L,10,580.6
11,XX00042,20191126,0950,0750,0920,KIX,TIAS,L,5,349.8
11,XX00075,20191126,1250,1050,1220,KIX,TIAS,S,7,148
11,XX00085,20191126,1410,1210,1340,HKG,TIAS,S,6,132.8
11,XX00095,20191126,1515,1315,1445,ICN,TIAS,L,2,311.6
11,XX00103,20191126,1620,1420,1550,NRT,TIAS,S,1,153.8
11,XX00108,20191126,1630,1430,1600,FUK,TIAS,L,9,402.6
11,XX00130,20191126,1735,1535,1705,SZX,TIAS,S,6,109
11,XX00136,20191126,1800,1600,1730,YVR,TIAS,S,2,0
11,XX00144,20191126,1930,1730,1900,SGN,TIAS,L,8,379.8
11,XX00161,20191126,2215,2015,2145,IST,TIAS,L,9,374.4
12,XX00007,20191126,0655,0455,0625,OKA,TIAS,S,6,176
12,XX00009,20191126,0700,0500,0630,HKG,TIAS,S,6,158.6
12,XX00019,20191126,0810,0610,0740,HKG,TIAS,S,6,160.4
12,XX00044,20191126,1000,0800,0930,MFM,TIAS,S,6,191.6
12,XX00054,20191126,1105,0905,1035,HKD,TIAS,S,8,138
12,XX00056,20191126,1120,0920,1050,LAX,TIAS,L,6,543.6
12,XX00073,20191126,1230,1030,1200,SZX,TIAS,S,6,122
12,XX00080,20191126,1320,1120,1250,NRT,TIAS,S,7,142
12,XX00092,20191126,1450,1250,1420,FSZ,TIAS,S,5,93.2
12,XX00099,20191126,1530,1330,1500,MNL,TIAS,L,2,360.6
12,XX00109,20191126,1635,1435,1605,HKG,TIAS,S,6,195.6
12,XX00111,20191126,1645,1445,1615,PVG,TIAS,M,5,257
12,XX00124,20191126,1725,1525,1655,KIX,TIAS,M,3,246.2
12,XX00128,20191126,1730,1530,1700,HKG,TIAS,M,7,216.8
12,XX00141,20191126,1920,1720,1850,LAX,TIAS,L,6,563.4
12,XX00148,20191126,1945,1745,1915,HAK,TIAS,S,2,34
12,XX00169,20191126,2350,2150,2320,LAX,TIAS,L,11,603
2,XX00174,20191126,0020,2220,2350,AMS,TIAS,S,1,50.7
2,XX00167,20191126,2340,2140,2310,SFO,TIAS,L,11,612
3,XX00008,20191126,0655,0455,0625,ICN,TIAS,S,10,194.4
3,XX00016,20191126,0800,0600,0730,TOY,TIAS,S,8,163
3,XX00022,20191126,0815,0615,0745,OKA,TIAS,M,1,201
3,XX00028,20191126,0840,0640,0810,XMN,TIAS,M,6,295.4
3,XX00045,20191126,1000,0800,0930,DPS,TIAS,S,2,192.4
3,XX00055,20191126,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00059,20191126,1130,0930,1100,SFO,TIAS,L,6,590.4
3,XX00070,20191126,1230,1030,1200,KIX,TIAS,S,8,153
3,XX00071,20191126,1230,1030,1200,HGH,TIAS,S,11,142
3,XX00088,20191126,1435,1235,1405,CAN,TIAS,M,8,268
3,XX00102,20191126,1605,1405,1535,WUX,TIAS,L,2,301.8
3,XX00114,20191126,1700,1500,1630,LAX,TIAS,L,9,628.2
3,XX00122,20191126,1720,1520,1650,HIJ,TIAS,S,5,184.4
3,XX00133,20191126,1745,1545,1715,KWL,TIAS,S,8,103
3,XX00151,20191126,1955,1755,1925,CTU,TIAS,S,2,0
3,XX00154,20191126,2020,1820,1950,SJW,TIAS,S,2,0
3,XX00168,20191126,2345,2145,2315,BNE,TIAS,L,8,450.9
4,XX00175,20191126,0230,0030,0200,TAE,TIAS,S,1,0
4,XX00012,20191126,0735,0535,0705,BKK,TIAS,L,10,539
4,XX00021,20191126,0810,0610,0740,FUK,TIAS,S,3,173.8
4,XX00030,20191126,0845,0645,0815,TSN,TIAS,S,10,90
4,XX00041,20191126,0930,0730,0900,CTS,TIAS,M,3,270.6
4,XX00051,20191126,1020,0820,0950,NRT,TIAS,S,8,189
4,XX00062,20191126,1155,0955,1125,HKG,TIAS,M,7,217.6
4,XX00069,20191126,1225,1025,1155,NRT,TIAS,L,3,338
4,XX00081,20191126,1325,1125,1255,CGO,TIAS,S,5,197.6
4,XX00084,20191126,1410,1210,1340,SIN,TIAS,M,9,251
4,XX00093,20191126,1450,1250,1420,FUK,TIAS,S,6,134.6
4,XX00101,20191126,1545,1345,1515,NGO,TIAS,S,7,124
4,XX00105,20191126,1625,1425,1555,HGH,TIAS,M,8,228.6
4,XX00115,20191126,1705,1505,1635,MNL,TIAS,S,2,0
4,XX00127,20191126,1730,1530,1700,WUX,TIAS,S,10,59
4,XX00135,20191126,1750,1550,1720,NGB,TIAS,S,2,0
4,XX00137,20191126,1810,1610,1740,HKG,TIAS,M,6,268.2
4,XX00145,20191126,1930,1730,1900,JFK,TIAS,L,8,608.4
4,XX00158,20191126,2110,1910,2040,BKK,TIAS,L,6,331.6
4,XX00164,20191126,2330,2130,2300,SYD,TIAS,L,8,462.4
4,XX00172,20191126,2355,2155,2325,LAX,TIAS,L,6,543.6
5,XX00176,20191126,0310,0110,0240,PUS,TIAS,M,1,219
5,XX00005,20191126,0650,0450,0620,CGQ,TIAS,S,8,119
5,XX00018,20191126,0810,0610,0740,CTU,TIAS,S,9,89.8
5,XX00020,20191126,0810,0610,0740,KIX,TIAS,S,2,0
5,XX00032,20191126,0850,0650,0820,NRT,TIAS,L,3,312.4
5,XX00043,20191126,0955,0755,0925,SIN,TIAS,L,7,341.4
5,XX00053,20191126,1055,0855,1025,PVG,TIAS,M,1,252
5,XX00067,20191126,1210,1010,1140,KWE,TIAS,S,2,0
5,XX00074,20191126,1240,1040,1210,HKG,TIAS,S,6,141.2
5,XX00078,20191126,1315,1115,1245,PEK,TIAS,M,11,249
5,XX00087,20191126,1420,1220,1350,TAK,TIAS,S,6,109
5,XX00106,20191126,1625,1425,1555,SZX,TIAS,L,8,324
5,XX00118,20191126,1715,1515,1645,NGO,TIAS,M,2,268.2
5,XX00125,20191126,1725,1525,1655,NKG,TIAS,S,10,173
5,XX00126,20191126,1730,1530,1700,JFK,TIAS,L,3,604.8
5,XX00142,20191126,1920,1720,1850,CKG,TIAS,S,11,102
5,XX00147,20191126,1940,1740,1910,PEK,TIAS,S,2,140
5,XX00165,20191126,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00173,20191126,2355,2155,2325,YVR,TIAS,L,10,464.4
6,XX00002,20191126,0630,0430,0600,KIX,TIAS,S,1,180.2
6,XX00004,20191126,0650,0450,0620,FUK,TIAS,S,11,196.4
6,XX00017,20191126,0810,0610,0740,CAN,TIAS,S,10,198.2
6,XX00039,20191126,0915,0715,0845,HAN,TIAS,S,9,182.8
6,XX00060,20191126,1135,0935,1105,SFO,TIAS,L,9,644.4
6,XX00066,20191126,1205,1005,1135,WUX,TIAS,S,6,126
6,XX00098,20191126,1520,1320,1450,NRT,TIAS,S,2,168.6
6,XX00100,20191126,1535,1335,1505,PEK,TIAS,M,1,277.8
6,XX00117,20191126,1710,1510,1640,PVG,TIAS,S,8,157
6,XX00119,20191126,1715,1515,1645,TNA,TIAS,S,6,112
6,XX00120,20191126,1720,1520,1650,OKA,TIAS,S,1,190
6,XX00143,20191126,1925,1725,1855,JJN,TIAS,S,1,153
6,XX00156,20191126,2025,1825,1955,DLC,TIAS,S,8,121
7,XX00010,20191126,0710,0510,0640,CEB,TIAS,M,3,248.2
7,XX00025,20191126,0830,0630,0800,CGO,TIAS,S,10,68
7,XX00027,20191126,0835,0635,0805,CTS,TIAS,L,8,383.8
7,XX00033,20191126,0855,0655,0825,KIX,TIAS,S,7,128
7,XX00048,20191126,1015,0815,0945,HKG,TIAS,S,6,136.2
7,XX00049,20191126,1015,0815,0945,HRB,TIAS,S,2,139
7,XX00065,20191126,1200,1000,1130,HFE,TIAS,S,10,139
7,XX00072,20191126,1230,1030,1200,HRB,TIAS,S,8,107
7,XX00079,20191126,1315,1115,1245,PUS,TIAS,M,8,208
7,XX00089,20191126,1435,1235,1405,LJG,TIAS,S,10,118
7,XX00090,20191126,1440,1240,1410,NRT,TIAS,M,3,276.4
7,XX00096,20191126,1520,1320,1450,PEK,TIAS,M,8,289.8
7,XX00131,20191126,1740,1540,1710,KIX,TIAS,S,6,132.2
7,XX00139,20191126,1820,1620,1750,NNG,TIAS,S,8,131
7,XX00140,20191126,1840,1640,1810,PVG,TIAS,S,10,172
7,XX00153,20191126,2005,1805,1935,ORD,TIAS,L,8,628.2
7,XX00157,20191126,2030,1830,2000,MNL,TIAS,L,8,319.4
7,XX00166,20191126,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00014,20191126,0740,0540,0710,SIN,TIAS,L,9,447.4
9,XX00024,20191126,0815,0615,0745,NGO,TIAS,S,1,159
9,XX00034,20191126,0855,0655,0825,MFM,TIAS,S,6,134.4
9,XX00036,20191126,0900,0700,0830,PVG,TIAS,M,1,280.6
9,XX00047,20191126,1005,0805,0935,PVG,TIAS,L,7,333.2
9,XX00063,20191126,1155,0955,1125,TNA,TIAS,S,4,125
9,XX00068,20191126,1215,1015,1145,TYN,TIAS,S,10,102
9,XX00076,20191126,1300,1100,1230,CAN,TIAS,S,2,144
9,XX00083,20191126,1410,1210,1340,ICN,TIAS,L,9,399
9,XX00107,20191126,1630,1430,1600,PVG,TIAS,L,8,338
9,XX00110,20191126,1635,1435,1605,ICN,TIAS,M,9,250
9,XX00123,20191126,1720,1520,1650,SHE,TIAS,S,6,124
9,XX00134,20191126,1750,1550,1720,PVG,TIAS,M,11,249
9,XX00146,20191126,1940,1740,1910,YYZ,TIAS,L,8,568.8
9,XX00152,20191126,2000,1800,1930,HKG,TIAS,M,2,232
9,XX00170,20191126,2350,2150,2320,CDG,TIAS,L,8,429.7
