CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
11,XX00039,20191004,0915,0715,0845,HAN,TIAS,S,9,182.8
11,XX00049,20191004,1015,0815,0945,HRB,TIAS,S,2,139
11,XX00055,20191004,1115,0915,1045,NGB,TIAS,S,10,139
11,XX00063,20191004,1155,0955,1125,TNA,TIAS,S,4,125
11,XX00071,20191004,1230,1030,1200,HGH,TIAS,S,11,142
11,XX00081,20191004,1325,1125,1255,CGO,TIAS,S,5,197.6
11,XX00090,20191004,1440,1240,1410,NRT,TIAS,M,3,276.4
11,XX00091,20191004,1445,1245,1415,MFM,TIAS,S,6,111.2
11,XX00101,20191004,1545,1345,1515,NGO,TIAS,S,7,124
11,XX00117,20191004,1710,1510,1640,PVG,TIAS,S,8,157
11,XX00124,20191004,1725,1525,1655,KIX,TIAS,M,3,246.2
11,XX00126,20191004,1730,1530,1700,JFK,TIAS,L,3,604.8
11,XX00152,20191004,2000,1800,1930,HKG,TIAS,M,2,232
11,XX00168,20191004,2345,2145,2315,BNE,TIAS,L,8,450.9
12,XX00175,20191004,0230,0030,0200,TAE,TIAS,S,1,0
12,XX00010,20191004,0710,0510,0640,CEB,TIAS,M,3,248.2
12,XX00022,20191004,0815,0615,0745,OKA,TIAS,M,1,201
12,XX00023,20191004,0815,0615,0745,KOJ,TIAS,S,5,68.8
12,XX00043,20191004,0955,0755,0925,SIN,TIAS,L,7,341.4
12,XX00044,20191004,1000,0800,0930,MFM,TIAS,S,6,191.6
12,XX00048,20191004,1015,0815,0945,HKG,TIAS,S,6,136.2
12,XX00060,20191004,1135,0935,1105,SFO,TIAS,L,9,644.4
12,XX00080,20191004,1320,1120,1250,NRT,TIAS,S,7,142
12,XX00096,20191004,1520,1320,1450,PEK,TIAS,M,8,289.8
12,XX00099,20191004,1530,1330,1500,MNL,TIAS,L,2,360.6
12,XX00113,20191004,1645,1445,1615,TAO,TIAS,S,4,125
12,XX00123,20191004,1720,1520,1650,SHE,TIAS,S,6,124
12,XX00125,20191004,1725,1525,1655,NKG,TIAS,S,10,173
12,XX00134,20191004,1750,1550,1720,PVG,TIAS,M,11,249
12,XX00141,20191004,1920,1720,1850,LAX,TIAS,L,6,563.4
12,XX00149,20191004,1950,1750,1920,SFO,TIAS,L,6,676.8
12,XX00166,20191004,2340,2140,2310,SEA,TIAS,L,7,635.4
12,XX00170,20191004,2350,2150,2320,CDG,TIAS,L,8,429.7
2,XX00002,20191004,0630,0430,0600,KIX,TIAS,S,1,180.2
2,XX00006,20191004,0655,0455,0625,SYX,TIAS,S,11,99.4
2,XX00024,20191004,0815,0615,0745,NGO,TIAS,S,1,159
2,XX00030,20191004,0845,0645,0815,TSN,TIAS,S,10,90
2,XX00032,20191004,0850,0650,0820,NRT,TIAS,L,3,312.4
2,XX00051,20191004,1020,0820,0950,NRT,TIAS,S,8,189
2,XX00065,20191004,1200,1000,1130,HFE,TIAS,S,10,139
2,XX00076,20191004,1300,1100,1230,CAN,TIAS,S,2,144
2,XX00079,20191004,1315,1115,1245,PUS,TIAS,M,8,208
2,XX00098,20191004,1520,1320,1450,NRT,TIAS,S,2,168.6
2,XX00104,20191004,1620,1420,1550,MFM,TIAS,S,6,132
2,XX00115,20191004,1705,1505,1635,MNL,TIAS,S,2,0
2,XX00127,20191004,1730,1530,1700,WUX,TIAS,S,10,59
2,XX00128,20191004,1730,1530,1700,HKG,TIAS,M,7,216.8
2,XX00145,20191004,1930,1730,1900,JFK,TIAS,L,8,608.4
2,XX00162,20191004,2320,2120,2250,MEL,TIAS,L,8,446.6
3,XX00176,20191004,0310,0110,0240,PUS,TIAS,M,1,219
3,XX00029,20191004,0845,0645,0815,PNH,TIAS,M,1,237.4
3,XX00031,20191004,0850,0650,0820,BKK,TIAS,L,9,385.4
3,XX00042,20191004,0950,0750,0920,KIX,TIAS,L,5,349.8
3,XX00053,20191004,1055,0855,1025,PVG,TIAS,M,1,252
3,XX00067,20191004,1210,1010,1140,KWE,TIAS,S,2,0
3,XX00069,20191004,1225,1025,1155,NRT,TIAS,L,3,338
3,XX00087,20191004,1420,1220,1350,TAK,TIAS,S,6,109
3,XX00102,20191004,1605,1405,1535,WUX,TIAS,L,2,301.8
3,XX00112,20191004,1645,1445,1615,NGB,TIAS,S,8,96.2
3,XX00116,20191004,1710,1510,1640,SFO,TIAS,L,9,532.8
3,XX00142,20191004,1920,1720,1850,CKG,TIAS,S,11,102
3,XX00146,20191004,1940,1740,1910,YYZ,TIAS,L,8,568.8
3,XX00155,20191004,2025,1825,1955,ICN,TIAS,S,6,186.4
3,XX00164,20191004,2330,2130,2300,SYD,TIAS,L,8,462.4
3,XX00167,20191004,2340,2140,2310,SFO,TIAS,L,11,612
4,XX00008,20191004,0655,0455,0625,ICN,TIAS,S,10,194.4
4,XX00018,20191004,0810,0610,0740,CTU,TIAS,S,9,89.8
4,XX00026,20191004,0830,0630,0800,KIX,TIAS,M,3,222.8
4,XX00052,20191004,1025,0825,0955,SWA,TIAS,S,7,58
4,XX00056,20191004,1120,0920,1050,LAX,TIAS,L,6,543.6
4,XX00058,20191004,1125,0925,1055,FOC,TIAS,S,1,121
4,XX00082,20191004,1335,1135,1305,SZX,TIAS,M,8,254
4,XX00084,20191004,1410,1210,1340,SIN,TIAS,M,9,251
4,XX00088,20191004,1435,1235,1405,CAN,TIAS,M,8,268
4,XX00109,20191004,1635,1435,1605,HKG,TIAS,S,6,195.6
4,XX00119,20191004,1715,1515,1645,TNA,TIAS,S,6,112
4,XX00138,20191004,1820,1620,1750,TXN,TIAS,S,8,133
4,XX00143,20191004,1925,1725,1855,JJN,TIAS,S,1,153
4,XX00148,20191004,1945,1745,1915,HAK,TIAS,S,2,34
4,XX00151,20191004,1955,1755,1925,CTU,TIAS,S,2,0
4,XX00159,20191004,2150,1950,2120,HKG,TIAS,S,6,150.6
4,XX00173,20191004,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00003,20191004,0640,0440,0610,KUL,TIAS,M,1,285.4
5,XX00012,20191004,0735,0535,0705,BKK,TIAS,L,10,539
5,XX00014,20191004,0740,0540,0710,SIN,TIAS,L,9,447.4
5,XX00020,20191004,0810,0610,0740,KIX,TIAS,S,2,0
5,XX00028,20191004,0840,0640,0810,XMN,TIAS,M,6,295.4
5,XX00047,20191004,1005,0805,0935,PVG,TIAS,L,7,333.2
5,XX00064,20191004,1155,0955,1125,CSX,TIAS,S,5,120
5,XX00073,20191004,1230,1030,1200,SZX,TIAS,S,6,122
5,XX00074,20191004,1240,1040,1210,HKG,TIAS,S,6,141.2
5,XX00092,20191004,1450,1250,1420,FSZ,TIAS,S,5,93.2
5,XX00100,20191004,1535,1335,1505,PEK,TIAS,M,1,277.8
5,XX00106,20191004,1625,1425,1555,SZX,TIAS,L,8,324
5,XX00114,20191004,1700,1500,1630,LAX,TIAS,L,9,628.2
5,XX00136,20191004,1800,1600,1730,YVR,TIAS,S,2,0
5,XX00153,20191004,2005,1805,1935,ORD,TIAS,L,8,628.2
5,XX00156,20191004,2025,1825,1955,DLC,TIAS,S,8,121
6,XX00005,20191004,0650,0450,0620,CGQ,TIAS,S,8,119
6,XX00015,20191004,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00016,20191004,0800,0600,0730,TOY,TIAS,S,8,163
6,XX00038,20191004,0910,0710,0840,SGN,TIAS,L,9,382
6,XX00054,20191004,1105,0905,1035,HKD,TIAS,S,8,138
6,XX00075,20191004,1250,1050,1220,KIX,TIAS,S,7,148
6,XX00094,20191004,1500,1300,1430,PVG,TIAS,M,10,209
6,XX00122,20191004,1720,1520,1650,HIJ,TIAS,S,5,184.4
6,XX00132,20191004,1745,1545,1715,WNZ,TIAS,S,11,124
6,XX00140,20191004,1840,1640,1810,PVG,TIAS,S,10,172
6,XX00161,20191004,2215,2015,2145,IST,TIAS,L,9,374.4
6,XX00169,20191004,2350,2150,2320,LAX,TIAS,L,11,603
6,XX00172,20191004,2355,2155,2325,LAX,TIAS,L,6,543.6
7,XX00011,20191004,0720,0520,0650,SGN,TIAS,L,9,568
7,XX00013,20191004,0740,0540,0710,SYD,TIAS,L,9,426.8
7,XX00025,20191004,0830,0630,0800,CGO,TIAS,S,10,68
7,XX00034,20191004,0855,0655,0825,MFM,TIAS,S,6,134.4
7,XX00057,20191004,1125,0925,1055,XMN,TIAS,S,1,149
7,XX00066,20191004,1205,1005,1135,WUX,TIAS,S,6,126
7,XX00078,20191004,1315,1115,1245,PEK,TIAS,M,11,249
7,XX00086,20191004,1420,1220,1350,KIX,TIAS,M,6,226
7,XX00093,20191004,1450,1250,1420,FUK,TIAS,S,6,134.6
7,XX00107,20191004,1630,1430,1600,PVG,TIAS,L,8,338
7,XX00118,20191004,1715,1515,1645,NGO,TIAS,M,2,268.2
7,XX00120,20191004,1720,1520,1650,OKA,TIAS,S,1,190
7,XX00133,20191004,1745,1545,1715,KWL,TIAS,S,8,103
7,XX00137,20191004,1810,1610,1740,HKG,TIAS,M,6,268.2
7,XX00150,20191004,1950,1750,1920,YNT,TIAS,S,4,125
7,XX00154,20191004,2020,1820,1950,SJW,TIAS,S,2,0
7,XX00163,20191004,2330,2130,2300,SFO,TIAS,L,6,660.6
7,XX00171,20191004,2355,2155,2325,YVR,TIAS,L,7,617.4
8,XX00174,20191004,0020,2220,2350,AMS,TIAS,S,1,50.7
9,XX00004,20191004,0650,0450,0620,FUK,TIAS,S,11,196.4
9,XX00009,20191004,0700,0500,0630,HKG,TIAS,S,6,158.6
9,XX00027,20191004,0835,0635,0805,CTS,TIAS,L,8,383.8
9,XX00037,20191004,0910,0710,0840,MNL,TIAS,L,10,580.6
9,XX00041,20191004,0930,0730,0900,CTS,TIAS,M,3,270.6
9,XX00050,20191004,1015,0815,0945,SDJ,TIAS,S,8,151.2
9,XX00061,20191004,1145,0945,1115,CGO,TIAS,S,8,57
9,XX00062,20191004,1155,0955,1125,HKG,TIAS,M,7,217.6
9,XX00068,20191004,1215,1015,1145,TYN,TIAS,S,10,102
9,XX00085,20191004,1410,1210,1340,HKG,TIAS,S,6,132.8
9,XX00089,20191004,1435,1235,1405,LJG,TIAS,S,10,118
9,XX00103,20191004,1620,1420,1550,NRT,TIAS,S,1,153.8
9,XX00105,20191004,1625,1425,1555,HGH,TIAS,M,8,228.6
9,XX00129,20191004,1735,1535,1705,SIN,TIAS,M,7,249
9,XX00135,20191004,1750,1550,1720,NGB,TIAS,S,2,0
9,XX00157,20191004,2030,1830,2000,MNL,TIAS,L,8,319.4
9,XX00158,20191004,2110,1910,2040,BKK,TIAS,L,6,331.6
9,XX00165,20191004,2330,2130,2300,HNL,TIAS,M,10,298.8
