CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
2,XX00113,20190918,1645,1445,1615,TAO,TIAS,S,4,125
2,XX00115,20190918,1705,1505,1635,MNL,TIAS,S,2,0
2,XX00135,20190918,1750,1550,1720,NGB,TIAS,S,2,0
2,XX00148,20190918,1945,1745,1915,HAK,TIAS,S,2,34
2,XX00173,20190918,2355,2155,2325,YVR,TIAS,L,10,464.4
3,XX00011,20190918,0720,0520,0650,SGN,TIAS,L,9,568
3,XX00021,20190918,0810,0610,0740,FUK,TIAS,S,3,173.8
3,XX00027,20190918,0835,0635,0805,CTS,TIAS,L,8,383.8
3,XX00033,20190918,0855,0655,0825,KIX,TIAS,S,7,128
3,XX00046,20190918,1000,0800,0930,NRT,TIAS,M,7,251
3,XX00058,20190918,1125,0925,1055,FOC,TIAS,S,1,121
3,XX00060,20190918,1135,0935,1105,SFO,TIAS,L,9,644.4
3,XX00071,20190918,1230,1030,1200,HGH,TIAS,S,11,142
3,XX00075,20190918,1250,1050,1220,KIX,TIAS,S,7,148
3,XX00086,20190918,1420,1220,1350,KIX,TIAS,M,6,226
3,XX00099,20190918,1530,1330,1500,MNL,TIAS,L,2,360.6
3,XX00123,20190918,1720,1520,1650,SHE,TIAS,S,6,124
3,XX00129,20190918,1735,1535,1705,SIN,TIAS,M,7,249
3,XX00140,20190918,1840,1640,1810,PVG,TIAS,S,10,172
3,XX00149,20190918,1950,1750,1920,SFO,TIAS,L,6,676.8
3,XX00161,20190918,2215,2015,2145,IST,TIAS,L,9,374.4
3,XX00165,20190918,2330,2130,2300,HNL,TIAS,M,10,298.8
4,XX00013,20190918,0740,0540,0710,SYD,TIAS,L,9,426.8
4,XX00016,20190918,0800,0600,0730,TOY,TIAS,S,8,163
4,XX00032,20190918,0850,0650,0820,NRT,TIAS,L,3,312.4
4,XX00043,20190918,0955,0755,0925,SIN,TIAS,L,7,341.4
4,XX00044,20190918,1000,0800,0930,MFM,TIAS,S,6,191.6
4,XX00053,20190918,1055,0855,1025,PVG,TIAS,M,1,252
4,XX00081,20190918,1325,1125,1255,CGO,TIAS,S,5,197.6
4,XX00084,20190918,1410,1210,1340,SIN,TIAS,M,9,251
4,XX00090,20190918,1440,1240,1410,NRT,TIAS,M,3,276.4
4,XX00100,20190918,1535,1335,1505,PEK,TIAS,M,1,277.8
4,XX00116,20190918,1710,1510,1640,SFO,TIAS,L,9,532.8
4,XX00118,20190918,1715,1515,1645,NGO,TIAS,M,2,268.2
4,XX00125,20190918,1725,1525,1655,NKG,TIAS,S,10,173
4,XX00144,20190918,1930,1730,1900,SGN,TIAS,L,8,379.8
4,XX00155,20190918,2025,1825,1955,ICN,TIAS,S,6,186.4
4,XX00168,20190918,2345,2145,2315,BNE,TIAS,L,8,450.9
5,XX00010,20190918,0710,0510,0640,CEB,TIAS,M,3,248.2
5,XX00024,20190918,0815,0615,0745,NGO,TIAS,S,1,159
5,XX00031,20190918,0850,0650,0820,BKK,TIAS,L,9,385.4
5,XX00034,20190918,0855,0655,0825,MFM,TIAS,S,6,134.4
5,XX00051,20190918,1020,0820,0950,NRT,TIAS,S,8,189
5,XX00052,20190918,1025,0825,0955,SWA,TIAS,S,7,58
5,XX00061,20190918,1145,0945,1115,CGO,TIAS,S,8,57
5,XX00065,20190918,1200,1000,1130,HFE,TIAS,S,10,139
5,XX00070,20190918,1230,1030,1200,KIX,TIAS,S,8,153
5,XX00078,20190918,1315,1115,1245,PEK,TIAS,M,11,249
5,XX00091,20190918,1445,1245,1415,MFM,TIAS,S,6,111.2
5,XX00103,20190918,1620,1420,1550,NRT,TIAS,S,1,153.8
5,XX00108,20190918,1630,1430,1600,FUK,TIAS,L,9,402.6
5,XX00136,20190918,1800,1600,1730,YVR,TIAS,S,2,0
5,XX00141,20190918,1920,1720,1850,LAX,TIAS,L,6,563.4
5,XX00142,20190918,1920,1720,1850,CKG,TIAS,S,11,102
5,XX00150,20190918,1950,1750,1920,YNT,TIAS,S,4,125
5,XX00159,20190918,2150,1950,2120,HKG,TIAS,S,6,150.6
5,XX00164,20190918,2330,2130,2300,SYD,TIAS,L,8,462.4
5,XX00167,20190918,2340,2140,2310,SFO,TIAS,L,11,612
6,XX00001,20190918,0620,0420,0550,CTS,TIAS,S,1,182
6,XX00015,20190918,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00026,20190918,0830,0630,0800,KIX,TIAS,M,3,222.8
6,XX00049,20190918,1015,0815,0945,HRB,TIAS,S,2,139
6,XX00059,20190918,1130,0930,1100,SFO,TIAS,L,6,590.4
6,XX00072,20190918,1230,1030,1200,HRB,TIAS,S,8,107
6,XX00083,20190918,1410,1210,1340,ICN,TIAS,L,9,399
6,XX00089,20190918,1435,1235,1405,LJG,TIAS,S,10,118
6,XX00102,20190918,1605,1405,1535,WUX,TIAS,L,2,301.8
6,XX00111,20190918,1645,1445,1615,PVG,TIAS,M,5,257
6,XX00112,20190918,1645,1445,1615,NGB,TIAS,S,8,96.2
6,XX00128,20190918,1730,1530,1700,HKG,TIAS,M,7,216.8
6,XX00134,20190918,1750,1550,1720,PVG,TIAS,M,11,249
6,XX00143,20190918,1925,1725,1855,JJN,TIAS,S,1,153
6,XX00158,20190918,2110,1910,2040,BKK,TIAS,L,6,331.6
6,XX00169,20190918,2350,2150,2320,LAX,TIAS,L,11,603
7,XX00004,20190918,0650,0450,0620,FUK,TIAS,S,11,196.4
7,XX00023,20190918,0815,0615,0745,KOJ,TIAS,S,5,68.8
7,XX00025,20190918,0830,0630,0800,CGO,TIAS,S,10,68
7,XX00029,20190918,0845,0645,0815,PNH,TIAS,M,1,237.4
7,XX00040,20190918,0930,0730,0900,NRT,TIAS,L,6,364.2
7,XX00054,20190918,1105,0905,1035,HKD,TIAS,S,8,138
7,XX00066,20190918,1205,1005,1135,WUX,TIAS,S,6,126
7,XX00074,20190918,1240,1040,1210,HKG,TIAS,S,6,141.2
7,XX00093,20190918,1450,1250,1420,FUK,TIAS,S,6,134.6
7,XX00109,20190918,1635,1435,1605,HKG,TIAS,S,6,195.6
7,XX00119,20190918,1715,1515,1645,TNA,TIAS,S,6,112
7,XX00133,20190918,1745,1545,1715,KWL,TIAS,S,8,103
7,XX00145,20190918,1930,1730,1900,JFK,TIAS,L,8,608.4
7,XX00172,20190918,2355,2155,2325,LAX,TIAS,L,6,543.6
8,XX00002,20190918,0630,0430,0600,KIX,TIAS,S,1,180.2
8,XX00008,20190918,0655,0455,0625,ICN,TIAS,S,10,194.4
8,XX00017,20190918,0810,0610,0740,CAN,TIAS,S,10,198.2
8,XX00047,20190918,1005,0805,0935,PVG,TIAS,L,7,333.2
8,XX00048,20190918,1015,0815,0945,HKG,TIAS,S,6,136.2
8,XX00064,20190918,1155,0955,1125,CSX,TIAS,S,5,120
8,XX00068,20190918,1215,1015,1145,TYN,TIAS,S,10,102
8,XX00080,20190918,1320,1120,1250,NRT,TIAS,S,7,142
8,XX00082,20190918,1335,1135,1305,SZX,TIAS,M,8,254
8,XX00094,20190918,1500,1300,1430,PVG,TIAS,M,10,209
8,XX00095,20190918,1515,1315,1445,ICN,TIAS,L,2,311.6
8,XX00114,20190918,1700,1500,1630,LAX,TIAS,L,9,628.2
8,XX00117,20190918,1710,1510,1640,PVG,TIAS,S,8,157
8,XX00126,20190918,1730,1530,1700,JFK,TIAS,L,3,604.8
8,XX00130,20190918,1735,1535,1705,SZX,TIAS,S,6,109
8,XX00152,20190918,2000,1800,1930,HKG,TIAS,M,2,232
8,XX00163,20190918,2330,2130,2300,SFO,TIAS,L,6,660.6
8,XX00170,20190918,2350,2150,2320,CDG,TIAS,L,8,429.7
9,XX00176,20190918,0310,0110,0240,PUS,TIAS,M,1,219
9,XX00014,20190918,0740,0540,0710,SIN,TIAS,L,9,447.4
9,XX00022,20190918,0815,0615,0745,OKA,TIAS,M,1,201
9,XX00030,20190918,0845,0645,0815,TSN,TIAS,S,10,90
9,XX00041,20190918,0930,0730,0900,CTS,TIAS,M,3,270.6
9,XX00069,20190918,1225,1025,1155,NRT,TIAS,L,3,338
9,XX00077,20190918,1300,1100,1230,ICN,TIAS,S,9,0
9,XX00097,20190918,1520,1320,1450,SZX,TIAS,L,3,307.8
9,XX00101,20190918,1545,1345,1515,NGO,TIAS,S,7,124
9,XX00106,20190918,1625,1425,1555,SZX,TIAS,L,8,324
9,XX00127,20190918,1730,1530,1700,WUX,TIAS,S,10,59
9,XX00131,20190918,1740,1540,1710,KIX,TIAS,S,6,132.2
9,XX00139,20190918,1820,1620,1750,NNG,TIAS,S,8,131
9,XX00151,20190918,1955,1755,1925,CTU,TIAS,S,2,0
9,XX00154,20190918,2020,1820,1950,SJW,TIAS,S,2,0
9,XX00162,20190918,2320,2120,2250,MEL,TIAS,L,8,446.6
