CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
2,XX00115,20191116,1705,1505,1635,MNL,TIAS,S,2,0
2,XX00118,20191116,1715,1515,1645,NGO,TIAS,M,2,268.2
2,XX00119,20191116,1715,1515,1645,TNA,TIAS,S,6,112
2,XX00148,20191116,1945,1745,1915,HAK,TIAS,S,2,34
2,XX00153,20191116,2005,1805,1935,ORD,TIAS,L,8,628.2
2,XX00169,20191116,2350,2150,2320,LAX,TIAS,L,11,603
3,XX00006,20191116,0655,0455,0625,SYX,TIAS,S,11,99.4
3,XX00028,20191116,0840,0640,0810,XMN,TIAS,M,6,295.4
3,XX00034,20191116,0855,0655,0825,MFM,TIAS,S,6,134.4
3,XX00036,20191116,0900,0700,0830,PVG,TIAS,M,1,280.6
3,XX00037,20191116,0910,0710,0840,MNL,TIAS,L,10,580.6
3,XX00045,20191116,1000,0800,0930,DPS,TIAS,S,2,192.4
3,XX00059,20191116,1130,0930,1100,SFO,TIAS,L,6,590.4
3,XX00069,20191116,1225,1025,1155,NRT,TIAS,L,3,338
3,XX00073,20191116,1230,1030,1200,SZX,TIAS,S,6,122
3,XX00084,20191116,1410,1210,1340,SIN,TIAS,M,9,251
3,XX00089,20191116,1435,1235,1405,LJG,TIAS,S,10,118
3,XX00093,20191116,1450,1250,1420,FUK,TIAS,S,6,134.6
3,XX00106,20191116,1625,1425,1555,SZX,TIAS,L,8,324
3,XX00117,20191116,1710,1510,1640,PVG,TIAS,S,8,157
3,XX00120,20191116,1720,1520,1650,OKA,TIAS,S,1,190
3,XX00122,20191116,1720,1520,1650,HIJ,TIAS,S,5,184.4
3,XX00126,20191116,1730,1530,1700,JFK,TIAS,L,3,604.8
3,XX00144,20191116,1930,1730,1900,SGN,TIAS,L,8,379.8
3,XX00150,20191116,1950,1750,1920,YNT,TIAS,S,4,125
3,XX00155,20191116,2025,1825,1955,ICN,TIAS,S,6,186.4
3,XX00157,20191116,2030,1830,2000,MNL,TIAS,L,8,319.4
3,XX00161,20191116,2215,2015,2145,IST,TIAS,L,9,374.4
3,XX00167,20191116,2340,2140,2310,SFO,TIAS,L,11,612
4,XX00175,20191116,0230,0030,0200,TAE,TIAS,S,1,0
4,XX00002,20191116,0630,0430,0600,KIX,TIAS,S,1,180.2
4,XX00017,20191116,0810,0610,0740,CAN,TIAS,S,10,198.2
4,XX00038,20191116,0910,0710,0840,SGN,TIAS,L,9,382
4,XX00046,20191116,1000,0800,0930,NRT,TIAS,M,7,251
4,XX00051,20191116,1020,0820,0950,NRT,TIAS,S,8,189
4,XX00061,20191116,1145,0945,1115,CGO,TIAS,S,8,57
4,XX00071,20191116,1230,1030,1200,HGH,TIAS,S,11,142
4,XX00079,20191116,1315,1115,1245,PUS,TIAS,M,8,208
4,XX00081,20191116,1325,1125,1255,CGO,TIAS,S,5,197.6
4,XX00108,20191116,1630,1430,1600,FUK,TIAS,L,9,402.6
4,XX00113,20191116,1645,1445,1615,TAO,TIAS,S,4,125
4,XX00121,20191116,1720,1520,1650,HIJ,TIAS,S,5,183.4
4,XX00131,20191116,1740,1540,1710,KIX,TIAS,S,6,132.2
4,XX00133,20191116,1745,1545,1715,KWL,TIAS,S,8,103
4,XX00142,20191116,1920,1720,1850,CKG,TIAS,S,11,102
4,XX00158,20191116,2110,1910,2040,BKK,TIAS,L,6,331.6
4,XX00170,20191116,2350,2150,2320,CDG,TIAS,L,8,429.7
5,XX00005,20191116,0650,0450,0620,CGQ,TIAS,S,8,119
5,XX00010,20191116,0710,0510,0640,CEB,TIAS,M,3,248.2
5,XX00025,20191116,0830,0630,0800,CGO,TIAS,S,10,68
5,XX00033,20191116,0855,0655,0825,KIX,TIAS,S,7,128
5,XX00041,20191116,0930,0730,0900,CTS,TIAS,M,3,270.6
5,XX00053,20191116,1055,0855,1025,PVG,TIAS,M,1,252
5,XX00056,20191116,1120,0920,1050,LAX,TIAS,L,6,543.6
5,XX00075,20191116,1250,1050,1220,KIX,TIAS,S,7,148
5,XX00082,20191116,1335,1135,1305,SZX,TIAS,M,8,254
5,XX00088,20191116,1435,1235,1405,CAN,TIAS,M,8,268
5,XX00090,20191116,1440,1240,1410,NRT,TIAS,M,3,276.4
5,XX00095,20191116,1515,1315,1445,ICN,TIAS,L,2,311.6
5,XX00110,20191116,1635,1435,1605,ICN,TIAS,M,9,250
5,XX00129,20191116,1735,1535,1705,SIN,TIAS,M,7,249
5,XX00135,20191116,1750,1550,1720,NGB,TIAS,S,2,0
5,XX00139,20191116,1820,1620,1750,NNG,TIAS,S,8,131
5,XX00145,20191116,1930,1730,1900,JFK,TIAS,L,8,608.4
5,XX00165,20191116,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00172,20191116,2355,2155,2325,LAX,TIAS,L,6,543.6
6,XX00174,20191116,0020,2220,2350,AMS,TIAS,S,1,50.7
7,XX00176,20191116,0310,0110,0240,PUS,TIAS,M,1,219
7,XX00012,20191116,0735,0535,0705,BKK,TIAS,L,10,539
7,XX00016,20191116,0800,0600,0730,TOY,TIAS,S,8,163
7,XX00020,20191116,0810,0610,0740,KIX,TIAS,S,2,0
7,XX00032,20191116,0850,0650,0820,NRT,TIAS,L,3,312.4
7,XX00049,20191116,1015,0815,0945,HRB,TIAS,S,2,139
7,XX00050,20191116,1015,0815,0945,SDJ,TIAS,S,8,151.2
7,XX00055,20191116,1115,0915,1045,NGB,TIAS,S,10,139
7,XX00060,20191116,1135,0935,1105,SFO,TIAS,L,9,644.4
7,XX00077,20191116,1300,1100,1230,ICN,TIAS,S,9,0
7,XX00092,20191116,1450,1250,1420,FSZ,TIAS,S,5,93.2
7,XX00094,20191116,1500,1300,1430,PVG,TIAS,M,10,209
7,XX00099,20191116,1530,1330,1500,MNL,TIAS,L,2,360.6
7,XX00104,20191116,1620,1420,1550,MFM,TIAS,S,6,132
7,XX00114,20191116,1700,1500,1630,LAX,TIAS,L,9,628.2
7,XX00116,20191116,1710,1510,1640,SFO,TIAS,L,9,532.8
7,XX00132,20191116,1745,1545,1715,WNZ,TIAS,S,11,124
7,XX00140,20191116,1840,1640,1810,PVG,TIAS,S,10,172
7,XX00154,20191116,2020,1820,1950,SJW,TIAS,S,2,0
7,XX00163,20191116,2330,2130,2300,SFO,TIAS,L,6,660.6
9,XX00009,20191116,0700,0500,0630,HKG,TIAS,S,6,158.6
9,XX00011,20191116,0720,0520,0650,SGN,TIAS,L,9,568
9,XX00013,20191116,0740,0540,0710,SYD,TIAS,L,9,426.8
9,XX00023,20191116,0815,0615,0745,KOJ,TIAS,S,5,68.8
9,XX00044,20191116,1000,0800,0930,MFM,TIAS,S,6,191.6
9,XX00052,20191116,1025,0825,0955,SWA,TIAS,S,7,58
9,XX00054,20191116,1105,0905,1035,HKD,TIAS,S,8,138
9,XX00062,20191116,1155,0955,1125,HKG,TIAS,M,7,217.6
9,XX00066,20191116,1205,1005,1135,WUX,TIAS,S,6,126
9,XX00080,20191116,1320,1120,1250,NRT,TIAS,S,7,142
9,XX00100,20191116,1535,1335,1505,PEK,TIAS,M,1,277.8
9,XX00128,20191116,1730,1530,1700,HKG,TIAS,M,7,216.8
9,XX00146,20191116,1940,1740,1910,YYZ,TIAS,L,8,568.8
9,XX00156,20191116,2025,1825,1955,DLC,TIAS,S,8,121
9,XX00168,20191116,2345,2145,2315,BNE,TIAS,L,8,450.9
9,XX00171,20191116,2355,2155,2325,YVR,TIAS,L,7,617.4
