CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00153,20190807,2005,1805,1935,ORD,TIAS,L,8,628.2
3,XX00165,20190807,2330,2130,2300,HNL,TIAS,M,10,298.8
4,XX00007,20190807,0655,0455,0625,OKA,TIAS,S,6,176
4,XX00010,20190807,0710,0510,0640,CEB,TIAS,M,3,248.2
4,XX00017,20190807,0810,0610,0740,CAN,TIAS,S,10,198.2
4,XX00024,20190807,0815,0615,0745,NGO,TIAS,S,1,159
4,XX00026,20190807,0830,0630,0800,KIX,TIAS,M,3,222.8
4,XX00031,20190807,0850,0650,0820,BKK,TIAS,L,9,385.4
4,XX00034,20190807,0855,0655,0825,MFM,TIAS,S,6,134.4
4,XX00053,20190807,1055,0855,1025,PVG,TIAS,M,1,252
4,XX00079,20190807,1315,1115,1245,PUS,TIAS,M,8,208
4,XX00085,20190807,1410,1210,1340,HKG,TIAS,S,6,132.8
4,XX00096,20190807,1520,1320,1450,PEK,TIAS,M,8,289.8
4,XX00142,20190807,1920,1720,1850,CKG,TIAS,S,11,102
4,XX00158,20190807,2110,1910,2040,BKK,TIAS,L,6,331.6
4,XX00162,20190807,2320,2120,2250,MEL,TIAS,L,8,446.6
4,XX00163,20190807,2330,2130,2300,SFO,TIAS,L,6,660.6
5,XX00176,20190807,0310,0110,0240,PUS,TIAS,M,1,219
5,XX00004,20190807,0650,0450,0620,FUK,TIAS,S,11,196.4
5,XX00008,20190807,0655,0455,0625,ICN,TIAS,S,10,194.4
5,XX00036,20190807,0900,0700,0830,PVG,TIAS,M,1,280.6
5,XX00040,20190807,0930,0730,0900,NRT,TIAS,L,6,364.2
5,XX00050,20190807,1015,0815,0945,SDJ,TIAS,S,8,151.2
5,XX00052,20190807,1025,0825,0955,SWA,TIAS,S,7,58
5,XX00072,20190807,1230,1030,1200,HRB,TIAS,S,8,107
5,XX00073,20190807,1230,1030,1200,SZX,TIAS,S,6,122
5,XX00088,20190807,1435,1235,1405,CAN,TIAS,M,8,268
5,XX00092,20190807,1450,1250,1420,FSZ,TIAS,S,5,93.2
5,XX00127,20190807,1730,1530,1700,WUX,TIAS,S,10,59
5,XX00134,20190807,1750,1550,1720,PVG,TIAS,M,11,249
5,XX00156,20190807,2025,1825,1955,DLC,TIAS,S,8,121
6,XX00174,20190807,0020,2220,2350,AMS,TIAS,S,1,50.7
6,XX00058,20190807,1125,0925,1055,FOC,TIAS,S,1,121
6,XX00065,20190807,1200,1000,1130,HFE,TIAS,S,10,139
7,XX00001,20190807,0620,0420,0550,CTS,TIAS,S,1,182
7,XX00006,20190807,0655,0455,0625,SYX,TIAS,S,11,99.4
7,XX00042,20190807,0950,0750,0920,KIX,TIAS,L,5,349.8
7,XX00062,20190807,1155,0955,1125,HKG,TIAS,M,7,217.6
7,XX00066,20190807,1205,1005,1135,WUX,TIAS,S,6,126
7,XX00101,20190807,1545,1345,1515,NGO,TIAS,S,7,124
7,XX00108,20190807,1630,1430,1600,FUK,TIAS,L,9,402.6
7,XX00116,20190807,1710,1510,1640,SFO,TIAS,L,9,532.8
7,XX00128,20190807,1730,1530,1700,HKG,TIAS,M,7,216.8
7,XX00137,20190807,1810,1610,1740,HKG,TIAS,M,6,268.2
7,XX00144,20190807,1930,1730,1900,SGN,TIAS,L,8,379.8
7,XX00147,20190807,1940,1740,1910,PEK,TIAS,S,2,140
7,XX00148,20190807,1945,1745,1915,HAK,TIAS,S,2,34
7,XX00161,20190807,2215,2015,2145,IST,TIAS,L,9,374.4
7,XX00166,20190807,2340,2140,2310,SEA,TIAS,L,7,635.4
8,XX00003,20190807,0640,0440,0610,KUL,TIAS,M,1,285.4
8,XX00025,20190807,0830,0630,0800,CGO,TIAS,S,10,68
8,XX00039,20190807,0915,0715,0845,HAN,TIAS,S,9,182.8
8,XX00057,20190807,1125,0925,1055,XMN,TIAS,S,1,149
8,XX00075,20190807,1250,1050,1220,KIX,TIAS,S,7,148
8,XX00080,20190807,1320,1120,1250,NRT,TIAS,S,7,142
8,XX00081,20190807,1325,1125,1255,CGO,TIAS,S,5,197.6
8,XX00087,20190807,1420,1220,1350,TAK,TIAS,S,6,109
8,XX00094,20190807,1500,1300,1430,PVG,TIAS,M,10,209
8,XX00103,20190807,1620,1420,1550,NRT,TIAS,S,1,153.8
8,XX00106,20190807,1625,1425,1555,SZX,TIAS,L,8,324
8,XX00124,20190807,1725,1525,1655,KIX,TIAS,M,3,246.2
8,XX00132,20190807,1745,1545,1715,WNZ,TIAS,S,11,124
8,XX00138,20190807,1820,1620,1750,TXN,TIAS,S,8,133
8,XX00140,20190807,1840,1640,1810,PVG,TIAS,S,10,172
8,XX00151,20190807,1955,1755,1925,CTU,TIAS,S,2,0
8,XX00160,20190807,2210,2010,2140,IAH,TIAS,L,8,592.2
8,XX00172,20190807,2355,2155,2325,LAX,TIAS,L,6,543.6
9,XX00013,20190807,0740,0540,0710,SYD,TIAS,L,9,426.8
9,XX00016,20190807,0800,0600,0730,TOY,TIAS,S,8,163
9,XX00022,20190807,0815,0615,0745,OKA,TIAS,M,1,201
9,XX00030,20190807,0845,0645,0815,TSN,TIAS,S,10,90
9,XX00035,20190807,0900,0700,0830,CGK,TIAS,L,1,340.8
9,XX00045,20190807,1000,0800,0930,DPS,TIAS,S,2,192.4
9,XX00061,20190807,1145,0945,1115,CGO,TIAS,S,8,57
9,XX00083,20190807,1410,1210,1340,ICN,TIAS,L,9,399
9,XX00114,20190807,1700,1500,1630,LAX,TIAS,L,9,628.2
9,XX00121,20190807,1720,1520,1650,HIJ,TIAS,S,5,183.4
9,XX00129,20190807,1735,1535,1705,SIN,TIAS,M,7,249
9,XX00139,20190807,1820,1620,1750,NNG,TIAS,S,8,131
9,XX00143,20190807,1925,1725,1855,JJN,TIAS,S,1,153
