CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
4,XX00043,20190917,0955,0755,0925,SIN,TIAS,L,7,341.4
4,XX00057,20190917,1125,0925,1055,XMN,TIAS,S,1,149
4,XX00073,20190917,1230,1030,1200,SZX,TIAS,S,6,122
4,XX00086,20190917,1420,1220,1350,KIX,TIAS,M,6,226
4,XX00099,20190917,1530,1330,1500,MNL,TIAS,L,2,360.6
4,XX00128,20190917,1730,1530,1700,HKG,TIAS,M,7,216.8
4,XX00132,20190917,1745,1545,1715,WNZ,TIAS,S,11,124
4,XX00152,20190917,2000,1800,1930,HKG,TIAS,M,2,232
4,XX00173,20190917,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00008,20190917,0655,0455,0625,ICN,TIAS,S,10,194.4
5,XX00016,20190917,0800,0600,0730,TOY,TIAS,S,8,163
5,XX00031,20190917,0850,0650,0820,BKK,TIAS,L,9,385.4
5,XX00050,20190917,1015,0815,0945,SDJ,TIAS,S,8,151.2
5,XX00052,20190917,1025,0825,0955,SWA,TIAS,S,7,58
5,XX00069,20190917,1225,1025,1155,NRT,TIAS,L,3,338
5,XX00095,20190917,1515,1315,1445,ICN,TIAS,L,2,311.6
5,XX00098,20190917,1520,1320,1450,NRT,TIAS,S,2,168.6
5,XX00103,20190917,1620,1420,1550,NRT,TIAS,S,1,153.8
5,XX00122,20190917,1720,1520,1650,HIJ,TIAS,S,5,184.4
5,XX00130,20190917,1735,1535,1705,SZX,TIAS,S,6,109
5,XX00150,20190917,1950,1750,1920,YNT,TIAS,S,4,125
6,XX00004,20190917,0650,0450,0620,FUK,TIAS,S,11,196.4
6,XX00024,20190917,0815,0615,0745,NGO,TIAS,S,1,159
6,XX00026,20190917,0830,0630,0800,KIX,TIAS,M,3,222.8
6,XX00038,20190917,0910,0710,0840,SGN,TIAS,L,9,382
6,XX00045,20190917,1000,0800,0930,DPS,TIAS,S,2,192.4
6,XX00064,20190917,1155,0955,1125,CSX,TIAS,S,5,120
6,XX00076,20190917,1300,1100,1230,CAN,TIAS,S,2,144
6,XX00081,20190917,1325,1125,1255,CGO,TIAS,S,5,197.6
6,XX00106,20190917,1625,1425,1555,SZX,TIAS,L,8,324
6,XX00120,20190917,1720,1520,1650,OKA,TIAS,S,1,190
6,XX00127,20190917,1730,1530,1700,WUX,TIAS,S,10,59
6,XX00138,20190917,1820,1620,1750,TXN,TIAS,S,8,133
6,XX00148,20190917,1945,1745,1915,HAK,TIAS,S,2,34
6,XX00157,20190917,2030,1830,2000,MNL,TIAS,L,8,319.4
6,XX00158,20190917,2110,1910,2040,BKK,TIAS,L,6,331.6
6,XX00169,20190917,2350,2150,2320,LAX,TIAS,L,11,603
7,XX00013,20190917,0740,0540,0710,SYD,TIAS,L,9,426.8
7,XX00037,20190917,0910,0710,0840,MNL,TIAS,L,10,580.6
7,XX00046,20190917,1000,0800,0930,NRT,TIAS,M,7,251
7,XX00049,20190917,1015,0815,0945,HRB,TIAS,S,2,139
7,XX00056,20190917,1120,0920,1050,LAX,TIAS,L,6,543.6
7,XX00066,20190917,1205,1005,1135,WUX,TIAS,S,6,126
7,XX00074,20190917,1240,1040,1210,HKG,TIAS,S,6,141.2
7,XX00089,20190917,1435,1235,1405,LJG,TIAS,S,10,118
7,XX00104,20190917,1620,1420,1550,MFM,TIAS,S,6,132
7,XX00112,20190917,1645,1445,1615,NGB,TIAS,S,8,96.2
7,XX00117,20190917,1710,1510,1640,PVG,TIAS,S,8,157
7,XX00136,20190917,1800,1600,1730,YVR,TIAS,S,2,0
7,XX00156,20190917,2025,1825,1955,DLC,TIAS,S,8,121
7,XX00161,20190917,2215,2015,2145,IST,TIAS,L,9,374.4
8,XX00018,20190917,0810,0610,0740,CTU,TIAS,S,9,89.8
8,XX00032,20190917,0850,0650,0820,NRT,TIAS,L,3,312.4
8,XX00051,20190917,1020,0820,0950,NRT,TIAS,S,8,189
8,XX00061,20190917,1145,0945,1115,CGO,TIAS,S,8,57
8,XX00063,20190917,1155,0955,1125,TNA,TIAS,S,4,125
8,XX00080,20190917,1320,1120,1250,NRT,TIAS,S,7,142
8,XX00092,20190917,1450,1250,1420,FSZ,TIAS,S,5,93.2
8,XX00111,20190917,1645,1445,1615,PVG,TIAS,M,5,257
8,XX00116,20190917,1710,1510,1640,SFO,TIAS,L,9,532.8
8,XX00131,20190917,1740,1540,1710,KIX,TIAS,S,6,132.2
8,XX00147,20190917,1940,1740,1910,PEK,TIAS,S,2,140
8,XX00166,20190917,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00020,20190917,0810,0610,0740,KIX,TIAS,S,2,0
9,XX00022,20190917,0815,0615,0745,OKA,TIAS,M,1,201
9,XX00035,20190917,0900,0700,0830,CGK,TIAS,L,1,340.8
9,XX00042,20190917,0950,0750,0920,KIX,TIAS,L,5,349.8
9,XX00048,20190917,1015,0815,0945,HKG,TIAS,S,6,136.2
9,XX00079,20190917,1315,1115,1245,PUS,TIAS,M,8,208
9,XX00084,20190917,1410,1210,1340,SIN,TIAS,M,9,251
9,XX00087,20190917,1420,1220,1350,TAK,TIAS,S,6,109
9,XX00100,20190917,1535,1335,1505,PEK,TIAS,M,1,277.8
9,XX00107,20190917,1630,1430,1600,PVG,TIAS,L,8,338
9,XX00108,20190917,1630,1430,1600,FUK,TIAS,L,9,402.6
9,XX00123,20190917,1720,1520,1650,SHE,TIAS,S,6,124
9,XX00137,20190917,1810,1610,1740,HKG,TIAS,M,6,268.2
9,XX00154,20190917,2020,1820,1950,SJW,TIAS,S,2,0
9,XX00162,20190917,2320,2120,2250,MEL,TIAS,L,8,446.6
9,XX00168,20190917,2345,2145,2315,BNE,TIAS,L,8,450.9
