CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00053,20191010,1055,0855,1025,PVG,TIAS,M,1,252
3,XX00055,20191010,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00060,20191010,1135,0935,1105,SFO,TIAS,L,9,644.4
3,XX00082,20191010,1335,1135,1305,SZX,TIAS,M,8,254
3,XX00091,20191010,1445,1245,1415,MFM,TIAS,S,6,111.2
3,XX00097,20191010,1520,1320,1450,SZX,TIAS,L,3,307.8
3,XX00111,20191010,1645,1445,1615,PVG,TIAS,M,5,257
3,XX00117,20191010,1710,1510,1640,PVG,TIAS,S,8,157
3,XX00129,20191010,1735,1535,1705,SIN,TIAS,M,7,249
3,XX00133,20191010,1745,1545,1715,KWL,TIAS,S,8,103
3,XX00147,20191010,1940,1740,1910,PEK,TIAS,S,2,140
3,XX00163,20191010,2330,2130,2300,SFO,TIAS,L,6,660.6
4,XX00012,20191010,0735,0535,0705,BKK,TIAS,L,10,539
4,XX00022,20191010,0815,0615,0745,OKA,TIAS,M,1,201
4,XX00037,20191010,0910,0710,0840,MNL,TIAS,L,10,580.6
4,XX00049,20191010,1015,0815,0945,HRB,TIAS,S,2,139
4,XX00066,20191010,1205,1005,1135,WUX,TIAS,S,6,126
4,XX00068,20191010,1215,1015,1145,TYN,TIAS,S,10,102
4,XX00076,20191010,1300,1100,1230,CAN,TIAS,S,2,144
4,XX00079,20191010,1315,1115,1245,PUS,TIAS,M,8,208
4,XX00095,20191010,1515,1315,1445,ICN,TIAS,L,2,311.6
4,XX00123,20191010,1720,1520,1650,SHE,TIAS,S,6,124
4,XX00125,20191010,1725,1525,1655,NKG,TIAS,S,10,173
4,XX00134,20191010,1750,1550,1720,PVG,TIAS,M,11,249
4,XX00140,20191010,1840,1640,1810,PVG,TIAS,S,10,172
4,XX00154,20191010,2020,1820,1950,SJW,TIAS,S,2,0
4,XX00161,20191010,2215,2015,2145,IST,TIAS,L,9,374.4
4,XX00173,20191010,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00174,20191010,0020,2220,2350,AMS,TIAS,S,1,50.7
6,XX00006,20191010,0655,0455,0625,SYX,TIAS,S,11,99.4
6,XX00014,20191010,0740,0540,0710,SIN,TIAS,L,9,447.4
6,XX00024,20191010,0815,0615,0745,NGO,TIAS,S,1,159
6,XX00030,20191010,0845,0645,0815,TSN,TIAS,S,10,90
6,XX00045,20191010,1000,0800,0930,DPS,TIAS,S,2,192.4
6,XX00058,20191010,1125,0925,1055,FOC,TIAS,S,1,121
6,XX00067,20191010,1210,1010,1140,KWE,TIAS,S,2,0
6,XX00087,20191010,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00100,20191010,1535,1335,1505,PEK,TIAS,M,1,277.8
6,XX00107,20191010,1630,1430,1600,PVG,TIAS,L,8,338
6,XX00109,20191010,1635,1435,1605,HKG,TIAS,S,6,195.6
6,XX00114,20191010,1700,1500,1630,LAX,TIAS,L,9,628.2
6,XX00139,20191010,1820,1620,1750,NNG,TIAS,S,8,131
6,XX00145,20191010,1930,1730,1900,JFK,TIAS,L,8,608.4
6,XX00165,20191010,2330,2130,2300,HNL,TIAS,M,10,298.8
6,XX00169,20191010,2350,2150,2320,LAX,TIAS,L,11,603
7,XX00176,20191010,0310,0110,0240,PUS,TIAS,M,1,219
7,XX00005,20191010,0650,0450,0620,CGQ,TIAS,S,8,119
7,XX00015,20191010,0800,0600,0730,HKG,TIAS,M,7,214.4
7,XX00018,20191010,0810,0610,0740,CTU,TIAS,S,9,89.8
7,XX00031,20191010,0850,0650,0820,BKK,TIAS,L,9,385.4
7,XX00040,20191010,0930,0730,0900,NRT,TIAS,L,6,364.2
7,XX00070,20191010,1230,1030,1200,KIX,TIAS,S,8,153
7,XX00113,20191010,1645,1445,1615,TAO,TIAS,S,4,125
7,XX00120,20191010,1720,1520,1650,OKA,TIAS,S,1,190
7,XX00135,20191010,1750,1550,1720,NGB,TIAS,S,2,0
7,XX00142,20191010,1920,1720,1850,CKG,TIAS,S,11,102
7,XX00144,20191010,1930,1730,1900,SGN,TIAS,L,8,379.8
7,XX00164,20191010,2330,2130,2300,SYD,TIAS,L,8,462.4
8,XX00013,20191010,0740,0540,0710,SYD,TIAS,L,9,426.8
8,XX00023,20191010,0815,0615,0745,KOJ,TIAS,S,5,68.8
8,XX00043,20191010,0955,0755,0925,SIN,TIAS,L,7,341.4
8,XX00059,20191010,1130,0930,1100,SFO,TIAS,L,6,590.4
8,XX00071,20191010,1230,1030,1200,HGH,TIAS,S,11,142
8,XX00077,20191010,1300,1100,1230,ICN,TIAS,S,9,0
8,XX00088,20191010,1435,1235,1405,CAN,TIAS,M,8,268
8,XX00093,20191010,1450,1250,1420,FUK,TIAS,S,6,134.6
8,XX00098,20191010,1520,1320,1450,NRT,TIAS,S,2,168.6
8,XX00108,20191010,1630,1430,1600,FUK,TIAS,L,9,402.6
8,XX00116,20191010,1710,1510,1640,SFO,TIAS,L,9,532.8
8,XX00130,20191010,1735,1535,1705,SZX,TIAS,S,6,109
8,XX00137,20191010,1810,1610,1740,HKG,TIAS,M,6,268.2
8,XX00138,20191010,1820,1620,1750,TXN,TIAS,S,8,133
8,XX00153,20191010,2005,1805,1935,ORD,TIAS,L,8,628.2
8,XX00158,20191010,2110,1910,2040,BKK,TIAS,L,6,331.6
8,XX00172,20191010,2355,2155,2325,LAX,TIAS,L,6,543.6
9,XX00007,20191010,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00010,20191010,0710,0510,0640,CEB,TIAS,M,3,248.2
9,XX00021,20191010,0810,0610,0740,FUK,TIAS,S,3,173.8
9,XX00026,20191010,0830,0630,0800,KIX,TIAS,M,3,222.8
9,XX00027,20191010,0835,0635,0805,CTS,TIAS,L,8,383.8
9,XX00039,20191010,0915,0715,0845,HAN,TIAS,S,9,182.8
9,XX00048,20191010,1015,0815,0945,HKG,TIAS,S,6,136.2
9,XX00057,20191010,1125,0925,1055,XMN,TIAS,S,1,149
9,XX00061,20191010,1145,0945,1115,CGO,TIAS,S,8,57
9,XX00083,20191010,1410,1210,1340,ICN,TIAS,L,9,399
9,XX00094,20191010,1500,1300,1430,PVG,TIAS,M,10,209
9,XX00106,20191010,1625,1425,1555,SZX,TIAS,L,8,324
9,XX00110,20191010,1635,1435,1605,ICN,TIAS,M,9,250
9,XX00127,20191010,1730,1530,1700,WUX,TIAS,S,10,59
9,XX00136,20191010,1800,1600,1730,YVR,TIAS,S,2,0
9,XX00162,20191010,2320,2120,2250,MEL,TIAS,L,8,446.6
