CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00059,20191128,1130,0930,1100,SFO,TIAS,L,6,590.4
3,XX00075,20191128,1250,1050,1220,KIX,TIAS,S,7,148
3,XX00078,20191128,1315,1115,1245,PEK,TIAS,M,11,249
3,XX00085,20191128,1410,1210,1340,HKG,TIAS,S,6,132.8
3,XX00088,20191128,1435,1235,1405,CAN,TIAS,M,8,268
3,XX00095,20191128,1515,1315,1445,ICN,TIAS,L,2,311.6
3,XX00104,20191128,1620,1420,1550,MFM,TIAS,S,6,132
3,XX00110,20191128,1635,1435,1605,ICN,TIAS,M,9,250
3,XX00117,20191128,1710,1510,1640,PVG,TIAS,S,8,157
3,XX00126,20191128,1730,1530,1700,JFK,TIAS,L,3,604.8
3,XX00137,20191128,1810,1610,1740,HKG,TIAS,M,6,268.2
3,XX00149,20191128,1950,1750,1920,SFO,TIAS,L,6,676.8
3,XX00164,20191128,2330,2130,2300,SYD,TIAS,L,8,462.4
4,XX00010,20191128,0710,0510,0640,CEB,TIAS,M,3,248.2
4,XX00012,20191128,0735,0535,0705,BKK,TIAS,L,10,539
4,XX00023,20191128,0815,0615,0745,KOJ,TIAS,S,5,68.8
4,XX00040,20191128,0930,0730,0900,NRT,TIAS,L,6,364.2
4,XX00050,20191128,1015,0815,0945,SDJ,TIAS,S,8,151.2
4,XX00065,20191128,1200,1000,1130,HFE,TIAS,S,10,139
4,XX00069,20191128,1225,1025,1155,NRT,TIAS,L,3,338
4,XX00081,20191128,1325,1125,1255,CGO,TIAS,S,5,197.6
4,XX00092,20191128,1450,1250,1420,FSZ,TIAS,S,5,93.2
4,XX00101,20191128,1545,1345,1515,NGO,TIAS,S,7,124
4,XX00122,20191128,1720,1520,1650,HIJ,TIAS,S,5,184.4
4,XX00138,20191128,1820,1620,1750,TXN,TIAS,S,8,133
4,XX00146,20191128,1940,1740,1910,YYZ,TIAS,L,8,568.8
4,XX00153,20191128,2005,1805,1935,ORD,TIAS,L,8,628.2
4,XX00159,20191128,2150,1950,2120,HKG,TIAS,S,6,150.6
4,XX00167,20191128,2340,2140,2310,SFO,TIAS,L,11,612
5,XX00009,20191128,0700,0500,0630,HKG,TIAS,S,6,158.6
5,XX00018,20191128,0810,0610,0740,CTU,TIAS,S,9,89.8
5,XX00020,20191128,0810,0610,0740,KIX,TIAS,S,2,0
5,XX00025,20191128,0830,0630,0800,CGO,TIAS,S,10,68
5,XX00044,20191128,1000,0800,0930,MFM,TIAS,S,6,191.6
5,XX00049,20191128,1015,0815,0945,HRB,TIAS,S,2,139
5,XX00071,20191128,1230,1030,1200,HGH,TIAS,S,11,142
5,XX00074,20191128,1240,1040,1210,HKG,TIAS,S,6,141.2
5,XX00080,20191128,1320,1120,1250,NRT,TIAS,S,7,142
5,XX00089,20191128,1435,1235,1405,LJG,TIAS,S,10,118
5,XX00100,20191128,1535,1335,1505,PEK,TIAS,M,1,277.8
5,XX00120,20191128,1720,1520,1650,OKA,TIAS,S,1,190
5,XX00125,20191128,1725,1525,1655,NKG,TIAS,S,10,173
5,XX00140,20191128,1840,1640,1810,PVG,TIAS,S,10,172
5,XX00145,20191128,1930,1730,1900,JFK,TIAS,L,8,608.4
5,XX00157,20191128,2030,1830,2000,MNL,TIAS,L,8,319.4
5,XX00158,20191128,2110,1910,2040,BKK,TIAS,L,6,331.6
5,XX00170,20191128,2350,2150,2320,CDG,TIAS,L,8,429.7
6,XX00002,20191128,0630,0430,0600,KIX,TIAS,S,1,180.2
6,XX00008,20191128,0655,0455,0625,ICN,TIAS,S,10,194.4
6,XX00011,20191128,0720,0520,0650,SGN,TIAS,L,9,568
6,XX00026,20191128,0830,0630,0800,KIX,TIAS,M,3,222.8
6,XX00027,20191128,0835,0635,0805,CTS,TIAS,L,8,383.8
6,XX00046,20191128,1000,0800,0930,NRT,TIAS,M,7,251
6,XX00052,20191128,1025,0825,0955,SWA,TIAS,S,7,58
6,XX00064,20191128,1155,0955,1125,CSX,TIAS,S,5,120
6,XX00077,20191128,1300,1100,1230,ICN,TIAS,S,9,0
6,XX00087,20191128,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00090,20191128,1440,1240,1410,NRT,TIAS,M,3,276.4
6,XX00098,20191128,1520,1320,1450,NRT,TIAS,S,2,168.6
6,XX00106,20191128,1625,1425,1555,SZX,TIAS,L,8,324
6,XX00121,20191128,1720,1520,1650,HIJ,TIAS,S,5,183.4
6,XX00128,20191128,1730,1530,1700,HKG,TIAS,M,7,216.8
6,XX00144,20191128,1930,1730,1900,SGN,TIAS,L,8,379.8
6,XX00154,20191128,2020,1820,1950,SJW,TIAS,S,2,0
6,XX00160,20191128,2210,2010,2140,IAH,TIAS,L,8,592.2
6,XX00162,20191128,2320,2120,2250,MEL,TIAS,L,8,446.6
6,XX00163,20191128,2330,2130,2300,SFO,TIAS,L,6,660.6
6,XX00166,20191128,2340,2140,2310,SEA,TIAS,L,7,635.4
7,XX00176,20191128,0310,0110,0240,PUS,TIAS,M,1,219
7,XX00004,20191128,0650,0450,0620,FUK,TIAS,S,11,196.4
7,XX00035,20191128,0900,0700,0830,CGK,TIAS,L,1,340.8
7,XX00037,20191128,0910,0710,0840,MNL,TIAS,L,10,580.6
7,XX00045,20191128,1000,0800,0930,DPS,TIAS,S,2,192.4
7,XX00053,20191128,1055,0855,1025,PVG,TIAS,M,1,252
7,XX00060,20191128,1135,0935,1105,SFO,TIAS,L,9,644.4
7,XX00068,20191128,1215,1015,1145,TYN,TIAS,S,10,102
7,XX00070,20191128,1230,1030,1200,KIX,TIAS,S,8,153
7,XX00082,20191128,1335,1135,1305,SZX,TIAS,M,8,254
7,XX00083,20191128,1410,1210,1340,ICN,TIAS,L,9,399
7,XX00096,20191128,1520,1320,1450,PEK,TIAS,M,8,289.8
7,XX00103,20191128,1620,1420,1550,NRT,TIAS,S,1,153.8
7,XX00107,20191128,1630,1430,1600,PVG,TIAS,L,8,338
7,XX00114,20191128,1700,1500,1630,LAX,TIAS,L,9,628.2
7,XX00134,20191128,1750,1550,1720,PVG,TIAS,M,11,249
7,XX00151,20191128,1955,1755,1925,CTU,TIAS,S,2,0
7,XX00155,20191128,2025,1825,1955,ICN,TIAS,S,6,186.4
7,XX00161,20191128,2215,2015,2145,IST,TIAS,L,9,374.4
7,XX00171,20191128,2355,2155,2325,YVR,TIAS,L,7,617.4
9,XX00175,20191128,0230,0030,0200,TAE,TIAS,S,1,0
9,XX00030,20191128,0845,0645,0815,TSN,TIAS,S,10,90
9,XX00031,20191128,0850,0650,0820,BKK,TIAS,L,9,385.4
9,XX00034,20191128,0855,0655,0825,MFM,TIAS,S,6,134.4
9,XX00048,20191128,1015,0815,0945,HKG,TIAS,S,6,136.2
9,XX00056,20191128,1120,0920,1050,LAX,TIAS,L,6,543.6
9,XX00057,20191128,1125,0925,1055,XMN,TIAS,S,1,149
9,XX00067,20191128,1210,1010,1140,KWE,TIAS,S,2,0
9,XX00091,20191128,1445,1245,1415,MFM,TIAS,S,6,111.2
9,XX00093,20191128,1450,1250,1420,FUK,TIAS,S,6,134.6
9,XX00113,20191128,1645,1445,1615,TAO,TIAS,S,4,125
9,XX00118,20191128,1715,1515,1645,NGO,TIAS,M,2,268.2
9,XX00119,20191128,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00141,20191128,1920,1720,1850,LAX,TIAS,L,6,563.4
9,XX00173,20191128,2355,2155,2325,YVR,TIAS,L,10,464.4
