CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00041,20191129,0930,0730,0900,CTS,TIAS,M,3,270.6
3,XX00054,20191129,1105,0905,1035,HKD,TIAS,S,8,138
3,XX00066,20191129,1205,1005,1135,WUX,TIAS,S,6,126
3,XX00068,20191129,1215,1015,1145,TYN,TIAS,S,10,102
3,XX00074,20191129,1240,1040,1210,HKG,TIAS,S,6,141.2
3,XX00082,20191129,1335,1135,1305,SZX,TIAS,M,8,254
3,XX00090,20191129,1440,1240,1410,NRT,TIAS,M,3,276.4
3,XX00107,20191129,1630,1430,1600,PVG,TIAS,L,8,338
3,XX00121,20191129,1720,1520,1650,HIJ,TIAS,S,5,183.4
3,XX00126,20191129,1730,1530,1700,JFK,TIAS,L,3,604.8
3,XX00129,20191129,1735,1535,1705,SIN,TIAS,M,7,249
3,XX00136,20191129,1800,1600,1730,YVR,TIAS,S,2,0
3,XX00145,20191129,1930,1730,1900,JFK,TIAS,L,8,608.4
3,XX00151,20191129,1955,1755,1925,CTU,TIAS,S,2,0
3,XX00162,20191129,2320,2120,2250,MEL,TIAS,L,8,446.6
4,XX00005,20191129,0650,0450,0620,CGQ,TIAS,S,8,119
4,XX00010,20191129,0710,0510,0640,CEB,TIAS,M,3,248.2
4,XX00011,20191129,0720,0520,0650,SGN,TIAS,L,9,568
4,XX00030,20191129,0845,0645,0815,TSN,TIAS,S,10,90
4,XX00042,20191129,0950,0750,0920,KIX,TIAS,L,5,349.8
4,XX00045,20191129,1000,0800,0930,DPS,TIAS,S,2,192.4
4,XX00060,20191129,1135,0935,1105,SFO,TIAS,L,9,644.4
4,XX00070,20191129,1230,1030,1200,KIX,TIAS,S,8,153
4,XX00075,20191129,1250,1050,1220,KIX,TIAS,S,7,148
4,XX00097,20191129,1520,1320,1450,SZX,TIAS,L,3,307.8
4,XX00103,20191129,1620,1420,1550,NRT,TIAS,S,1,153.8
4,XX00114,20191129,1700,1500,1630,LAX,TIAS,L,9,628.2
4,XX00122,20191129,1720,1520,1650,HIJ,TIAS,S,5,184.4
4,XX00125,20191129,1725,1525,1655,NKG,TIAS,S,10,173
4,XX00140,20191129,1840,1640,1810,PVG,TIAS,S,10,172
4,XX00143,20191129,1925,1725,1855,JJN,TIAS,S,1,153
4,XX00152,20191129,2000,1800,1930,HKG,TIAS,M,2,232
4,XX00170,20191129,2350,2150,2320,CDG,TIAS,L,8,429.7
4,XX00173,20191129,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00020,20191129,0810,0610,0740,KIX,TIAS,S,2,0
5,XX00024,20191129,0815,0615,0745,NGO,TIAS,S,1,159
5,XX00029,20191129,0845,0645,0815,PNH,TIAS,M,1,237.4
5,XX00047,20191129,1005,0805,0935,PVG,TIAS,L,7,333.2
5,XX00048,20191129,1015,0815,0945,HKG,TIAS,S,6,136.2
5,XX00067,20191129,1210,1010,1140,KWE,TIAS,S,2,0
5,XX00071,20191129,1230,1030,1200,HGH,TIAS,S,11,142
5,XX00081,20191129,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00091,20191129,1445,1245,1415,MFM,TIAS,S,6,111.2
5,XX00100,20191129,1535,1335,1505,PEK,TIAS,M,1,277.8
5,XX00112,20191129,1645,1445,1615,NGB,TIAS,S,8,96.2
5,XX00134,20191129,1750,1550,1720,PVG,TIAS,M,11,249
5,XX00156,20191129,2025,1825,1955,DLC,TIAS,S,8,121
5,XX00161,20191129,2215,2015,2145,IST,TIAS,L,9,374.4
5,XX00163,20191129,2330,2130,2300,SFO,TIAS,L,6,660.6
5,XX00164,20191129,2330,2130,2300,SYD,TIAS,L,8,462.4
6,XX00176,20191129,0310,0110,0240,PUS,TIAS,M,1,219
6,XX00007,20191129,0655,0455,0625,OKA,TIAS,S,6,176
6,XX00015,20191129,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00031,20191129,0850,0650,0820,BKK,TIAS,L,9,385.4
6,XX00035,20191129,0900,0700,0830,CGK,TIAS,L,1,340.8
6,XX00053,20191129,1055,0855,1025,PVG,TIAS,M,1,252
6,XX00065,20191129,1200,1000,1130,HFE,TIAS,S,10,139
6,XX00073,20191129,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00080,20191129,1320,1120,1250,NRT,TIAS,S,7,142
6,XX00087,20191129,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00096,20191129,1520,1320,1450,PEK,TIAS,M,8,289.8
6,XX00109,20191129,1635,1435,1605,HKG,TIAS,S,6,195.6
6,XX00132,20191129,1745,1545,1715,WNZ,TIAS,S,11,124
6,XX00135,20191129,1750,1550,1720,NGB,TIAS,S,2,0
6,XX00146,20191129,1940,1740,1910,YYZ,TIAS,L,8,568.8
6,XX00150,20191129,1950,1750,1920,YNT,TIAS,S,4,125
6,XX00171,20191129,2355,2155,2325,YVR,TIAS,L,7,617.4
7,XX00009,20191129,0700,0500,0630,HKG,TIAS,S,6,158.6
7,XX00017,20191129,0810,0610,0740,CAN,TIAS,S,10,198.2
7,XX00025,20191129,0830,0630,0800,CGO,TIAS,S,10,68
7,XX00033,20191129,0855,0655,0825,KIX,TIAS,S,7,128
7,XX00051,20191129,1020,0820,0950,NRT,TIAS,S,8,189
7,XX00058,20191129,1125,0925,1055,FOC,TIAS,S,1,121
7,XX00072,20191129,1230,1030,1200,HRB,TIAS,S,8,107
7,XX00085,20191129,1410,1210,1340,HKG,TIAS,S,6,132.8
7,XX00093,20191129,1450,1250,1420,FUK,TIAS,S,6,134.6
7,XX00110,20191129,1635,1435,1605,ICN,TIAS,M,9,250
7,XX00113,20191129,1645,1445,1615,TAO,TIAS,S,4,125
7,XX00116,20191129,1710,1510,1640,SFO,TIAS,L,9,532.8
7,XX00138,20191129,1820,1620,1750,TXN,TIAS,S,8,133
7,XX00139,20191129,1820,1620,1750,NNG,TIAS,S,8,131
7,XX00141,20191129,1920,1720,1850,LAX,TIAS,L,6,563.4
7,XX00167,20191129,2340,2140,2310,SFO,TIAS,L,11,612
9,XX00008,20191129,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00022,20191129,0815,0615,0745,OKA,TIAS,M,1,201
9,XX00023,20191129,0815,0615,0745,KOJ,TIAS,S,5,68.8
9,XX00037,20191129,0910,0710,0840,MNL,TIAS,L,10,580.6
9,XX00050,20191129,1015,0815,0945,SDJ,TIAS,S,8,151.2
9,XX00061,20191129,1145,0945,1115,CGO,TIAS,S,8,57
9,XX00077,20191129,1300,1100,1230,ICN,TIAS,S,9,0
9,XX00086,20191129,1420,1220,1350,KIX,TIAS,M,6,226
9,XX00095,20191129,1515,1315,1445,ICN,TIAS,L,2,311.6
9,XX00098,20191129,1520,1320,1450,NRT,TIAS,S,2,168.6
9,XX00108,20191129,1630,1430,1600,FUK,TIAS,L,9,402.6
9,XX00111,20191129,1645,1445,1615,PVG,TIAS,M,5,257
9,XX00115,20191129,1705,1505,1635,MNL,TIAS,S,2,0
9,XX00117,20191129,1710,1510,1640,PVG,TIAS,S,8,157
9,XX00131,20191129,1740,1540,1710,KIX,TIAS,S,6,132.2
9,XX00142,20191129,1920,1720,1850,CKG,TIAS,S,11,102
9,XX00147,20191129,1940,1740,1910,PEK,TIAS,S,2,140
9,XX00157,20191129,2030,1830,2000,MNL,TIAS,L,8,319.4
9,XX00168,20191129,2345,2145,2315,BNE,TIAS,L,8,450.9
