CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00138,20191115,1820,1620,1750,TXN,TIAS,S,8,133
3,XX00144,20191115,1930,1730,1900,SGN,TIAS,L,8,379.8
3,XX00145,20191115,1930,1730,1900,JFK,TIAS,L,8,608.4
3,XX00166,20191115,2340,2140,2310,SEA,TIAS,L,7,635.4
4,XX00002,20191115,0630,0430,0600,KIX,TIAS,S,1,180.2
4,XX00012,20191115,0735,0535,0705,BKK,TIAS,L,10,539
4,XX00022,20191115,0815,0615,0745,OKA,TIAS,M,1,201
4,XX00037,20191115,0910,0710,0840,MNL,TIAS,L,10,580.6
4,XX00053,20191115,1055,0855,1025,PVG,TIAS,M,1,252
4,XX00075,20191115,1250,1050,1220,KIX,TIAS,S,7,148
4,XX00087,20191115,1420,1220,1350,TAK,TIAS,S,6,109
4,XX00093,20191115,1450,1250,1420,FUK,TIAS,S,6,134.6
4,XX00104,20191115,1620,1420,1550,MFM,TIAS,S,6,132
4,XX00110,20191115,1635,1435,1605,ICN,TIAS,M,9,250
4,XX00114,20191115,1700,1500,1630,LAX,TIAS,L,9,628.2
4,XX00117,20191115,1710,1510,1640,PVG,TIAS,S,8,157
4,XX00140,20191115,1840,1640,1810,PVG,TIAS,S,10,172
4,XX00141,20191115,1920,1720,1850,LAX,TIAS,L,6,563.4
4,XX00173,20191115,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00175,20191115,0230,0030,0200,TAE,TIAS,S,1,0
5,XX00001,20191115,0620,0420,0550,CTS,TIAS,S,1,182
5,XX00004,20191115,0650,0450,0620,FUK,TIAS,S,11,196.4
5,XX00013,20191115,0740,0540,0710,SYD,TIAS,L,9,426.8
5,XX00021,20191115,0810,0610,0740,FUK,TIAS,S,3,173.8
5,XX00044,20191115,1000,0800,0930,MFM,TIAS,S,6,191.6
5,XX00071,20191115,1230,1030,1200,HGH,TIAS,S,11,142
5,XX00081,20191115,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00085,20191115,1410,1210,1340,HKG,TIAS,S,6,132.8
5,XX00097,20191115,1520,1320,1450,SZX,TIAS,L,3,307.8
5,XX00101,20191115,1545,1345,1515,NGO,TIAS,S,7,124
5,XX00119,20191115,1715,1515,1645,TNA,TIAS,S,6,112
5,XX00156,20191115,2025,1825,1955,DLC,TIAS,S,8,121
5,XX00157,20191115,2030,1830,2000,MNL,TIAS,L,8,319.4
5,XX00170,20191115,2350,2150,2320,CDG,TIAS,L,8,429.7
6,XX00015,20191115,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00034,20191115,0855,0655,0825,MFM,TIAS,S,6,134.4
6,XX00039,20191115,0915,0715,0845,HAN,TIAS,S,9,182.8
6,XX00040,20191115,0930,0730,0900,NRT,TIAS,L,6,364.2
6,XX00054,20191115,1105,0905,1035,HKD,TIAS,S,8,138
6,XX00056,20191115,1120,0920,1050,LAX,TIAS,L,6,543.6
6,XX00060,20191115,1135,0935,1105,SFO,TIAS,L,9,644.4
6,XX00067,20191115,1210,1010,1140,KWE,TIAS,S,2,0
6,XX00073,20191115,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00091,20191115,1445,1245,1415,MFM,TIAS,S,6,111.2
6,XX00108,20191115,1630,1430,1600,FUK,TIAS,L,9,402.6
6,XX00111,20191115,1645,1445,1615,PVG,TIAS,M,5,257
6,XX00127,20191115,1730,1530,1700,WUX,TIAS,S,10,59
6,XX00134,20191115,1750,1550,1720,PVG,TIAS,M,11,249
6,XX00139,20191115,1820,1620,1750,NNG,TIAS,S,8,131
6,XX00142,20191115,1920,1720,1850,CKG,TIAS,S,11,102
6,XX00147,20191115,1940,1740,1910,PEK,TIAS,S,2,140
6,XX00160,20191115,2210,2010,2140,IAH,TIAS,L,8,592.2
6,XX00163,20191115,2330,2130,2300,SFO,TIAS,L,6,660.6
6,XX00167,20191115,2340,2140,2310,SFO,TIAS,L,11,612
7,XX00003,20191115,0640,0440,0610,KUL,TIAS,M,1,285.4
7,XX00023,20191115,0815,0615,0745,KOJ,TIAS,S,5,68.8
7,XX00028,20191115,0840,0640,0810,XMN,TIAS,M,6,295.4
7,XX00035,20191115,0900,0700,0830,CGK,TIAS,L,1,340.8
7,XX00042,20191115,0950,0750,0920,KIX,TIAS,L,5,349.8
7,XX00052,20191115,1025,0825,0955,SWA,TIAS,S,7,58
7,XX00058,20191115,1125,0925,1055,FOC,TIAS,S,1,121
7,XX00065,20191115,1200,1000,1130,HFE,TIAS,S,10,139
7,XX00076,20191115,1300,1100,1230,CAN,TIAS,S,2,144
7,XX00079,20191115,1315,1115,1245,PUS,TIAS,M,8,208
7,XX00098,20191115,1520,1320,1450,NRT,TIAS,S,2,168.6
7,XX00107,20191115,1630,1430,1600,PVG,TIAS,L,8,338
7,XX00115,20191115,1705,1505,1635,MNL,TIAS,S,2,0
7,XX00120,20191115,1720,1520,1650,OKA,TIAS,S,1,190
7,XX00133,20191115,1745,1545,1715,KWL,TIAS,S,8,103
7,XX00154,20191115,2020,1820,1950,SJW,TIAS,S,2,0
7,XX00161,20191115,2215,2015,2145,IST,TIAS,L,9,374.4
7,XX00164,20191115,2330,2130,2300,SYD,TIAS,L,8,462.4
9,XX00009,20191115,0700,0500,0630,HKG,TIAS,S,6,158.6
9,XX00024,20191115,0815,0615,0745,NGO,TIAS,S,1,159
9,XX00031,20191115,0850,0650,0820,BKK,TIAS,L,9,385.4
9,XX00033,20191115,0855,0655,0825,KIX,TIAS,S,7,128
9,XX00049,20191115,1015,0815,0945,HRB,TIAS,S,2,139
9,XX00063,20191115,1155,0955,1125,TNA,TIAS,S,4,125
9,XX00064,20191115,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00078,20191115,1315,1115,1245,PEK,TIAS,M,11,249
9,XX00094,20191115,1500,1300,1430,PVG,TIAS,M,10,209
9,XX00095,20191115,1515,1315,1445,ICN,TIAS,L,2,311.6
9,XX00109,20191115,1635,1435,1605,HKG,TIAS,S,6,195.6
9,XX00121,20191115,1720,1520,1650,HIJ,TIAS,S,5,183.4
9,XX00131,20191115,1740,1540,1710,KIX,TIAS,S,6,132.2
9,XX00132,20191115,1745,1545,1715,WNZ,TIAS,S,11,124
9,XX00143,20191115,1925,1725,1855,JJN,TIAS,S,1,153
9,XX00153,20191115,2005,1805,1935,ORD,TIAS,L,8,628.2
9,XX00168,20191115,2345,2145,2315,BNE,TIAS,L,8,450.9
