CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00056,20190919,1120,0920,1050,LAX,TIAS,L,6,543.6
3,XX00060,20190919,1135,0935,1105,SFO,TIAS,L,9,644.4
3,XX00075,20190919,1250,1050,1220,KIX,TIAS,S,7,148
3,XX00079,20190919,1315,1115,1245,PUS,TIAS,M,8,208
3,XX00086,20190919,1420,1220,1350,KIX,TIAS,M,6,226
3,XX00104,20190919,1620,1420,1550,MFM,TIAS,S,6,132
3,XX00108,20190919,1630,1430,1600,FUK,TIAS,L,9,402.6
3,XX00120,20190919,1720,1520,1650,OKA,TIAS,S,1,190
3,XX00131,20190919,1740,1540,1710,KIX,TIAS,S,6,132.2
3,XX00134,20190919,1750,1550,1720,PVG,TIAS,M,11,249
3,XX00152,20190919,2000,1800,1930,HKG,TIAS,M,2,232
3,XX00155,20190919,2025,1825,1955,ICN,TIAS,S,6,186.4
3,XX00172,20190919,2355,2155,2325,LAX,TIAS,L,6,543.6
4,XX00006,20190919,0655,0455,0625,SYX,TIAS,S,11,99.4
4,XX00014,20190919,0740,0540,0710,SIN,TIAS,L,9,447.4
4,XX00024,20190919,0815,0615,0745,NGO,TIAS,S,1,159
4,XX00031,20190919,0850,0650,0820,BKK,TIAS,L,9,385.4
4,XX00034,20190919,0855,0655,0825,MFM,TIAS,S,6,134.4
4,XX00047,20190919,1005,0805,0935,PVG,TIAS,L,7,333.2
4,XX00068,20190919,1215,1015,1145,TYN,TIAS,S,10,102
4,XX00078,20190919,1315,1115,1245,PEK,TIAS,M,11,249
4,XX00088,20190919,1435,1235,1405,CAN,TIAS,M,8,268
4,XX00099,20190919,1530,1330,1500,MNL,TIAS,L,2,360.6
4,XX00100,20190919,1535,1335,1505,PEK,TIAS,M,1,277.8
4,XX00110,20190919,1635,1435,1605,ICN,TIAS,M,9,250
4,XX00128,20190919,1730,1530,1700,HKG,TIAS,M,7,216.8
4,XX00151,20190919,1955,1755,1925,CTU,TIAS,S,2,0
4,XX00165,20190919,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00009,20190919,0700,0500,0630,HKG,TIAS,S,6,158.6
5,XX00027,20190919,0835,0635,0805,CTS,TIAS,L,8,383.8
5,XX00032,20190919,0850,0650,0820,NRT,TIAS,L,3,312.4
5,XX00042,20190919,0950,0750,0920,KIX,TIAS,L,5,349.8
5,XX00052,20190919,1025,0825,0955,SWA,TIAS,S,7,58
5,XX00066,20190919,1205,1005,1135,WUX,TIAS,S,6,126
5,XX00076,20190919,1300,1100,1230,CAN,TIAS,S,2,144
5,XX00090,20190919,1440,1240,1410,NRT,TIAS,M,3,276.4
5,XX00101,20190919,1545,1345,1515,NGO,TIAS,S,7,124
5,XX00115,20190919,1705,1505,1635,MNL,TIAS,S,2,0
5,XX00130,20190919,1735,1535,1705,SZX,TIAS,S,6,109
5,XX00133,20190919,1745,1545,1715,KWL,TIAS,S,8,103
5,XX00146,20190919,1940,1740,1910,YYZ,TIAS,L,8,568.8
5,XX00156,20190919,2025,1825,1955,DLC,TIAS,S,8,121
5,XX00171,20190919,2355,2155,2325,YVR,TIAS,L,7,617.4
6,XX00174,20190919,0020,2220,2350,AMS,TIAS,S,1,50.7
7,XX00010,20190919,0710,0510,0640,CEB,TIAS,M,3,248.2
7,XX00028,20190919,0840,0640,0810,XMN,TIAS,M,6,295.4
7,XX00036,20190919,0900,0700,0830,PVG,TIAS,M,1,280.6
7,XX00038,20190919,0910,0710,0840,SGN,TIAS,L,9,382
7,XX00051,20190919,1020,0820,0950,NRT,TIAS,S,8,189
7,XX00069,20190919,1225,1025,1155,NRT,TIAS,L,3,338
7,XX00071,20190919,1230,1030,1200,HGH,TIAS,S,11,142
7,XX00089,20190919,1435,1235,1405,LJG,TIAS,S,10,118
7,XX00106,20190919,1625,1425,1555,SZX,TIAS,L,8,324
7,XX00129,20190919,1735,1535,1705,SIN,TIAS,M,7,249
7,XX00135,20190919,1750,1550,1720,NGB,TIAS,S,2,0
7,XX00150,20190919,1950,1750,1920,YNT,TIAS,S,4,125
7,XX00166,20190919,2340,2140,2310,SEA,TIAS,L,7,635.4
8,XX00175,20190919,0230,0030,0200,TAE,TIAS,S,1,0
8,XX00001,20190919,0620,0420,0550,CTS,TIAS,S,1,182
8,XX00005,20190919,0650,0450,0620,CGQ,TIAS,S,8,119
8,XX00016,20190919,0800,0600,0730,TOY,TIAS,S,8,163
8,XX00020,20190919,0810,0610,0740,KIX,TIAS,S,2,0
8,XX00041,20190919,0930,0730,0900,CTS,TIAS,M,3,270.6
8,XX00049,20190919,1015,0815,0945,HRB,TIAS,S,2,139
8,XX00064,20190919,1155,0955,1125,CSX,TIAS,S,5,120
8,XX00073,20190919,1230,1030,1200,SZX,TIAS,S,6,122
8,XX00085,20190919,1410,1210,1340,HKG,TIAS,S,6,132.8
8,XX00093,20190919,1450,1250,1420,FUK,TIAS,S,6,134.6
8,XX00098,20190919,1520,1320,1450,NRT,TIAS,S,2,168.6
8,XX00111,20190919,1645,1445,1615,PVG,TIAS,M,5,257
8,XX00116,20190919,1710,1510,1640,SFO,TIAS,L,9,532.8
8,XX00127,20190919,1730,1530,1700,WUX,TIAS,S,10,59
8,XX00140,20190919,1840,1640,1810,PVG,TIAS,S,10,172
8,XX00144,20190919,1930,1730,1900,SGN,TIAS,L,8,379.8
8,XX00157,20190919,2030,1830,2000,MNL,TIAS,L,8,319.4
8,XX00159,20190919,2150,1950,2120,HKG,TIAS,S,6,150.6
8,XX00168,20190919,2345,2145,2315,BNE,TIAS,L,8,450.9
9,XX00176,20190919,0310,0110,0240,PUS,TIAS,M,1,219
9,XX00003,20190919,0640,0440,0610,KUL,TIAS,M,1,285.4
9,XX00023,20190919,0815,0615,0745,KOJ,TIAS,S,5,68.8
9,XX00025,20190919,0830,0630,0800,CGO,TIAS,S,10,68
9,XX00033,20190919,0855,0655,0825,KIX,TIAS,S,7,128
9,XX00046,20190919,1000,0800,0930,NRT,TIAS,M,7,251
9,XX00057,20190919,1125,0925,1055,XMN,TIAS,S,1,149
9,XX00072,20190919,1230,1030,1200,HRB,TIAS,S,8,107
9,XX00077,20190919,1300,1100,1230,ICN,TIAS,S,9,0
9,XX00084,20190919,1410,1210,1340,SIN,TIAS,M,9,251
9,XX00094,20190919,1500,1300,1430,PVG,TIAS,M,10,209
9,XX00119,20190919,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00125,20190919,1725,1525,1655,NKG,TIAS,S,10,173
9,XX00139,20190919,1820,1620,1750,NNG,TIAS,S,8,131
9,XX00141,20190919,1920,1720,1850,LAX,TIAS,L,6,563.4
9,XX00164,20190919,2330,2130,2300,SYD,TIAS,L,8,462.4
9,XX00169,20190919,2350,2150,2320,LAX,TIAS,L,11,603
