CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
5,XX00148,20190827,1945,1745,1915,HAK,TIAS,S,2,34
5,XX00169,20190827,2350,2150,2320,LAX,TIAS,L,11,603
6,XX00176,20190827,0310,0110,0240,PUS,TIAS,M,1,219
6,XX00008,20190827,0655,0455,0625,ICN,TIAS,S,10,194.4
6,XX00013,20190827,0740,0540,0710,SYD,TIAS,L,9,426.8
6,XX00025,20190827,0830,0630,0800,CGO,TIAS,S,10,68
6,XX00034,20190827,0855,0655,0825,MFM,TIAS,S,6,134.4
6,XX00062,20190827,1155,0955,1125,HKG,TIAS,M,7,217.6
6,XX00073,20190827,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00087,20190827,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00092,20190827,1450,1250,1420,FSZ,TIAS,S,5,93.2
6,XX00100,20190827,1535,1335,1505,PEK,TIAS,M,1,277.8
6,XX00111,20190827,1645,1445,1615,PVG,TIAS,M,5,257
6,XX00129,20190827,1735,1535,1705,SIN,TIAS,M,7,249
6,XX00130,20190827,1735,1535,1705,SZX,TIAS,S,6,109
6,XX00138,20190827,1820,1620,1750,TXN,TIAS,S,8,133
6,XX00150,20190827,1950,1750,1920,YNT,TIAS,S,4,125
6,XX00153,20190827,2005,1805,1935,ORD,TIAS,L,8,628.2
6,XX00163,20190827,2330,2130,2300,SFO,TIAS,L,6,660.6
7,XX00020,20190827,0810,0610,0740,KIX,TIAS,S,2,0
7,XX00021,20190827,0810,0610,0740,FUK,TIAS,S,3,173.8
7,XX00031,20190827,0850,0650,0820,BKK,TIAS,L,9,385.4
7,XX00042,20190827,0950,0750,0920,KIX,TIAS,L,5,349.8
7,XX00056,20190827,1120,0920,1050,LAX,TIAS,L,6,543.6
7,XX00066,20190827,1205,1005,1135,WUX,TIAS,S,6,126
7,XX00068,20190827,1215,1015,1145,TYN,TIAS,S,10,102
7,XX00081,20190827,1325,1125,1255,CGO,TIAS,S,5,197.6
7,XX00102,20190827,1605,1405,1535,WUX,TIAS,L,2,301.8
7,XX00108,20190827,1630,1430,1600,FUK,TIAS,L,9,402.6
7,XX00115,20190827,1705,1505,1635,MNL,TIAS,S,2,0
7,XX00122,20190827,1720,1520,1650,HIJ,TIAS,S,5,184.4
7,XX00139,20190827,1820,1620,1750,NNG,TIAS,S,8,131
7,XX00146,20190827,1940,1740,1910,YYZ,TIAS,L,8,568.8
7,XX00160,20190827,2210,2010,2140,IAH,TIAS,L,8,592.2
8,XX00011,20190827,0720,0520,0650,SGN,TIAS,L,9,568
8,XX00026,20190827,0830,0630,0800,KIX,TIAS,M,3,222.8
8,XX00041,20190827,0930,0730,0900,CTS,TIAS,M,3,270.6
8,XX00043,20190827,0955,0755,0925,SIN,TIAS,L,7,341.4
8,XX00057,20190827,1125,0925,1055,XMN,TIAS,S,1,149
8,XX00080,20190827,1320,1120,1250,NRT,TIAS,S,7,142
8,XX00083,20190827,1410,1210,1340,ICN,TIAS,L,9,399
8,XX00093,20190827,1450,1250,1420,FUK,TIAS,S,6,134.6
8,XX00105,20190827,1625,1425,1555,HGH,TIAS,M,8,228.6
8,XX00107,20190827,1630,1430,1600,PVG,TIAS,L,8,338
8,XX00133,20190827,1745,1545,1715,KWL,TIAS,S,8,103
8,XX00134,20190827,1750,1550,1720,PVG,TIAS,M,11,249
8,XX00155,20190827,2025,1825,1955,ICN,TIAS,S,6,186.4
8,XX00161,20190827,2215,2015,2145,IST,TIAS,L,9,374.4
8,XX00164,20190827,2330,2130,2300,SYD,TIAS,L,8,462.4
9,XX00007,20190827,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00014,20190827,0740,0540,0710,SIN,TIAS,L,9,447.4
9,XX00018,20190827,0810,0610,0740,CTU,TIAS,S,9,89.8
9,XX00033,20190827,0855,0655,0825,KIX,TIAS,S,7,128
9,XX00038,20190827,0910,0710,0840,SGN,TIAS,L,9,382
9,XX00047,20190827,1005,0805,0935,PVG,TIAS,L,7,333.2
9,XX00055,20190827,1115,0915,1045,NGB,TIAS,S,10,139
9,XX00060,20190827,1135,0935,1105,SFO,TIAS,L,9,644.4
9,XX00077,20190827,1300,1100,1230,ICN,TIAS,S,9,0
9,XX00090,20190827,1440,1240,1410,NRT,TIAS,M,3,276.4
9,XX00099,20190827,1530,1330,1500,MNL,TIAS,L,2,360.6
9,XX00117,20190827,1710,1510,1640,PVG,TIAS,S,8,157
9,XX00123,20190827,1720,1520,1650,SHE,TIAS,S,6,124
9,XX00135,20190827,1750,1550,1720,NGB,TIAS,S,2,0
9,XX00152,20190827,2000,1800,1930,HKG,TIAS,M,2,232
9,XX00157,20190827,2030,1830,2000,MNL,TIAS,L,8,319.4
9,XX00159,20190827,2150,1950,2120,HKG,TIAS,S,6,150.6
9,XX00172,20190827,2355,2155,2325,LAX,TIAS,L,6,543.6
