CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00047,20191112,1005,0805,0935,PVG,TIAS,L,7,333.2
3,XX00073,20191112,1230,1030,1200,SZX,TIAS,S,6,122
3,XX00084,20191112,1410,1210,1340,SIN,TIAS,M,9,251
3,XX00096,20191112,1520,1320,1450,PEK,TIAS,M,8,289.8
3,XX00109,20191112,1635,1435,1605,HKG,TIAS,S,6,195.6
3,XX00130,20191112,1735,1535,1705,SZX,TIAS,S,6,109
3,XX00132,20191112,1745,1545,1715,WNZ,TIAS,S,11,124
3,XX00148,20191112,1945,1745,1915,HAK,TIAS,S,2,34
3,XX00158,20191112,2110,1910,2040,BKK,TIAS,L,6,331.6
3,XX00163,20191112,2330,2130,2300,SFO,TIAS,L,6,660.6
3,XX00172,20191112,2355,2155,2325,LAX,TIAS,L,6,543.6
4,XX00175,20191112,0230,0030,0200,TAE,TIAS,S,1,0
4,XX00013,20191112,0740,0540,0710,SYD,TIAS,L,9,426.8
4,XX00020,20191112,0810,0610,0740,KIX,TIAS,S,2,0
4,XX00022,20191112,0815,0615,0745,OKA,TIAS,M,1,201
4,XX00039,20191112,0915,0715,0845,HAN,TIAS,S,9,182.8
4,XX00044,20191112,1000,0800,0930,MFM,TIAS,S,6,191.6
4,XX00048,20191112,1015,0815,0945,HKG,TIAS,S,6,136.2
4,XX00064,20191112,1155,0955,1125,CSX,TIAS,S,5,120
4,XX00072,20191112,1230,1030,1200,HRB,TIAS,S,8,107
4,XX00076,20191112,1300,1100,1230,CAN,TIAS,S,2,144
4,XX00080,20191112,1320,1120,1250,NRT,TIAS,S,7,142
4,XX00095,20191112,1515,1315,1445,ICN,TIAS,L,2,311.6
4,XX00099,20191112,1530,1330,1500,MNL,TIAS,L,2,360.6
4,XX00108,20191112,1630,1430,1600,FUK,TIAS,L,9,402.6
4,XX00112,20191112,1645,1445,1615,NGB,TIAS,S,8,96.2
4,XX00123,20191112,1720,1520,1650,SHE,TIAS,S,6,124
4,XX00133,20191112,1745,1545,1715,KWL,TIAS,S,8,103
4,XX00144,20191112,1930,1730,1900,SGN,TIAS,L,8,379.8
4,XX00153,20191112,2005,1805,1935,ORD,TIAS,L,8,628.2
4,XX00173,20191112,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00009,20191112,0700,0500,0630,HKG,TIAS,S,6,158.6
5,XX00017,20191112,0810,0610,0740,CAN,TIAS,S,10,198.2
5,XX00023,20191112,0815,0615,0745,KOJ,TIAS,S,5,68.8
5,XX00040,20191112,0930,0730,0900,NRT,TIAS,L,6,364.2
5,XX00045,20191112,1000,0800,0930,DPS,TIAS,S,2,192.4
5,XX00050,20191112,1015,0815,0945,SDJ,TIAS,S,8,151.2
5,XX00058,20191112,1125,0925,1055,FOC,TIAS,S,1,121
5,XX00069,20191112,1225,1025,1155,NRT,TIAS,L,3,338
5,XX00077,20191112,1300,1100,1230,ICN,TIAS,S,9,0
5,XX00091,20191112,1445,1245,1415,MFM,TIAS,S,6,111.2
5,XX00104,20191112,1620,1420,1550,MFM,TIAS,S,6,132
5,XX00117,20191112,1710,1510,1640,PVG,TIAS,S,8,157
5,XX00120,20191112,1720,1520,1650,OKA,TIAS,S,1,190
5,XX00122,20191112,1720,1520,1650,HIJ,TIAS,S,5,184.4
5,XX00135,20191112,1750,1550,1720,NGB,TIAS,S,2,0
5,XX00140,20191112,1840,1640,1810,PVG,TIAS,S,10,172
5,XX00145,20191112,1930,1730,1900,JFK,TIAS,L,8,608.4
5,XX00162,20191112,2320,2120,2250,MEL,TIAS,L,8,446.6
6,XX00002,20191112,0630,0430,0600,KIX,TIAS,S,1,180.2
6,XX00007,20191112,0655,0455,0625,OKA,TIAS,S,6,176
6,XX00015,20191112,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00019,20191112,0810,0610,0740,HKG,TIAS,S,6,160.4
6,XX00031,20191112,0850,0650,0820,BKK,TIAS,L,9,385.4
6,XX00036,20191112,0900,0700,0830,PVG,TIAS,M,1,280.6
6,XX00055,20191112,1115,0915,1045,NGB,TIAS,S,10,139
6,XX00059,20191112,1130,0930,1100,SFO,TIAS,L,6,590.4
6,XX00070,20191112,1230,1030,1200,KIX,TIAS,S,8,153
6,XX00087,20191112,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00090,20191112,1440,1240,1410,NRT,TIAS,M,3,276.4
6,XX00103,20191112,1620,1420,1550,NRT,TIAS,S,1,153.8
6,XX00106,20191112,1625,1425,1555,SZX,TIAS,L,8,324
6,XX00121,20191112,1720,1520,1650,HIJ,TIAS,S,5,183.4
6,XX00126,20191112,1730,1530,1700,JFK,TIAS,L,3,604.8
6,XX00134,20191112,1750,1550,1720,PVG,TIAS,M,11,249
6,XX00159,20191112,2150,1950,2120,HKG,TIAS,S,6,150.6
6,XX00160,20191112,2210,2010,2140,IAH,TIAS,L,8,592.2
6,XX00169,20191112,2350,2150,2320,LAX,TIAS,L,11,603
7,XX00011,20191112,0720,0520,0650,SGN,TIAS,L,9,568
7,XX00014,20191112,0740,0540,0710,SIN,TIAS,L,9,447.4
7,XX00028,20191112,0840,0640,0810,XMN,TIAS,M,6,295.4
7,XX00052,20191112,1025,0825,0955,SWA,TIAS,S,7,58
7,XX00061,20191112,1145,0945,1115,CGO,TIAS,S,8,57
7,XX00071,20191112,1230,1030,1200,HGH,TIAS,S,11,142
7,XX00092,20191112,1450,1250,1420,FSZ,TIAS,S,5,93.2
7,XX00102,20191112,1605,1405,1535,WUX,TIAS,L,2,301.8
7,XX00105,20191112,1625,1425,1555,HGH,TIAS,M,8,228.6
7,XX00113,20191112,1645,1445,1615,TAO,TIAS,S,4,125
7,XX00136,20191112,1800,1600,1730,YVR,TIAS,S,2,0
7,XX00146,20191112,1940,1740,1910,YYZ,TIAS,L,8,568.8
7,XX00167,20191112,2340,2140,2310,SFO,TIAS,L,11,612
7,XX00170,20191112,2350,2150,2320,CDG,TIAS,L,8,429.7
9,XX00004,20191112,0650,0450,0620,FUK,TIAS,S,11,196.4
9,XX00008,20191112,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00016,20191112,0800,0600,0730,TOY,TIAS,S,8,163
9,XX00018,20191112,0810,0610,0740,CTU,TIAS,S,9,89.8
9,XX00026,20191112,0830,0630,0800,KIX,TIAS,M,3,222.8
9,XX00033,20191112,0855,0655,0825,KIX,TIAS,S,7,128
9,XX00038,20191112,0910,0710,0840,SGN,TIAS,L,9,382
9,XX00046,20191112,1000,0800,0930,NRT,TIAS,M,7,251
9,XX00049,20191112,1015,0815,0945,HRB,TIAS,S,2,139
9,XX00060,20191112,1135,0935,1105,SFO,TIAS,L,9,644.4
9,XX00068,20191112,1215,1015,1145,TYN,TIAS,S,10,102
9,XX00079,20191112,1315,1115,1245,PUS,TIAS,M,8,208
9,XX00098,20191112,1520,1320,1450,NRT,TIAS,S,2,168.6
9,XX00101,20191112,1545,1345,1515,NGO,TIAS,S,7,124
9,XX00111,20191112,1645,1445,1615,PVG,TIAS,M,5,257
9,XX00118,20191112,1715,1515,1645,NGO,TIAS,M,2,268.2
9,XX00127,20191112,1730,1530,1700,WUX,TIAS,S,10,59
9,XX00131,20191112,1740,1540,1710,KIX,TIAS,S,6,132.2
9,XX00142,20191112,1920,1720,1850,CKG,TIAS,S,11,102
9,XX00152,20191112,2000,1800,1930,HKG,TIAS,M,2,232
9,XX00161,20191112,2215,2015,2145,IST,TIAS,L,9,374.4
9,XX00164,20191112,2330,2130,2300,SYD,TIAS,L,8,462.4
