CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
8,XX00027,20190809,0835,0635,0805,CTS,TIAS,L,8,383.8
8,XX00037,20190809,0910,0710,0840,MNL,TIAS,L,10,580.6
8,XX00043,20190809,0955,0755,0925,SIN,TIAS,L,7,341.4
8,XX00056,20190809,1120,0920,1050,LAX,TIAS,L,6,543.6
8,XX00057,20190809,1125,0925,1055,XMN,TIAS,S,1,149
8,XX00059,20190809,1130,0930,1100,SFO,TIAS,L,6,590.4
8,XX00060,20190809,1135,0935,1105,SFO,TIAS,L,9,644.4
8,XX00072,20190809,1230,1030,1200,HRB,TIAS,S,8,107
8,XX00078,20190809,1315,1115,1245,PEK,TIAS,M,11,249
8,XX00087,20190809,1420,1220,1350,TAK,TIAS,S,6,109
8,XX00094,20190809,1500,1300,1430,PVG,TIAS,M,10,209
8,XX00096,20190809,1520,1320,1450,PEK,TIAS,M,8,289.8
8,XX00113,20190809,1645,1445,1615,TAO,TIAS,S,4,125
8,XX00146,20190809,1940,1740,1910,YYZ,TIAS,L,8,568.8
8,XX00169,20190809,2350,2150,2320,LAX,TIAS,L,11,603
9,XX00006,20190809,0655,0455,0625,SYX,TIAS,S,11,99.4
9,XX00007,20190809,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00014,20190809,0740,0540,0710,SIN,TIAS,L,9,447.4
9,XX00015,20190809,0800,0600,0730,HKG,TIAS,M,7,214.4
9,XX00051,20190809,1020,0820,0950,NRT,TIAS,S,8,189
9,XX00063,20190809,1155,0955,1125,TNA,TIAS,S,4,125
9,XX00067,20190809,1210,1010,1140,KWE,TIAS,S,2,0
9,XX00073,20190809,1230,1030,1200,SZX,TIAS,S,6,122
9,XX00104,20190809,1620,1420,1550,MFM,TIAS,S,6,132
9,XX00120,20190809,1720,1520,1650,OKA,TIAS,S,1,190
9,XX00125,20190809,1725,1525,1655,NKG,TIAS,S,10,173
9,XX00140,20190809,1840,1640,1810,PVG,TIAS,S,10,172
9,XX00158,20190809,2110,1910,2040,BKK,TIAS,L,6,331.6
9,XX00166,20190809,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00167,20190809,2340,2140,2310,SFO,TIAS,L,11,612
