CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
11,XX00163,20191107,2330,2130,2300,SFO,TIAS,L,6,660.6
11,XX00168,20191107,2345,2145,2315,BNE,TIAS,L,8,450.9
12,XX00012,20191107,0735,0535,0705,BKK,TIAS,L,10,539
12,XX00016,20191107,0800,0600,0730,TOY,TIAS,S,8,163
12,XX00022,20191107,0815,0615,0745,OKA,TIAS,M,1,201
12,XX00028,20191107,0840,0640,0810,XMN,TIAS,M,6,295.4
12,XX00030,20191107,0845,0645,0815,TSN,TIAS,S,10,90
12,XX00043,20191107,0955,0755,0925,SIN,TIAS,L,7,341.4
12,XX00057,20191107,1125,0925,1055,XMN,TIAS,S,1,149
12,XX00063,20191107,1155,0955,1125,TNA,TIAS,S,4,125
12,XX00067,20191107,1210,1010,1140,KWE,TIAS,S,2,0
12,XX00079,20191107,1315,1115,1245,PUS,TIAS,M,8,208
12,XX00081,20191107,1325,1125,1255,CGO,TIAS,S,5,197.6
12,XX00083,20191107,1410,1210,1340,ICN,TIAS,L,9,399
12,XX00098,20191107,1520,1320,1450,NRT,TIAS,S,2,168.6
12,XX00099,20191107,1530,1330,1500,MNL,TIAS,L,2,360.6
12,XX00106,20191107,1625,1425,1555,SZX,TIAS,L,8,324
12,XX00117,20191107,1710,1510,1640,PVG,TIAS,S,8,157
12,XX00130,20191107,1735,1535,1705,SZX,TIAS,S,6,109
12,XX00134,20191107,1750,1550,1720,PVG,TIAS,M,11,249
12,XX00138,20191107,1820,1620,1750,TXN,TIAS,S,8,133
12,XX00145,20191107,1930,1730,1900,JFK,TIAS,L,8,608.4
12,XX00148,20191107,1945,1745,1915,HAK,TIAS,S,2,34
12,XX00162,20191107,2320,2120,2250,MEL,TIAS,L,8,446.6
12,XX00170,20191107,2350,2150,2320,CDG,TIAS,L,8,429.7
2,XX00017,20191107,0810,0610,0740,CAN,TIAS,S,10,198.2
2,XX00019,20191107,0810,0610,0740,HKG,TIAS,S,6,160.4
2,XX00034,20191107,0855,0655,0825,MFM,TIAS,S,6,134.4
2,XX00044,20191107,1000,0800,0930,MFM,TIAS,S,6,191.6
2,XX00074,20191107,1240,1040,1210,HKG,TIAS,S,6,141.2
2,XX00089,20191107,1435,1235,1405,LJG,TIAS,S,10,118
2,XX00096,20191107,1520,1320,1450,PEK,TIAS,M,8,289.8
2,XX00110,20191107,1635,1435,1605,ICN,TIAS,M,9,250
2,XX00115,20191107,1705,1505,1635,MNL,TIAS,S,2,0
2,XX00122,20191107,1720,1520,1650,HIJ,TIAS,S,5,184.4
2,XX00141,20191107,1920,1720,1850,LAX,TIAS,L,6,563.4
2,XX00149,20191107,1950,1750,1920,SFO,TIAS,L,6,676.8
2,XX00151,20191107,1955,1755,1925,CTU,TIAS,S,2,0
2,XX00173,20191107,2355,2155,2325,YVR,TIAS,L,10,464.4
3,XX00174,20191107,0020,2220,2350,AMS,TIAS,S,1,50.7
4,XX00007,20191107,0655,0455,0625,OKA,TIAS,S,6,176
4,XX00015,20191107,0800,0600,0730,HKG,TIAS,M,7,214.4
4,XX00023,20191107,0815,0615,0745,KOJ,TIAS,S,5,68.8
4,XX00032,20191107,0850,0650,0820,NRT,TIAS,L,3,312.4
4,XX00041,20191107,0930,0730,0900,CTS,TIAS,M,3,270.6
4,XX00046,20191107,1000,0800,0930,NRT,TIAS,M,7,251
4,XX00071,20191107,1230,1030,1200,HGH,TIAS,S,11,142
4,XX00073,20191107,1230,1030,1200,SZX,TIAS,S,6,122
4,XX00076,20191107,1300,1100,1230,CAN,TIAS,S,2,144
4,XX00097,20191107,1520,1320,1450,SZX,TIAS,L,3,307.8
4,XX00143,20191107,1925,1725,1855,JJN,TIAS,S,1,153
4,XX00153,20191107,2005,1805,1935,ORD,TIAS,L,8,628.2
4,XX00156,20191107,2025,1825,1955,DLC,TIAS,S,8,121
4,XX00169,20191107,2350,2150,2320,LAX,TIAS,L,11,603
5,XX00013,20191107,0740,0540,0710,SYD,TIAS,L,9,426.8
5,XX00021,20191107,0810,0610,0740,FUK,TIAS,S,3,173.8
5,XX00035,20191107,0900,0700,0830,CGK,TIAS,L,1,340.8
5,XX00036,20191107,0900,0700,0830,PVG,TIAS,M,1,280.6
5,XX00051,20191107,1020,0820,0950,NRT,TIAS,S,8,189
5,XX00052,20191107,1025,0825,0955,SWA,TIAS,S,7,58
5,XX00058,20191107,1125,0925,1055,FOC,TIAS,S,1,121
5,XX00065,20191107,1200,1000,1130,HFE,TIAS,S,10,139
5,XX00075,20191107,1250,1050,1220,KIX,TIAS,S,7,148
5,XX00082,20191107,1335,1135,1305,SZX,TIAS,M,8,254
5,XX00088,20191107,1435,1235,1405,CAN,TIAS,M,8,268
5,XX00091,20191107,1445,1245,1415,MFM,TIAS,S,6,111.2
5,XX00102,20191107,1605,1405,1535,WUX,TIAS,L,2,301.8
5,XX00112,20191107,1645,1445,1615,NGB,TIAS,S,8,96.2
5,XX00114,20191107,1700,1500,1630,LAX,TIAS,L,9,628.2
5,XX00127,20191107,1730,1530,1700,WUX,TIAS,S,10,59
5,XX00135,20191107,1750,1550,1720,NGB,TIAS,S,2,0
5,XX00136,20191107,1800,1600,1730,YVR,TIAS,S,2,0
5,XX00150,20191107,1950,1750,1920,YNT,TIAS,S,4,125
5,XX00154,20191107,2020,1820,1950,SJW,TIAS,S,2,0
5,XX00164,20191107,2330,2130,2300,SYD,TIAS,L,8,462.4
6,XX00001,20191107,0620,0420,0550,CTS,TIAS,S,1,182
6,XX00024,20191107,0815,0615,0745,NGO,TIAS,S,1,159
6,XX00033,20191107,0855,0655,0825,KIX,TIAS,S,7,128
6,XX00038,20191107,0910,0710,0840,SGN,TIAS,L,9,382
6,XX00039,20191107,0915,0715,0845,HAN,TIAS,S,9,182.8
6,XX00050,20191107,1015,0815,0945,SDJ,TIAS,S,8,151.2
6,XX00054,20191107,1105,0905,1035,HKD,TIAS,S,8,138
6,XX00055,20191107,1115,0915,1045,NGB,TIAS,S,10,139
6,XX00070,20191107,1230,1030,1200,KIX,TIAS,S,8,153
6,XX00080,20191107,1320,1120,1250,NRT,TIAS,S,7,142
6,XX00104,20191107,1620,1420,1550,MFM,TIAS,S,6,132
6,XX00108,20191107,1630,1430,1600,FUK,TIAS,L,9,402.6
6,XX00119,20191107,1715,1515,1645,TNA,TIAS,S,6,112
6,XX00124,20191107,1725,1525,1655,KIX,TIAS,M,3,246.2
6,XX00152,20191107,2000,1800,1930,HKG,TIAS,M,2,232
6,XX00159,20191107,2150,1950,2120,HKG,TIAS,S,6,150.6
6,XX00166,20191107,2340,2140,2310,SEA,TIAS,L,7,635.4
7,XX00176,20191107,0310,0110,0240,PUS,TIAS,M,1,219
7,XX00002,20191107,0630,0430,0600,KIX,TIAS,S,1,180.2
7,XX00026,20191107,0830,0630,0800,KIX,TIAS,M,3,222.8
7,XX00048,20191107,1015,0815,0945,HKG,TIAS,S,6,136.2
7,XX00049,20191107,1015,0815,0945,HRB,TIAS,S,2,139
7,XX00060,20191107,1135,0935,1105,SFO,TIAS,L,9,644.4
7,XX00069,20191107,1225,1025,1155,NRT,TIAS,L,3,338
7,XX00077,20191107,1300,1100,1230,ICN,TIAS,S,9,0
7,XX00087,20191107,1420,1220,1350,TAK,TIAS,S,6,109
7,XX00101,20191107,1545,1345,1515,NGO,TIAS,S,7,124
7,XX00105,20191107,1625,1425,1555,HGH,TIAS,M,8,228.6
7,XX00109,20191107,1635,1435,1605,HKG,TIAS,S,6,195.6
7,XX00128,20191107,1730,1530,1700,HKG,TIAS,M,7,216.8
7,XX00133,20191107,1745,1545,1715,KWL,TIAS,S,8,103
7,XX00146,20191107,1940,1740,1910,YYZ,TIAS,L,8,568.8
7,XX00158,20191107,2110,1910,2040,BKK,TIAS,L,6,331.6
7,XX00165,20191107,2330,2130,2300,HNL,TIAS,M,10,298.8
9,XX00175,20191107,0230,0030,0200,TAE,TIAS,S,1,0
9,XX00008,20191107,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00009,20191107,0700,0500,0630,HKG,TIAS,S,6,158.6
9,XX00010,20191107,0710,0510,0640,CEB,TIAS,M,3,248.2
9,XX00029,20191107,0845,0645,0815,PNH,TIAS,M,1,237.4
9,XX00031,20191107,0850,0650,0820,BKK,TIAS,L,9,385.4
9,XX00042,20191107,0950,0750,0920,KIX,TIAS,L,5,349.8
9,XX00056,20191107,1120,0920,1050,LAX,TIAS,L,6,543.6
9,XX00059,20191107,1130,0930,1100,SFO,TIAS,L,6,590.4
9,XX00086,20191107,1420,1220,1350,KIX,TIAS,M,6,226
9,XX00094,20191107,1500,1300,1430,PVG,TIAS,M,10,209
9,XX00111,20191107,1645,1445,1615,PVG,TIAS,M,5,257
9,XX00113,20191107,1645,1445,1615,TAO,TIAS,S,4,125
9,XX00129,20191107,1735,1535,1705,SIN,TIAS,M,7,249
9,XX00131,20191107,1740,1540,1710,KIX,TIAS,S,6,132.2
9,XX00142,20191107,1920,1720,1850,CKG,TIAS,S,11,102
9,XX00160,20191107,2210,2010,2140,IAH,TIAS,L,8,592.2
9,XX00167,20191107,2340,2140,2310,SFO,TIAS,L,11,612
