CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00027,20190910,0835,0635,0805,CTS,TIAS,L,8,383.8
3,XX00043,20190910,0955,0755,0925,SIN,TIAS,L,7,341.4
3,XX00053,20190910,1055,0855,1025,PVG,TIAS,M,1,252
3,XX00068,20190910,1215,1015,1145,TYN,TIAS,S,10,102
3,XX00079,20190910,1315,1115,1245,PUS,TIAS,M,8,208
3,XX00091,20190910,1445,1245,1415,MFM,TIAS,S,6,111.2
3,XX00110,20190910,1635,1435,1605,ICN,TIAS,M,9,250
3,XX00121,20190910,1720,1520,1650,HIJ,TIAS,S,5,183.4
3,XX00123,20190910,1720,1520,1650,SHE,TIAS,S,6,124
3,XX00128,20190910,1730,1530,1700,HKG,TIAS,M,7,216.8
3,XX00143,20190910,1925,1725,1855,JJN,TIAS,S,1,153
3,XX00148,20190910,1945,1745,1915,HAK,TIAS,S,2,34
3,XX00159,20190910,2150,1950,2120,HKG,TIAS,S,6,150.6
3,XX00169,20190910,2350,2150,2320,LAX,TIAS,L,11,603
4,XX00016,20190910,0800,0600,0730,TOY,TIAS,S,8,163
4,XX00020,20190910,0810,0610,0740,KIX,TIAS,S,2,0
4,XX00033,20190910,0855,0655,0825,KIX,TIAS,S,7,128
4,XX00039,20190910,0915,0715,0845,HAN,TIAS,S,9,182.8
4,XX00049,20190910,1015,0815,0945,HRB,TIAS,S,2,139
4,XX00072,20190910,1230,1030,1200,HRB,TIAS,S,8,107
4,XX00089,20190910,1435,1235,1405,LJG,TIAS,S,10,118
4,XX00099,20190910,1530,1330,1500,MNL,TIAS,L,2,360.6
4,XX00102,20190910,1605,1405,1535,WUX,TIAS,L,2,301.8
4,XX00108,20190910,1630,1430,1600,FUK,TIAS,L,9,402.6
4,XX00119,20190910,1715,1515,1645,TNA,TIAS,S,6,112
4,XX00133,20190910,1745,1545,1715,KWL,TIAS,S,8,103
4,XX00136,20190910,1800,1600,1730,YVR,TIAS,S,2,0
4,XX00149,20190910,1950,1750,1920,SFO,TIAS,L,6,676.8
4,XX00160,20190910,2210,2010,2140,IAH,TIAS,L,8,592.2
4,XX00173,20190910,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00176,20190910,0310,0110,0240,PUS,TIAS,M,1,219
5,XX00010,20190910,0710,0510,0640,CEB,TIAS,M,3,248.2
5,XX00017,20190910,0810,0610,0740,CAN,TIAS,S,10,198.2
5,XX00031,20190910,0850,0650,0820,BKK,TIAS,L,9,385.4
5,XX00040,20190910,0930,0730,0900,NRT,TIAS,L,6,364.2
5,XX00047,20190910,1005,0805,0935,PVG,TIAS,L,7,333.2
5,XX00060,20190910,1135,0935,1105,SFO,TIAS,L,9,644.4
5,XX00064,20190910,1155,0955,1125,CSX,TIAS,S,5,120
5,XX00077,20190910,1300,1100,1230,ICN,TIAS,S,9,0
5,XX00087,20190910,1420,1220,1350,TAK,TIAS,S,6,109
5,XX00095,20190910,1515,1315,1445,ICN,TIAS,L,2,311.6
5,XX00116,20190910,1710,1510,1640,SFO,TIAS,L,9,532.8
5,XX00117,20190910,1710,1510,1640,PVG,TIAS,S,8,157
5,XX00120,20190910,1720,1520,1650,OKA,TIAS,S,1,190
5,XX00138,20190910,1820,1620,1750,TXN,TIAS,S,8,133
5,XX00146,20190910,1940,1740,1910,YYZ,TIAS,L,8,568.8
5,XX00154,20190910,2020,1820,1950,SJW,TIAS,S,2,0
5,XX00168,20190910,2345,2145,2315,BNE,TIAS,L,8,450.9
6,XX00175,20190910,0230,0030,0200,TAE,TIAS,S,1,0
6,XX00007,20190910,0655,0455,0625,OKA,TIAS,S,6,176
6,XX00015,20190910,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00025,20190910,0830,0630,0800,CGO,TIAS,S,10,68
6,XX00030,20190910,0845,0645,0815,TSN,TIAS,S,10,90
6,XX00041,20190910,0930,0730,0900,CTS,TIAS,M,3,270.6
6,XX00054,20190910,1105,0905,1035,HKD,TIAS,S,8,138
6,XX00073,20190910,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00074,20190910,1240,1040,1210,HKG,TIAS,S,6,141.2
6,XX00094,20190910,1500,1300,1430,PVG,TIAS,M,10,209
6,XX00107,20190910,1630,1430,1600,PVG,TIAS,L,8,338
6,XX00125,20190910,1725,1525,1655,NKG,TIAS,S,10,173
6,XX00140,20190910,1840,1640,1810,PVG,TIAS,S,10,172
6,XX00144,20190910,1930,1730,1900,SGN,TIAS,L,8,379.8
6,XX00171,20190910,2355,2155,2325,YVR,TIAS,L,7,617.4
7,XX00174,20190910,0020,2220,2350,AMS,TIAS,S,1,50.7
8,XX00005,20190910,0650,0450,0620,CGQ,TIAS,S,8,119
8,XX00018,20190910,0810,0610,0740,CTU,TIAS,S,9,89.8
8,XX00034,20190910,0855,0655,0825,MFM,TIAS,S,6,134.4
8,XX00037,20190910,0910,0710,0840,MNL,TIAS,L,10,580.6
8,XX00048,20190910,1015,0815,0945,HKG,TIAS,S,6,136.2
8,XX00057,20190910,1125,0925,1055,XMN,TIAS,S,1,149
8,XX00067,20190910,1210,1010,1140,KWE,TIAS,S,2,0
8,XX00078,20190910,1315,1115,1245,PEK,TIAS,M,11,249
8,XX00085,20190910,1410,1210,1340,HKG,TIAS,S,6,132.8
8,XX00093,20190910,1450,1250,1420,FUK,TIAS,S,6,134.6
8,XX00101,20190910,1545,1345,1515,NGO,TIAS,S,7,124
8,XX00105,20190910,1625,1425,1555,HGH,TIAS,M,8,228.6
8,XX00106,20190910,1625,1425,1555,SZX,TIAS,L,8,324
8,XX00118,20190910,1715,1515,1645,NGO,TIAS,M,2,268.2
8,XX00135,20190910,1750,1550,1720,NGB,TIAS,S,2,0
8,XX00151,20190910,1955,1755,1925,CTU,TIAS,S,2,0
8,XX00152,20190910,2000,1800,1930,HKG,TIAS,M,2,232
8,XX00162,20190910,2320,2120,2250,MEL,TIAS,L,8,446.6
8,XX00165,20190910,2330,2130,2300,HNL,TIAS,M,10,298.8
9,XX00003,20190910,0640,0440,0610,KUL,TIAS,M,1,285.4
9,XX00011,20190910,0720,0520,0650,SGN,TIAS,L,9,568
9,XX00024,20190910,0815,0615,0745,NGO,TIAS,S,1,159
9,XX00038,20190910,0910,0710,0840,SGN,TIAS,L,9,382
9,XX00052,20190910,1025,0825,0955,SWA,TIAS,S,7,58
9,XX00061,20190910,1145,0945,1115,CGO,TIAS,S,8,57
9,XX00071,20190910,1230,1030,1200,HGH,TIAS,S,11,142
9,XX00082,20190910,1335,1135,1305,SZX,TIAS,M,8,254
9,XX00092,20190910,1450,1250,1420,FSZ,TIAS,S,5,93.2
9,XX00097,20190910,1520,1320,1450,SZX,TIAS,L,3,307.8
9,XX00112,20190910,1645,1445,1615,NGB,TIAS,S,8,96.2
9,XX00122,20190910,1720,1520,1650,HIJ,TIAS,S,5,184.4
9,XX00126,20190910,1730,1530,1700,JFK,TIAS,L,3,604.8
9,XX00156,20190910,2025,1825,1955,DLC,TIAS,S,8,121
9,XX00166,20190910,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00167,20190910,2340,2140,2310,SFO,TIAS,L,11,612
