CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
6,XX00083,20190906,1410,1210,1340,ICN,TIAS,L,9,399
6,XX00104,20190906,1620,1420,1550,MFM,TIAS,S,6,132
6,XX00124,20190906,1725,1525,1655,KIX,TIAS,M,3,246.2
6,XX00145,20190906,1930,1730,1900,JFK,TIAS,L,8,608.4
6,XX00159,20190906,2150,1950,2120,HKG,TIAS,S,6,150.6
6,XX00166,20190906,2340,2140,2310,SEA,TIAS,L,7,635.4
7,XX00176,20190906,0310,0110,0240,PUS,TIAS,M,1,219
7,XX00009,20190906,0700,0500,0630,HKG,TIAS,S,6,158.6
7,XX00017,20190906,0810,0610,0740,CAN,TIAS,S,10,198.2
7,XX00032,20190906,0850,0650,0820,NRT,TIAS,L,3,312.4
7,XX00047,20190906,1005,0805,0935,PVG,TIAS,L,7,333.2
7,XX00054,20190906,1105,0905,1035,HKD,TIAS,S,8,138
7,XX00057,20190906,1125,0925,1055,XMN,TIAS,S,1,149
7,XX00065,20190906,1200,1000,1130,HFE,TIAS,S,10,139
7,XX00070,20190906,1230,1030,1200,KIX,TIAS,S,8,153
7,XX00091,20190906,1445,1245,1415,MFM,TIAS,S,6,111.2
7,XX00099,20190906,1530,1330,1500,MNL,TIAS,L,2,360.6
7,XX00112,20190906,1645,1445,1615,NGB,TIAS,S,8,96.2
7,XX00119,20190906,1715,1515,1645,TNA,TIAS,S,6,112
7,XX00132,20190906,1745,1545,1715,WNZ,TIAS,S,11,124
7,XX00157,20190906,2030,1830,2000,MNL,TIAS,L,8,319.4
7,XX00164,20190906,2330,2130,2300,SYD,TIAS,L,8,462.4
8,XX00004,20190906,0650,0450,0620,FUK,TIAS,S,11,196.4
8,XX00015,20190906,0800,0600,0730,HKG,TIAS,M,7,214.4
8,XX00025,20190906,0830,0630,0800,CGO,TIAS,S,10,68
8,XX00043,20190906,0955,0755,0925,SIN,TIAS,L,7,341.4
8,XX00061,20190906,1145,0945,1115,CGO,TIAS,S,8,57
8,XX00068,20190906,1215,1015,1145,TYN,TIAS,S,10,102
8,XX00078,20190906,1315,1115,1245,PEK,TIAS,M,11,249
8,XX00087,20190906,1420,1220,1350,TAK,TIAS,S,6,109
8,XX00088,20190906,1435,1235,1405,CAN,TIAS,M,8,268
8,XX00101,20190906,1545,1345,1515,NGO,TIAS,S,7,124
8,XX00102,20190906,1605,1405,1535,WUX,TIAS,L,2,301.8
8,XX00113,20190906,1645,1445,1615,TAO,TIAS,S,4,125
8,XX00116,20190906,1710,1510,1640,SFO,TIAS,L,9,532.8
8,XX00127,20190906,1730,1530,1700,WUX,TIAS,S,10,59
8,XX00148,20190906,1945,1745,1915,HAK,TIAS,S,2,34
8,XX00167,20190906,2340,2140,2310,SFO,TIAS,L,11,612
9,XX00008,20190906,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00021,20190906,0810,0610,0740,FUK,TIAS,S,3,173.8
9,XX00036,20190906,0900,0700,0830,PVG,TIAS,M,1,280.6
9,XX00039,20190906,0915,0715,0845,HAN,TIAS,S,9,182.8
9,XX00042,20190906,0950,0750,0920,KIX,TIAS,L,5,349.8
9,XX00053,20190906,1055,0855,1025,PVG,TIAS,M,1,252
9,XX00069,20190906,1225,1025,1155,NRT,TIAS,L,3,338
9,XX00076,20190906,1300,1100,1230,CAN,TIAS,S,2,144
9,XX00096,20190906,1520,1320,1450,PEK,TIAS,M,8,289.8
9,XX00114,20190906,1700,1500,1630,LAX,TIAS,L,9,628.2
9,XX00128,20190906,1730,1530,1700,HKG,TIAS,M,7,216.8
9,XX00140,20190906,1840,1640,1810,PVG,TIAS,S,10,172
9,XX00141,20190906,1920,1720,1850,LAX,TIAS,L,6,563.4
9,XX00163,20190906,2330,2130,2300,SFO,TIAS,L,6,660.6
