CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
2,XX00012,20191218,0735,0535,0705,BKK,TIAS,L,10,539
2,XX00025,20191218,0830,0630,0800,CGO,TIAS,S,10,68
2,XX00035,20191218,0900,0700,0830,CGK,TIAS,L,1,340.8
2,XX00038,20191218,0910,0710,0840,SGN,TIAS,L,9,382
2,XX00062,20191218,1155,0955,1125,HKG,TIAS,M,7,217.6
2,XX00075,20191218,1250,1050,1220,KIX,TIAS,S,7,148
2,XX00078,20191218,1315,1115,1245,PEK,TIAS,M,11,249
2,XX00085,20191218,1410,1210,1340,HKG,TIAS,S,6,132.8
2,XX00091,20191218,1445,1245,1415,MFM,TIAS,S,6,111.2
2,XX00096,20191218,1520,1320,1450,PEK,TIAS,M,8,289.8
2,XX00121,20191218,1720,1520,1650,HIJ,TIAS,S,5,183.4
2,XX00126,20191218,1730,1530,1700,JFK,TIAS,L,3,604.8
2,XX00128,20191218,1730,1530,1700,HKG,TIAS,M,7,216.8
2,XX00143,20191218,1925,1725,1855,JJN,TIAS,S,1,153
2,XX00156,20191218,2025,1825,1955,DLC,TIAS,S,8,121
2,XX00161,20191218,2215,2015,2145,IST,TIAS,L,9,374.4
2,XX00163,20191218,2330,2130,2300,SFO,TIAS,L,6,660.6
2,XX00164,20191218,2330,2130,2300,SYD,TIAS,L,8,462.4
3,XX00175,20191218,0230,0030,0200,TAE,TIAS,S,1,0
3,XX00176,20191218,0310,0110,0240,PUS,TIAS,M,1,219
3,XX00003,20191218,0640,0440,0610,KUL,TIAS,M,1,285.4
3,XX00008,20191218,0655,0455,0625,ICN,TIAS,S,10,194.4
3,XX00013,20191218,0740,0540,0710,SYD,TIAS,L,9,426.8
3,XX00021,20191218,0810,0610,0740,FUK,TIAS,S,3,173.8
3,XX00046,20191218,1000,0800,0930,NRT,TIAS,M,7,251
3,XX00049,20191218,1015,0815,0945,HRB,TIAS,S,2,139
3,XX00063,20191218,1155,0955,1125,TNA,TIAS,S,4,125
3,XX00081,20191218,1325,1125,1255,CGO,TIAS,S,5,197.6
3,XX00092,20191218,1450,1250,1420,FSZ,TIAS,S,5,93.2
3,XX00105,20191218,1625,1425,1555,HGH,TIAS,M,8,228.6
3,XX00124,20191218,1725,1525,1655,KIX,TIAS,M,3,246.2
3,XX00152,20191218,2000,1800,1930,HKG,TIAS,M,2,232
3,XX00157,20191218,2030,1830,2000,MNL,TIAS,L,8,319.4
3,XX00171,20191218,2355,2155,2325,YVR,TIAS,L,7,617.4
4,XX00014,20191218,0740,0540,0710,SIN,TIAS,L,9,447.4
4,XX00019,20191218,0810,0610,0740,HKG,TIAS,S,6,160.4
4,XX00029,20191218,0845,0645,0815,PNH,TIAS,M,1,237.4
4,XX00031,20191218,0850,0650,0820,BKK,TIAS,L,9,385.4
4,XX00069,20191218,1225,1025,1155,NRT,TIAS,L,3,338
4,XX00098,20191218,1520,1320,1450,NRT,TIAS,S,2,168.6
4,XX00103,20191218,1620,1420,1550,NRT,TIAS,S,1,153.8
4,XX00108,20191218,1630,1430,1600,FUK,TIAS,L,9,402.6
4,XX00115,20191218,1705,1505,1635,MNL,TIAS,S,2,0
4,XX00116,20191218,1710,1510,1640,SFO,TIAS,L,9,532.8
4,XX00136,20191218,1800,1600,1730,YVR,TIAS,S,2,0
4,XX00137,20191218,1810,1610,1740,HKG,TIAS,M,6,268.2
4,XX00141,20191218,1920,1720,1850,LAX,TIAS,L,6,563.4
4,XX00151,20191218,1955,1755,1925,CTU,TIAS,S,2,0
4,XX00160,20191218,2210,2010,2140,IAH,TIAS,L,8,592.2
4,XX00168,20191218,2345,2145,2315,BNE,TIAS,L,8,450.9
5,XX00017,20191218,0810,0610,0740,CAN,TIAS,S,10,198.2
5,XX00026,20191218,0830,0630,0800,KIX,TIAS,M,3,222.8
5,XX00028,20191218,0840,0640,0810,XMN,TIAS,M,6,295.4
5,XX00048,20191218,1015,0815,0945,HKG,TIAS,S,6,136.2
5,XX00054,20191218,1105,0905,1035,HKD,TIAS,S,8,138
5,XX00067,20191218,1210,1010,1140,KWE,TIAS,S,2,0
5,XX00068,20191218,1215,1015,1145,TYN,TIAS,S,10,102
5,XX00090,20191218,1440,1240,1410,NRT,TIAS,M,3,276.4
5,XX00095,20191218,1515,1315,1445,ICN,TIAS,L,2,311.6
5,XX00111,20191218,1645,1445,1615,PVG,TIAS,M,5,257
5,XX00113,20191218,1645,1445,1615,TAO,TIAS,S,4,125
5,XX00132,20191218,1745,1545,1715,WNZ,TIAS,S,11,124
5,XX00148,20191218,1945,1745,1915,HAK,TIAS,S,2,34
5,XX00162,20191218,2320,2120,2250,MEL,TIAS,L,8,446.6
6,XX00020,20191218,0810,0610,0740,KIX,TIAS,S,2,0
6,XX00032,20191218,0850,0650,0820,NRT,TIAS,L,3,312.4
6,XX00033,20191218,0855,0655,0825,KIX,TIAS,S,7,128
6,XX00053,20191218,1055,0855,1025,PVG,TIAS,M,1,252
6,XX00064,20191218,1155,0955,1125,CSX,TIAS,S,5,120
6,XX00082,20191218,1335,1135,1305,SZX,TIAS,M,8,254
6,XX00107,20191218,1630,1430,1600,PVG,TIAS,L,8,338
6,XX00114,20191218,1700,1500,1630,LAX,TIAS,L,9,628.2
6,XX00122,20191218,1720,1520,1650,HIJ,TIAS,S,5,184.4
6,XX00131,20191218,1740,1540,1710,KIX,TIAS,S,6,132.2
6,XX00139,20191218,1820,1620,1750,NNG,TIAS,S,8,131
6,XX00142,20191218,1920,1720,1850,CKG,TIAS,S,11,102
6,XX00147,20191218,1940,1740,1910,PEK,TIAS,S,2,140
6,XX00158,20191218,2110,1910,2040,BKK,TIAS,L,6,331.6
6,XX00173,20191218,2355,2155,2325,YVR,TIAS,L,10,464.4
7,XX00002,20191218,0630,0430,0600,KIX,TIAS,S,1,180.2
7,XX00015,20191218,0800,0600,0730,HKG,TIAS,M,7,214.4
7,XX00037,20191218,0910,0710,0840,MNL,TIAS,L,10,580.6
7,XX00040,20191218,0930,0730,0900,NRT,TIAS,L,6,364.2
7,XX00043,20191218,0955,0755,0925,SIN,TIAS,L,7,341.4
7,XX00051,20191218,1020,0820,0950,NRT,TIAS,S,8,189
7,XX00060,20191218,1135,0935,1105,SFO,TIAS,L,9,644.4
7,XX00066,20191218,1205,1005,1135,WUX,TIAS,S,6,126
7,XX00073,20191218,1230,1030,1200,SZX,TIAS,S,6,122
7,XX00087,20191218,1420,1220,1350,TAK,TIAS,S,6,109
7,XX00094,20191218,1500,1300,1430,PVG,TIAS,M,10,209
7,XX00106,20191218,1625,1425,1555,SZX,TIAS,L,8,324
7,XX00112,20191218,1645,1445,1615,NGB,TIAS,S,8,96.2
7,XX00127,20191218,1730,1530,1700,WUX,TIAS,S,10,59
7,XX00129,20191218,1735,1535,1705,SIN,TIAS,M,7,249
7,XX00138,20191218,1820,1620,1750,TXN,TIAS,S,8,133
7,XX00150,20191218,1950,1750,1920,YNT,TIAS,S,4,125
7,XX00155,20191218,2025,1825,1955,ICN,TIAS,S,6,186.4
7,XX00159,20191218,2150,1950,2120,HKG,TIAS,S,6,150.6
7,XX00165,20191218,2330,2130,2300,HNL,TIAS,M,10,298.8
9,XX00009,20191218,0700,0500,0630,HKG,TIAS,S,6,158.6
9,XX00027,20191218,0835,0635,0805,CTS,TIAS,L,8,383.8
9,XX00036,20191218,0900,0700,0830,PVG,TIAS,M,1,280.6
9,XX00039,20191218,0915,0715,0845,HAN,TIAS,S,9,182.8
9,XX00050,20191218,1015,0815,0945,SDJ,TIAS,S,8,151.2
9,XX00052,20191218,1025,0825,0955,SWA,TIAS,S,7,58
9,XX00065,20191218,1200,1000,1130,HFE,TIAS,S,10,139
9,XX00070,20191218,1230,1030,1200,KIX,TIAS,S,8,153
9,XX00083,20191218,1410,1210,1340,ICN,TIAS,L,9,399
9,XX00088,20191218,1435,1235,1405,CAN,TIAS,M,8,268
9,XX00097,20191218,1520,1320,1450,SZX,TIAS,L,3,307.8
9,XX00101,20191218,1545,1345,1515,NGO,TIAS,S,7,124
9,XX00119,20191218,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00125,20191218,1725,1525,1655,NKG,TIAS,S,10,173
9,XX00133,20191218,1745,1545,1715,KWL,TIAS,S,8,103
9,XX00166,20191218,2340,2140,2310,SEA,TIAS,L,7,635.4
