CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
12,XX00119,20190926,1715,1515,1645,TNA,TIAS,S,6,112
12,XX00128,20190926,1730,1530,1700,HKG,TIAS,M,7,216.8
12,XX00139,20190926,1820,1620,1750,NNG,TIAS,S,8,131
12,XX00143,20190926,1925,1725,1855,JJN,TIAS,S,1,153
12,XX00159,20190926,2150,1950,2120,HKG,TIAS,S,6,150.6
12,XX00172,20190926,2355,2155,2325,LAX,TIAS,L,6,543.6
2,XX00009,20190926,0700,0500,0630,HKG,TIAS,S,6,158.6
2,XX00011,20190926,0720,0520,0650,SGN,TIAS,L,9,568
2,XX00035,20190926,0900,0700,0830,CGK,TIAS,L,1,340.8
2,XX00059,20190926,1130,0930,1100,SFO,TIAS,L,6,590.4
2,XX00063,20190926,1155,0955,1125,TNA,TIAS,S,4,125
2,XX00078,20190926,1315,1115,1245,PEK,TIAS,M,11,249
2,XX00086,20190926,1420,1220,1350,KIX,TIAS,M,6,226
2,XX00099,20190926,1530,1330,1500,MNL,TIAS,L,2,360.6
2,XX00108,20190926,1630,1430,1600,FUK,TIAS,L,9,402.6
2,XX00120,20190926,1720,1520,1650,OKA,TIAS,S,1,190
2,XX00133,20190926,1745,1545,1715,KWL,TIAS,S,8,103
2,XX00150,20190926,1950,1750,1920,YNT,TIAS,S,4,125
2,XX00158,20190926,2110,1910,2040,BKK,TIAS,L,6,331.6
2,XX00166,20190926,2340,2140,2310,SEA,TIAS,L,7,635.4
2,XX00167,20190926,2340,2140,2310,SFO,TIAS,L,11,612
3,XX00014,20190926,0740,0540,0710,SIN,TIAS,L,9,447.4
3,XX00029,20190926,0845,0645,0815,PNH,TIAS,M,1,237.4
3,XX00032,20190926,0850,0650,0820,NRT,TIAS,L,3,312.4
3,XX00054,20190926,1105,0905,1035,HKD,TIAS,S,8,138
3,XX00073,20190926,1230,1030,1200,SZX,TIAS,S,6,122
3,XX00077,20190926,1300,1100,1230,ICN,TIAS,S,9,0
3,XX00096,20190926,1520,1320,1450,PEK,TIAS,M,8,289.8
3,XX00101,20190926,1545,1345,1515,NGO,TIAS,S,7,124
3,XX00103,20190926,1620,1420,1550,NRT,TIAS,S,1,153.8
3,XX00106,20190926,1625,1425,1555,SZX,TIAS,L,8,324
3,XX00123,20190926,1720,1520,1650,SHE,TIAS,S,6,124
3,XX00124,20190926,1725,1525,1655,KIX,TIAS,M,3,246.2
3,XX00137,20190926,1810,1610,1740,HKG,TIAS,M,6,268.2
3,XX00154,20190926,2020,1820,1950,SJW,TIAS,S,2,0
3,XX00168,20190926,2345,2145,2315,BNE,TIAS,L,8,450.9
4,XX00002,20190926,0630,0430,0600,KIX,TIAS,S,1,180.2
4,XX00013,20190926,0740,0540,0710,SYD,TIAS,L,9,426.8
4,XX00019,20190926,0810,0610,0740,HKG,TIAS,S,6,160.4
4,XX00023,20190926,0815,0615,0745,KOJ,TIAS,S,5,68.8
4,XX00037,20190926,0910,0710,0840,MNL,TIAS,L,10,580.6
4,XX00043,20190926,0955,0755,0925,SIN,TIAS,L,7,341.4
4,XX00045,20190926,1000,0800,0930,DPS,TIAS,S,2,192.4
4,XX00053,20190926,1055,0855,1025,PVG,TIAS,M,1,252
4,XX00058,20190926,1125,0925,1055,FOC,TIAS,S,1,121
4,XX00066,20190926,1205,1005,1135,WUX,TIAS,S,6,126
4,XX00083,20190926,1410,1210,1340,ICN,TIAS,L,9,399
4,XX00090,20190926,1440,1240,1410,NRT,TIAS,M,3,276.4
4,XX00097,20190926,1520,1320,1450,SZX,TIAS,L,3,307.8
4,XX00100,20190926,1535,1335,1505,PEK,TIAS,M,1,277.8
4,XX00127,20190926,1730,1530,1700,WUX,TIAS,S,10,59
4,XX00129,20190926,1735,1535,1705,SIN,TIAS,M,7,249
4,XX00144,20190926,1930,1730,1900,SGN,TIAS,L,8,379.8
4,XX00153,20190926,2005,1805,1935,ORD,TIAS,L,8,628.2
4,XX00156,20190926,2025,1825,1955,DLC,TIAS,S,8,121
4,XX00163,20190926,2330,2130,2300,SFO,TIAS,L,6,660.6
5,XX00017,20190926,0810,0610,0740,CAN,TIAS,S,10,198.2
5,XX00018,20190926,0810,0610,0740,CTU,TIAS,S,9,89.8
5,XX00036,20190926,0900,0700,0830,PVG,TIAS,M,1,280.6
5,XX00040,20190926,0930,0730,0900,NRT,TIAS,L,6,364.2
5,XX00067,20190926,1210,1010,1140,KWE,TIAS,S,2,0
5,XX00081,20190926,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00092,20190926,1450,1250,1420,FSZ,TIAS,S,5,93.2
5,XX00105,20190926,1625,1425,1555,HGH,TIAS,M,8,228.6
5,XX00107,20190926,1630,1430,1600,PVG,TIAS,L,8,338
5,XX00125,20190926,1725,1525,1655,NKG,TIAS,S,10,173
5,XX00132,20190926,1745,1545,1715,WNZ,TIAS,S,11,124
5,XX00134,20190926,1750,1550,1720,PVG,TIAS,M,11,249
5,XX00146,20190926,1940,1740,1910,YYZ,TIAS,L,8,568.8
5,XX00151,20190926,1955,1755,1925,CTU,TIAS,S,2,0
5,XX00160,20190926,2210,2010,2140,IAH,TIAS,L,8,592.2
5,XX00165,20190926,2330,2130,2300,HNL,TIAS,M,10,298.8
6,XX00008,20190926,0655,0455,0625,ICN,TIAS,S,10,194.4
6,XX00026,20190926,0830,0630,0800,KIX,TIAS,M,3,222.8
6,XX00031,20190926,0850,0650,0820,BKK,TIAS,L,9,385.4
6,XX00051,20190926,1020,0820,0950,NRT,TIAS,S,8,189
6,XX00052,20190926,1025,0825,0955,SWA,TIAS,S,7,58
6,XX00060,20190926,1135,0935,1105,SFO,TIAS,L,9,644.4
6,XX00062,20190926,1155,0955,1125,HKG,TIAS,M,7,217.6
6,XX00072,20190926,1230,1030,1200,HRB,TIAS,S,8,107
6,XX00087,20190926,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00112,20190926,1645,1445,1615,NGB,TIAS,S,8,96.2
6,XX00126,20190926,1730,1530,1700,JFK,TIAS,L,3,604.8
6,XX00145,20190926,1930,1730,1900,JFK,TIAS,L,8,608.4
6,XX00152,20190926,2000,1800,1930,HKG,TIAS,M,2,232
6,XX00157,20190926,2030,1830,2000,MNL,TIAS,L,8,319.4
6,XX00169,20190926,2350,2150,2320,LAX,TIAS,L,11,603
6,XX00173,20190926,2355,2155,2325,YVR,TIAS,L,10,464.4
7,XX00005,20190926,0650,0450,0620,CGQ,TIAS,S,8,119
7,XX00007,20190926,0655,0455,0625,OKA,TIAS,S,6,176
7,XX00012,20190926,0735,0535,0705,BKK,TIAS,L,10,539
7,XX00033,20190926,0855,0655,0825,KIX,TIAS,S,7,128
7,XX00044,20190926,1000,0800,0930,MFM,TIAS,S,6,191.6
7,XX00048,20190926,1015,0815,0945,HKG,TIAS,S,6,136.2
7,XX00056,20190926,1120,0920,1050,LAX,TIAS,L,6,543.6
7,XX00074,20190926,1240,1040,1210,HKG,TIAS,S,6,141.2
7,XX00076,20190926,1300,1100,1230,CAN,TIAS,S,2,144
7,XX00088,20190926,1435,1235,1405,CAN,TIAS,M,8,268
7,XX00102,20190926,1605,1405,1535,WUX,TIAS,L,2,301.8
7,XX00104,20190926,1620,1420,1550,MFM,TIAS,S,6,132
7,XX00118,20190926,1715,1515,1645,NGO,TIAS,M,2,268.2
7,XX00130,20190926,1735,1535,1705,SZX,TIAS,S,6,109
7,XX00147,20190926,1940,1740,1910,PEK,TIAS,S,2,140
8,XX00174,20190926,0020,2220,2350,AMS,TIAS,S,1,50.7
8,XX00164,20190926,2330,2130,2300,SYD,TIAS,L,8,462.4
9,XX00001,20190926,0620,0420,0550,CTS,TIAS,S,1,182
9,XX00004,20190926,0650,0450,0620,FUK,TIAS,S,11,196.4
9,XX00015,20190926,0800,0600,0730,HKG,TIAS,M,7,214.4
9,XX00020,20190926,0810,0610,0740,KIX,TIAS,S,2,0
9,XX00021,20190926,0810,0610,0740,FUK,TIAS,S,3,173.8
9,XX00042,20190926,0950,0750,0920,KIX,TIAS,L,5,349.8
9,XX00055,20190926,1115,0915,1045,NGB,TIAS,S,10,139
9,XX00069,20190926,1225,1025,1155,NRT,TIAS,L,3,338
9,XX00075,20190926,1250,1050,1220,KIX,TIAS,S,7,148
9,XX00082,20190926,1335,1135,1305,SZX,TIAS,M,8,254
9,XX00093,20190926,1450,1250,1420,FUK,TIAS,S,6,134.6
9,XX00115,20190926,1705,1505,1635,MNL,TIAS,S,2,0
9,XX00117,20190926,1710,1510,1640,PVG,TIAS,S,8,157
9,XX00121,20190926,1720,1520,1650,HIJ,TIAS,S,5,183.4
9,XX00142,20190926,1920,1720,1850,CKG,TIAS,S,11,102
9,XX00148,20190926,1945,1745,1915,HAK,TIAS,S,2,34
9,XX00171,20190926,2355,2155,2325,YVR,TIAS,L,7,617.4
