CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
4,XX00001,20191123,0620,0420,0550,CTS,TIAS,S,1,182
4,XX00012,20191123,0735,0535,0705,BKK,TIAS,L,10,539
4,XX00018,20191123,0810,0610,0740,CTU,TIAS,S,9,89.8
4,XX00025,20191123,0830,0630,0800,CGO,TIAS,S,10,68
4,XX00043,20191123,0955,0755,0925,SIN,TIAS,L,7,341.4
4,XX00047,20191123,1005,0805,0935,PVG,TIAS,L,7,333.2
4,XX00058,20191123,1125,0925,1055,FOC,TIAS,S,1,121
4,XX00072,20191123,1230,1030,1200,HRB,TIAS,S,8,107
4,XX00076,20191123,1300,1100,1230,CAN,TIAS,S,2,144
4,XX00087,20191123,1420,1220,1350,TAK,TIAS,S,6,109
4,XX00110,20191123,1635,1435,1605,ICN,TIAS,M,9,250
4,XX00114,20191123,1700,1500,1630,LAX,TIAS,L,9,628.2
4,XX00116,20191123,1710,1510,1640,SFO,TIAS,L,9,532.8
4,XX00121,20191123,1720,1520,1650,HIJ,TIAS,S,5,183.4
4,XX00133,20191123,1745,1545,1715,KWL,TIAS,S,8,103
4,XX00142,20191123,1920,1720,1850,CKG,TIAS,S,11,102
4,XX00148,20191123,1945,1745,1915,HAK,TIAS,S,2,34
4,XX00149,20191123,1950,1750,1920,SFO,TIAS,L,6,676.8
4,XX00160,20191123,2210,2010,2140,IAH,TIAS,L,8,592.2
4,XX00165,20191123,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00004,20191123,0650,0450,0620,FUK,TIAS,S,11,196.4
5,XX00010,20191123,0710,0510,0640,CEB,TIAS,M,3,248.2
5,XX00015,20191123,0800,0600,0730,HKG,TIAS,M,7,214.4
5,XX00019,20191123,0810,0610,0740,HKG,TIAS,S,6,160.4
5,XX00053,20191123,1055,0855,1025,PVG,TIAS,M,1,252
5,XX00079,20191123,1315,1115,1245,PUS,TIAS,M,8,208
5,XX00081,20191123,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00109,20191123,1635,1435,1605,HKG,TIAS,S,6,195.6
5,XX00112,20191123,1645,1445,1615,NGB,TIAS,S,8,96.2
5,XX00120,20191123,1720,1520,1650,OKA,TIAS,S,1,190
5,XX00143,20191123,1925,1725,1855,JJN,TIAS,S,1,153
5,XX00147,20191123,1940,1740,1910,PEK,TIAS,S,2,140
5,XX00158,20191123,2110,1910,2040,BKK,TIAS,L,6,331.6
5,XX00173,20191123,2355,2155,2325,YVR,TIAS,L,10,464.4
6,XX00174,20191123,0020,2220,2350,AMS,TIAS,S,1,50.7
7,XX00003,20191123,0640,0440,0610,KUL,TIAS,M,1,285.4
7,XX00017,20191123,0810,0610,0740,CAN,TIAS,S,10,198.2
7,XX00037,20191123,0910,0710,0840,MNL,TIAS,L,10,580.6
7,XX00042,20191123,0950,0750,0920,KIX,TIAS,L,5,349.8
7,XX00051,20191123,1020,0820,0950,NRT,TIAS,S,8,189
7,XX00057,20191123,1125,0925,1055,XMN,TIAS,S,1,149
7,XX00068,20191123,1215,1015,1145,TYN,TIAS,S,10,102
7,XX00071,20191123,1230,1030,1200,HGH,TIAS,S,11,142
7,XX00080,20191123,1320,1120,1250,NRT,TIAS,S,7,142
7,XX00084,20191123,1410,1210,1340,SIN,TIAS,M,9,251
7,XX00103,20191123,1620,1420,1550,NRT,TIAS,S,1,153.8
7,XX00104,20191123,1620,1420,1550,MFM,TIAS,S,6,132
7,XX00132,20191123,1745,1545,1715,WNZ,TIAS,S,11,124
7,XX00138,20191123,1820,1620,1750,TXN,TIAS,S,8,133
7,XX00153,20191123,2005,1805,1935,ORD,TIAS,L,8,628.2
7,XX00157,20191123,2030,1830,2000,MNL,TIAS,L,8,319.4
7,XX00162,20191123,2320,2120,2250,MEL,TIAS,L,8,446.6
9,XX00007,20191123,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00011,20191123,0720,0520,0650,SGN,TIAS,L,9,568
9,XX00021,20191123,0810,0610,0740,FUK,TIAS,S,3,173.8
9,XX00029,20191123,0845,0645,0815,PNH,TIAS,M,1,237.4
9,XX00040,20191123,0930,0730,0900,NRT,TIAS,L,6,364.2
9,XX00046,20191123,1000,0800,0930,NRT,TIAS,M,7,251
9,XX00064,20191123,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00090,20191123,1440,1240,1410,NRT,TIAS,M,3,276.4
9,XX00096,20191123,1520,1320,1450,PEK,TIAS,M,8,289.8
9,XX00100,20191123,1535,1335,1505,PEK,TIAS,M,1,277.8
9,XX00107,20191123,1630,1430,1600,PVG,TIAS,L,8,338
9,XX00130,20191123,1735,1535,1705,SZX,TIAS,S,6,109
9,XX00135,20191123,1750,1550,1720,NGB,TIAS,S,2,0
9,XX00136,20191123,1800,1600,1730,YVR,TIAS,S,2,0
9,XX00151,20191123,1955,1755,1925,CTU,TIAS,S,2,0
9,XX00152,20191123,2000,1800,1930,HKG,TIAS,M,2,232
9,XX00154,20191123,2020,1820,1950,SJW,TIAS,S,2,0
