CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
11,XX00017,20191024,0810,0610,0740,CAN,TIAS,S,10,198.2
11,XX00028,20191024,0840,0640,0810,XMN,TIAS,M,6,295.4
11,XX00042,20191024,0950,0750,0920,KIX,TIAS,L,5,349.8
11,XX00063,20191024,1155,0955,1125,TNA,TIAS,S,4,125
11,XX00068,20191024,1215,1015,1145,TYN,TIAS,S,10,102
11,XX00078,20191024,1315,1115,1245,PEK,TIAS,M,11,249
11,XX00089,20191024,1435,1235,1405,LJG,TIAS,S,10,118
11,XX00096,20191024,1520,1320,1450,PEK,TIAS,M,8,289.8
11,XX00097,20191024,1520,1320,1450,SZX,TIAS,L,3,307.8
11,XX00114,20191024,1700,1500,1630,LAX,TIAS,L,9,628.2
11,XX00127,20191024,1730,1530,1700,WUX,TIAS,S,10,59
11,XX00153,20191024,2005,1805,1935,ORD,TIAS,L,8,628.2
11,XX00173,20191024,2355,2155,2325,YVR,TIAS,L,10,464.4
12,XX00009,20191024,0700,0500,0630,HKG,TIAS,S,6,158.6
12,XX00023,20191024,0815,0615,0745,KOJ,TIAS,S,5,68.8
12,XX00027,20191024,0835,0635,0805,CTS,TIAS,L,8,383.8
12,XX00035,20191024,0900,0700,0830,CGK,TIAS,L,1,340.8
12,XX00044,20191024,1000,0800,0930,MFM,TIAS,S,6,191.6
12,XX00054,20191024,1105,0905,1035,HKD,TIAS,S,8,138
12,XX00074,20191024,1240,1040,1210,HKG,TIAS,S,6,141.2
12,XX00079,20191024,1315,1115,1245,PUS,TIAS,M,8,208
12,XX00093,20191024,1450,1250,1420,FUK,TIAS,S,6,134.6
12,XX00100,20191024,1535,1335,1505,PEK,TIAS,M,1,277.8
12,XX00116,20191024,1710,1510,1640,SFO,TIAS,L,9,532.8
12,XX00117,20191024,1710,1510,1640,PVG,TIAS,S,8,157
12,XX00128,20191024,1730,1530,1700,HKG,TIAS,M,7,216.8
12,XX00129,20191024,1735,1535,1705,SIN,TIAS,M,7,249
12,XX00166,20191024,2340,2140,2310,SEA,TIAS,L,7,635.4
2,XX00011,20191024,0720,0520,0650,SGN,TIAS,L,9,568
2,XX00016,20191024,0800,0600,0730,TOY,TIAS,S,8,163
2,XX00033,20191024,0855,0655,0825,KIX,TIAS,S,7,128
2,XX00040,20191024,0930,0730,0900,NRT,TIAS,L,6,364.2
2,XX00058,20191024,1125,0925,1055,FOC,TIAS,S,1,121
2,XX00067,20191024,1210,1010,1140,KWE,TIAS,S,2,0
2,XX00073,20191024,1230,1030,1200,SZX,TIAS,S,6,122
2,XX00087,20191024,1420,1220,1350,TAK,TIAS,S,6,109
2,XX00102,20191024,1605,1405,1535,WUX,TIAS,L,2,301.8
2,XX00121,20191024,1720,1520,1650,HIJ,TIAS,S,5,183.4
2,XX00133,20191024,1745,1545,1715,KWL,TIAS,S,8,103
2,XX00138,20191024,1820,1620,1750,TXN,TIAS,S,8,133
2,XX00147,20191024,1940,1740,1910,PEK,TIAS,S,2,140
2,XX00149,20191024,1950,1750,1920,SFO,TIAS,L,6,676.8
2,XX00163,20191024,2330,2130,2300,SFO,TIAS,L,6,660.6
3,XX00174,20191024,0020,2220,2350,AMS,TIAS,S,1,50.7
4,XX00002,20191024,0630,0430,0600,KIX,TIAS,S,1,180.2
4,XX00014,20191024,0740,0540,0710,SIN,TIAS,L,9,447.4
4,XX00020,20191024,0810,0610,0740,KIX,TIAS,S,2,0
4,XX00024,20191024,0815,0615,0745,NGO,TIAS,S,1,159
4,XX00056,20191024,1120,0920,1050,LAX,TIAS,L,6,543.6
4,XX00066,20191024,1205,1005,1135,WUX,TIAS,S,6,126
4,XX00070,20191024,1230,1030,1200,KIX,TIAS,S,8,153
4,XX00083,20191024,1410,1210,1340,ICN,TIAS,L,9,399
4,XX00101,20191024,1545,1345,1515,NGO,TIAS,S,7,124
4,XX00112,20191024,1645,1445,1615,NGB,TIAS,S,8,96.2
4,XX00115,20191024,1705,1505,1635,MNL,TIAS,S,2,0
4,XX00124,20191024,1725,1525,1655,KIX,TIAS,M,3,246.2
4,XX00130,20191024,1735,1535,1705,SZX,TIAS,S,6,109
4,XX00150,20191024,1950,1750,1920,YNT,TIAS,S,4,125
4,XX00152,20191024,2000,1800,1930,HKG,TIAS,M,2,232
4,XX00160,20191024,2210,2010,2140,IAH,TIAS,L,8,592.2
4,XX00165,20191024,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00175,20191024,0230,0030,0200,TAE,TIAS,S,1,0
5,XX00176,20191024,0310,0110,0240,PUS,TIAS,M,1,219
5,XX00012,20191024,0735,0535,0705,BKK,TIAS,L,10,539
5,XX00026,20191024,0830,0630,0800,KIX,TIAS,M,3,222.8
5,XX00034,20191024,0855,0655,0825,MFM,TIAS,S,6,134.4
5,XX00053,20191024,1055,0855,1025,PVG,TIAS,M,1,252
5,XX00069,20191024,1225,1025,1155,NRT,TIAS,L,3,338
5,XX00084,20191024,1410,1210,1340,SIN,TIAS,M,9,251
5,XX00094,20191024,1500,1300,1430,PVG,TIAS,M,10,209
5,XX00113,20191024,1645,1445,1615,TAO,TIAS,S,4,125
5,XX00118,20191024,1715,1515,1645,NGO,TIAS,M,2,268.2
5,XX00125,20191024,1725,1525,1655,NKG,TIAS,S,10,173
5,XX00137,20191024,1810,1610,1740,HKG,TIAS,M,6,268.2
5,XX00145,20191024,1930,1730,1900,JFK,TIAS,L,8,608.4
5,XX00151,20191024,1955,1755,1925,CTU,TIAS,S,2,0
5,XX00169,20191024,2350,2150,2320,LAX,TIAS,L,11,603
5,XX00170,20191024,2350,2150,2320,CDG,TIAS,L,8,429.7
6,XX00006,20191024,0655,0455,0625,SYX,TIAS,S,11,99.4
6,XX00010,20191024,0710,0510,0640,CEB,TIAS,M,3,248.2
6,XX00025,20191024,0830,0630,0800,CGO,TIAS,S,10,68
6,XX00030,20191024,0845,0645,0815,TSN,TIAS,S,10,90
6,XX00046,20191024,1000,0800,0930,NRT,TIAS,M,7,251
6,XX00048,20191024,1015,0815,0945,HKG,TIAS,S,6,136.2
6,XX00057,20191024,1125,0925,1055,XMN,TIAS,S,1,149
6,XX00060,20191024,1135,0935,1105,SFO,TIAS,L,9,644.4
6,XX00075,20191024,1250,1050,1220,KIX,TIAS,S,7,148
6,XX00081,20191024,1325,1125,1255,CGO,TIAS,S,5,197.6
6,XX00091,20191024,1445,1245,1415,MFM,TIAS,S,6,111.2
6,XX00095,20191024,1515,1315,1445,ICN,TIAS,L,2,311.6
6,XX00109,20191024,1635,1435,1605,HKG,TIAS,S,6,195.6
6,XX00122,20191024,1720,1520,1650,HIJ,TIAS,S,5,184.4
6,XX00140,20191024,1840,1640,1810,PVG,TIAS,S,10,172
6,XX00143,20191024,1925,1725,1855,JJN,TIAS,S,1,153
6,XX00164,20191024,2330,2130,2300,SYD,TIAS,L,8,462.4
7,XX00004,20191024,0650,0450,0620,FUK,TIAS,S,11,196.4
7,XX00013,20191024,0740,0540,0710,SYD,TIAS,L,9,426.8
7,XX00019,20191024,0810,0610,0740,HKG,TIAS,S,6,160.4
7,XX00038,20191024,0910,0710,0840,SGN,TIAS,L,9,382
7,XX00045,20191024,1000,0800,0930,DPS,TIAS,S,2,192.4
7,XX00049,20191024,1015,0815,0945,HRB,TIAS,S,2,139
7,XX00061,20191024,1145,0945,1115,CGO,TIAS,S,8,57
7,XX00062,20191024,1155,0955,1125,HKG,TIAS,M,7,217.6
7,XX00080,20191024,1320,1120,1250,NRT,TIAS,S,7,142
7,XX00098,20191024,1520,1320,1450,NRT,TIAS,S,2,168.6
7,XX00103,20191024,1620,1420,1550,NRT,TIAS,S,1,153.8
7,XX00131,20191024,1740,1540,1710,KIX,TIAS,S,6,132.2
7,XX00136,20191024,1800,1600,1730,YVR,TIAS,S,2,0
7,XX00146,20191024,1940,1740,1910,YYZ,TIAS,L,8,568.8
7,XX00162,20191024,2320,2120,2250,MEL,TIAS,L,8,446.6
8,XX00003,20191024,0640,0440,0610,KUL,TIAS,M,1,285.4
8,XX00022,20191024,0815,0615,0745,OKA,TIAS,M,1,201
8,XX00036,20191024,0900,0700,0830,PVG,TIAS,M,1,280.6
8,XX00041,20191024,0930,0730,0900,CTS,TIAS,M,3,270.6
8,XX00043,20191024,0955,0755,0925,SIN,TIAS,L,7,341.4
8,XX00055,20191024,1115,0915,1045,NGB,TIAS,S,10,139
8,XX00059,20191024,1130,0930,1100,SFO,TIAS,L,6,590.4
8,XX00077,20191024,1300,1100,1230,ICN,TIAS,S,9,0
8,XX00085,20191024,1410,1210,1340,HKG,TIAS,S,6,132.8
8,XX00107,20191024,1630,1430,1600,PVG,TIAS,L,8,338
8,XX00111,20191024,1645,1445,1615,PVG,TIAS,M,5,257
8,XX00119,20191024,1715,1515,1645,TNA,TIAS,S,6,112
8,XX00135,20191024,1750,1550,1720,NGB,TIAS,S,2,0
8,XX00141,20191024,1920,1720,1850,LAX,TIAS,L,6,563.4
8,XX00144,20191024,1930,1730,1900,SGN,TIAS,L,8,379.8
8,XX00157,20191024,2030,1830,2000,MNL,TIAS,L,8,319.4
8,XX00161,20191024,2215,2015,2145,IST,TIAS,L,9,374.4
8,XX00172,20191024,2355,2155,2325,LAX,TIAS,L,6,543.6
9,XX00007,20191024,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00018,20191024,0810,0610,0740,CTU,TIAS,S,9,89.8
9,XX00031,20191024,0850,0650,0820,BKK,TIAS,L,9,385.4
9,XX00032,20191024,0850,0650,0820,NRT,TIAS,L,3,312.4
9,XX00052,20191024,1025,0825,0955,SWA,TIAS,S,7,58
9,XX00071,20191024,1230,1030,1200,HGH,TIAS,S,11,142
9,XX00088,20191024,1435,1235,1405,CAN,TIAS,M,8,268
9,XX00104,20191024,1620,1420,1550,MFM,TIAS,S,6,132
9,XX00108,20191024,1630,1430,1600,FUK,TIAS,L,9,402.6
9,XX00123,20191024,1720,1520,1650,SHE,TIAS,S,6,124
9,XX00132,20191024,1745,1545,1715,WNZ,TIAS,S,11,124
9,XX00154,20191024,2020,1820,1950,SJW,TIAS,S,2,0
9,XX00167,20191024,2340,2140,2310,SFO,TIAS,L,11,612
9,XX00171,20191024,2355,2155,2325,YVR,TIAS,L,7,617.4
