CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
2,XX00045,20191101,1000,0800,0930,DPS,TIAS,S,2,192.4
2,XX00052,20191101,1025,0825,0955,SWA,TIAS,S,7,58
2,XX00060,20191101,1135,0935,1105,SFO,TIAS,L,9,644.4
2,XX00064,20191101,1155,0955,1125,CSX,TIAS,S,5,120
2,XX00066,20191101,1205,1005,1135,WUX,TIAS,S,6,126
2,XX00068,20191101,1215,1015,1145,TYN,TIAS,S,10,102
2,XX00081,20191101,1325,1125,1255,CGO,TIAS,S,5,197.6
2,XX00083,20191101,1410,1210,1340,ICN,TIAS,L,9,399
2,XX00089,20191101,1435,1235,1405,LJG,TIAS,S,10,118
2,XX00099,20191101,1530,1330,1500,MNL,TIAS,L,2,360.6
2,XX00103,20191101,1620,1420,1550,NRT,TIAS,S,1,153.8
2,XX00109,20191101,1635,1435,1605,HKG,TIAS,S,6,195.6
2,XX00115,20191101,1705,1505,1635,MNL,TIAS,S,2,0
2,XX00118,20191101,1715,1515,1645,NGO,TIAS,M,2,268.2
2,XX00135,20191101,1750,1550,1720,NGB,TIAS,S,2,0
2,XX00149,20191101,1950,1750,1920,SFO,TIAS,L,6,676.8
2,XX00152,20191101,2000,1800,1930,HKG,TIAS,M,2,232
3,XX00018,20191101,0810,0610,0740,CTU,TIAS,S,9,89.8
3,XX00027,20191101,0835,0635,0805,CTS,TIAS,L,8,383.8
3,XX00041,20191101,0930,0730,0900,CTS,TIAS,M,3,270.6
3,XX00047,20191101,1005,0805,0935,PVG,TIAS,L,7,333.2
3,XX00049,20191101,1015,0815,0945,HRB,TIAS,S,2,139
3,XX00055,20191101,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00057,20191101,1125,0925,1055,XMN,TIAS,S,1,149
3,XX00073,20191101,1230,1030,1200,SZX,TIAS,S,6,122
3,XX00091,20191101,1445,1245,1415,MFM,TIAS,S,6,111.2
3,XX00102,20191101,1605,1405,1535,WUX,TIAS,L,2,301.8
3,XX00131,20191101,1740,1540,1710,KIX,TIAS,S,6,132.2
3,XX00139,20191101,1820,1620,1750,NNG,TIAS,S,8,131
3,XX00153,20191101,2005,1805,1935,ORD,TIAS,L,8,628.2
3,XX00165,20191101,2330,2130,2300,HNL,TIAS,M,10,298.8
4,XX00004,20191101,0650,0450,0620,FUK,TIAS,S,11,196.4
4,XX00016,20191101,0800,0600,0730,TOY,TIAS,S,8,163
4,XX00023,20191101,0815,0615,0745,KOJ,TIAS,S,5,68.8
4,XX00028,20191101,0840,0640,0810,XMN,TIAS,M,6,295.4
4,XX00036,20191101,0900,0700,0830,PVG,TIAS,M,1,280.6
4,XX00054,20191101,1105,0905,1035,HKD,TIAS,S,8,138
4,XX00071,20191101,1230,1030,1200,HGH,TIAS,S,11,142
4,XX00075,20191101,1250,1050,1220,KIX,TIAS,S,7,148
4,XX00087,20191101,1420,1220,1350,TAK,TIAS,S,6,109
4,XX00095,20191101,1515,1315,1445,ICN,TIAS,L,2,311.6
4,XX00096,20191101,1520,1320,1450,PEK,TIAS,M,8,289.8
4,XX00113,20191101,1645,1445,1615,TAO,TIAS,S,4,125
4,XX00128,20191101,1730,1530,1700,HKG,TIAS,M,7,216.8
4,XX00132,20191101,1745,1545,1715,WNZ,TIAS,S,11,124
4,XX00143,20191101,1925,1725,1855,JJN,TIAS,S,1,153
4,XX00144,20191101,1930,1730,1900,SGN,TIAS,L,8,379.8
4,XX00148,20191101,1945,1745,1915,HAK,TIAS,S,2,34
4,XX00167,20191101,2340,2140,2310,SFO,TIAS,L,11,612
5,XX00010,20191101,0710,0510,0640,CEB,TIAS,M,3,248.2
5,XX00011,20191101,0720,0520,0650,SGN,TIAS,L,9,568
5,XX00017,20191101,0810,0610,0740,CAN,TIAS,S,10,198.2
5,XX00033,20191101,0855,0655,0825,KIX,TIAS,S,7,128
5,XX00040,20191101,0930,0730,0900,NRT,TIAS,L,6,364.2
5,XX00051,20191101,1020,0820,0950,NRT,TIAS,S,8,189
5,XX00053,20191101,1055,0855,1025,PVG,TIAS,M,1,252
5,XX00056,20191101,1120,0920,1050,LAX,TIAS,L,6,543.6
5,XX00065,20191101,1200,1000,1130,HFE,TIAS,S,10,139
5,XX00082,20191101,1335,1135,1305,SZX,TIAS,M,8,254
5,XX00101,20191101,1545,1345,1515,NGO,TIAS,S,7,124
5,XX00108,20191101,1630,1430,1600,FUK,TIAS,L,9,402.6
5,XX00116,20191101,1710,1510,1640,SFO,TIAS,L,9,532.8
5,XX00117,20191101,1710,1510,1640,PVG,TIAS,S,8,157
5,XX00127,20191101,1730,1530,1700,WUX,TIAS,S,10,59
5,XX00140,20191101,1840,1640,1810,PVG,TIAS,S,10,172
5,XX00161,20191101,2215,2015,2145,IST,TIAS,L,9,374.4
5,XX00169,20191101,2350,2150,2320,LAX,TIAS,L,11,603
5,XX00172,20191101,2355,2155,2325,LAX,TIAS,L,6,543.6
6,XX00002,20191101,0630,0430,0600,KIX,TIAS,S,1,180.2
6,XX00022,20191101,0815,0615,0745,OKA,TIAS,M,1,201
6,XX00024,20191101,0815,0615,0745,NGO,TIAS,S,1,159
6,XX00042,20191101,0950,0750,0920,KIX,TIAS,L,5,349.8
6,XX00061,20191101,1145,0945,1115,CGO,TIAS,S,8,57
6,XX00074,20191101,1240,1040,1210,HKG,TIAS,S,6,141.2
6,XX00084,20191101,1410,1210,1340,SIN,TIAS,M,9,251
6,XX00097,20191101,1520,1320,1450,SZX,TIAS,L,3,307.8
6,XX00123,20191101,1720,1520,1650,SHE,TIAS,S,6,124
6,XX00134,20191101,1750,1550,1720,PVG,TIAS,M,11,249
6,XX00138,20191101,1820,1620,1750,TXN,TIAS,S,8,133
6,XX00146,20191101,1940,1740,1910,YYZ,TIAS,L,8,568.8
6,XX00154,20191101,2020,1820,1950,SJW,TIAS,S,2,0
6,XX00162,20191101,2320,2120,2250,MEL,TIAS,L,8,446.6
6,XX00173,20191101,2355,2155,2325,YVR,TIAS,L,10,464.4
7,XX00009,20191101,0700,0500,0630,HKG,TIAS,S,6,158.6
7,XX00020,20191101,0810,0610,0740,KIX,TIAS,S,2,0
7,XX00029,20191101,0845,0645,0815,PNH,TIAS,M,1,237.4
7,XX00043,20191101,0955,0755,0925,SIN,TIAS,L,7,341.4
7,XX00050,20191101,1015,0815,0945,SDJ,TIAS,S,8,151.2
7,XX00063,20191101,1155,0955,1125,TNA,TIAS,S,4,125
7,XX00076,20191101,1300,1100,1230,CAN,TIAS,S,2,144
7,XX00090,20191101,1440,1240,1410,NRT,TIAS,M,3,276.4
7,XX00093,20191101,1450,1250,1420,FUK,TIAS,S,6,134.6
7,XX00107,20191101,1630,1430,1600,PVG,TIAS,L,8,338
7,XX00120,20191101,1720,1520,1650,OKA,TIAS,S,1,190
7,XX00133,20191101,1745,1545,1715,KWL,TIAS,S,8,103
7,XX00137,20191101,1810,1610,1740,HKG,TIAS,M,6,268.2
7,XX00142,20191101,1920,1720,1850,CKG,TIAS,S,11,102
7,XX00164,20191101,2330,2130,2300,SYD,TIAS,L,8,462.4
8,XX00175,20191101,0230,0030,0200,TAE,TIAS,S,1,0
8,XX00006,20191101,0655,0455,0625,SYX,TIAS,S,11,99.4
8,XX00015,20191101,0800,0600,0730,HKG,TIAS,M,7,214.4
8,XX00037,20191101,0910,0710,0840,MNL,TIAS,L,10,580.6
8,XX00038,20191101,0910,0710,0840,SGN,TIAS,L,9,382
8,XX00058,20191101,1125,0925,1055,FOC,TIAS,S,1,121
8,XX00080,20191101,1320,1120,1250,NRT,TIAS,S,7,142
8,XX00100,20191101,1535,1335,1505,PEK,TIAS,M,1,277.8
8,XX00114,20191101,1700,1500,1630,LAX,TIAS,L,9,628.2
8,XX00122,20191101,1720,1520,1650,HIJ,TIAS,S,5,184.4
8,XX00125,20191101,1725,1525,1655,NKG,TIAS,S,10,173
8,XX00157,20191101,2030,1830,2000,MNL,TIAS,L,8,319.4
8,XX00158,20191101,2110,1910,2040,BKK,TIAS,L,6,331.6
8,XX00160,20191101,2210,2010,2140,IAH,TIAS,L,8,592.2
8,XX00171,20191101,2355,2155,2325,YVR,TIAS,L,7,617.4
9,XX00008,20191101,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00013,20191101,0740,0540,0710,SYD,TIAS,L,9,426.8
9,XX00039,20191101,0915,0715,0845,HAN,TIAS,S,9,182.8
9,XX00046,20191101,1000,0800,0930,NRT,TIAS,M,7,251
9,XX00067,20191101,1210,1010,1140,KWE,TIAS,S,2,0
9,XX00070,20191101,1230,1030,1200,KIX,TIAS,S,8,153
9,XX00077,20191101,1300,1100,1230,ICN,TIAS,S,9,0
9,XX00098,20191101,1520,1320,1450,NRT,TIAS,S,2,168.6
9,XX00106,20191101,1625,1425,1555,SZX,TIAS,L,8,324
9,XX00119,20191101,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00121,20191101,1720,1520,1650,HIJ,TIAS,S,5,183.4
9,XX00124,20191101,1725,1525,1655,KIX,TIAS,M,3,246.2
9,XX00150,20191101,1950,1750,1920,YNT,TIAS,S,4,125
9,XX00156,20191101,2025,1825,1955,DLC,TIAS,S,8,121
