CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
3,XX00035,20190821,0900,0700,0830,CGK,TIAS,L,1,340.8
3,XX00042,20190821,0950,0750,0920,KIX,TIAS,L,5,349.8
3,XX00055,20190821,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00059,20190821,1130,0930,1100,SFO,TIAS,L,6,590.4
3,XX00066,20190821,1205,1005,1135,WUX,TIAS,S,6,126
3,XX00077,20190821,1300,1100,1230,ICN,TIAS,S,9,0
3,XX00085,20190821,1410,1210,1340,HKG,TIAS,S,6,132.8
3,XX00099,20190821,1530,1330,1500,MNL,TIAS,L,2,360.6
3,XX00109,20190821,1635,1435,1605,HKG,TIAS,S,6,195.6
3,XX00115,20190821,1705,1505,1635,MNL,TIAS,S,2,0
3,XX00136,20190821,1800,1600,1730,YVR,TIAS,S,2,0
3,XX00140,20190821,1840,1640,1810,PVG,TIAS,S,10,172
3,XX00144,20190821,1930,1730,1900,SGN,TIAS,L,8,379.8
3,XX00160,20190821,2210,2010,2140,IAH,TIAS,L,8,592.2
3,XX00172,20190821,2355,2155,2325,LAX,TIAS,L,6,543.6
4,XX00022,20190821,0815,0615,0745,OKA,TIAS,M,1,201
4,XX00040,20190821,0930,0730,0900,NRT,TIAS,L,6,364.2
4,XX00046,20190821,1000,0800,0930,NRT,TIAS,M,7,251
4,XX00053,20190821,1055,0855,1025,PVG,TIAS,M,1,252
4,XX00068,20190821,1215,1015,1145,TYN,TIAS,S,10,102
4,XX00074,20190821,1240,1040,1210,HKG,TIAS,S,6,141.2
4,XX00087,20190821,1420,1220,1350,TAK,TIAS,S,6,109
4,XX00107,20190821,1630,1430,1600,PVG,TIAS,L,8,338
4,XX00110,20190821,1635,1435,1605,ICN,TIAS,M,9,250
4,XX00132,20190821,1745,1545,1715,WNZ,TIAS,S,11,124
4,XX00134,20190821,1750,1550,1720,PVG,TIAS,M,11,249
4,XX00148,20190821,1945,1745,1915,HAK,TIAS,S,2,34
4,XX00157,20190821,2030,1830,2000,MNL,TIAS,L,8,319.4
4,XX00173,20190821,2355,2155,2325,YVR,TIAS,L,10,464.4
5,XX00004,20190821,0650,0450,0620,FUK,TIAS,S,11,196.4
5,XX00016,20190821,0800,0600,0730,TOY,TIAS,S,8,163
5,XX00023,20190821,0815,0615,0745,KOJ,TIAS,S,5,68.8
5,XX00033,20190821,0855,0655,0825,KIX,TIAS,S,7,128
5,XX00037,20190821,0910,0710,0840,MNL,TIAS,L,10,580.6
5,XX00047,20190821,1005,0805,0935,PVG,TIAS,L,7,333.2
5,XX00067,20190821,1210,1010,1140,KWE,TIAS,S,2,0
5,XX00076,20190821,1300,1100,1230,CAN,TIAS,S,2,144
5,XX00089,20190821,1435,1235,1405,LJG,TIAS,S,10,118
5,XX00090,20190821,1440,1240,1410,NRT,TIAS,M,3,276.4
5,XX00108,20190821,1630,1430,1600,FUK,TIAS,L,9,402.6
5,XX00114,20190821,1700,1500,1630,LAX,TIAS,L,9,628.2
5,XX00131,20190821,1740,1540,1710,KIX,TIAS,S,6,132.2
5,XX00137,20190821,1810,1610,1740,HKG,TIAS,M,6,268.2
5,XX00151,20190821,1955,1755,1925,CTU,TIAS,S,2,0
5,XX00164,20190821,2330,2130,2300,SYD,TIAS,L,8,462.4
6,XX00003,20190821,0640,0440,0610,KUL,TIAS,M,1,285.4
6,XX00014,20190821,0740,0540,0710,SIN,TIAS,L,9,447.4
6,XX00032,20190821,0850,0650,0820,NRT,TIAS,L,3,312.4
6,XX00034,20190821,0855,0655,0825,MFM,TIAS,S,6,134.4
6,XX00049,20190821,1015,0815,0945,HRB,TIAS,S,2,139
6,XX00064,20190821,1155,0955,1125,CSX,TIAS,S,5,120
6,XX00073,20190821,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00096,20190821,1520,1320,1450,PEK,TIAS,M,8,289.8
6,XX00104,20190821,1620,1420,1550,MFM,TIAS,S,6,132
6,XX00119,20190821,1715,1515,1645,TNA,TIAS,S,6,112
6,XX00120,20190821,1720,1520,1650,OKA,TIAS,S,1,190
6,XX00123,20190821,1720,1520,1650,SHE,TIAS,S,6,124
6,XX00146,20190821,1940,1740,1910,YYZ,TIAS,L,8,568.8
6,XX00159,20190821,2150,1950,2120,HKG,TIAS,S,6,150.6
6,XX00161,20190821,2215,2015,2145,IST,TIAS,L,9,374.4
6,XX00163,20190821,2330,2130,2300,SFO,TIAS,L,6,660.6
7,XX00009,20190821,0700,0500,0630,HKG,TIAS,S,6,158.6
7,XX00024,20190821,0815,0615,0745,NGO,TIAS,S,1,159
7,XX00031,20190821,0850,0650,0820,BKK,TIAS,L,9,385.4
7,XX00039,20190821,0915,0715,0845,HAN,TIAS,S,9,182.8
7,XX00051,20190821,1020,0820,0950,NRT,TIAS,S,8,189
7,XX00060,20190821,1135,0935,1105,SFO,TIAS,L,9,644.4
7,XX00079,20190821,1315,1115,1245,PUS,TIAS,M,8,208
7,XX00083,20190821,1410,1210,1340,ICN,TIAS,L,9,399
7,XX00095,20190821,1515,1315,1445,ICN,TIAS,L,2,311.6
7,XX00124,20190821,1725,1525,1655,KIX,TIAS,M,3,246.2
7,XX00139,20190821,1820,1620,1750,NNG,TIAS,S,8,131
7,XX00141,20190821,1920,1720,1850,LAX,TIAS,L,6,563.4
7,XX00149,20190821,1950,1750,1920,SFO,TIAS,L,6,676.8
7,XX00158,20190821,2110,1910,2040,BKK,TIAS,L,6,331.6
7,XX00162,20190821,2320,2120,2250,MEL,TIAS,L,8,446.6
8,XX00012,20190821,0735,0535,0705,BKK,TIAS,L,10,539
8,XX00020,20190821,0810,0610,0740,KIX,TIAS,S,2,0
8,XX00021,20190821,0810,0610,0740,FUK,TIAS,S,3,173.8
8,XX00043,20190821,0955,0755,0925,SIN,TIAS,L,7,341.4
8,XX00044,20190821,1000,0800,0930,MFM,TIAS,S,6,191.6
8,XX00058,20190821,1125,0925,1055,FOC,TIAS,S,1,121
8,XX00062,20190821,1155,0955,1125,HKG,TIAS,M,7,217.6
8,XX00065,20190821,1200,1000,1130,HFE,TIAS,S,10,139
8,XX00078,20190821,1315,1115,1245,PEK,TIAS,M,11,249
8,XX00084,20190821,1410,1210,1340,SIN,TIAS,M,9,251
8,XX00097,20190821,1520,1320,1450,SZX,TIAS,L,3,307.8
8,XX00102,20190821,1605,1405,1535,WUX,TIAS,L,2,301.8
8,XX00117,20190821,1710,1510,1640,PVG,TIAS,S,8,157
8,XX00121,20190821,1720,1520,1650,HIJ,TIAS,S,5,183.4
8,XX00128,20190821,1730,1530,1700,HKG,TIAS,M,7,216.8
8,XX00138,20190821,1820,1620,1750,TXN,TIAS,S,8,133
8,XX00153,20190821,2005,1805,1935,ORD,TIAS,L,8,628.2
8,XX00166,20190821,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00176,20190821,0310,0110,0240,PUS,TIAS,M,1,219
9,XX00007,20190821,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00013,20190821,0740,0540,0710,SYD,TIAS,L,9,426.8
9,XX00017,20190821,0810,0610,0740,CAN,TIAS,S,10,198.2
9,XX00029,20190821,0845,0645,0815,PNH,TIAS,M,1,237.4
9,XX00054,20190821,1105,0905,1035,HKD,TIAS,S,8,138
9,XX00056,20190821,1120,0920,1050,LAX,TIAS,L,6,543.6
9,XX00071,20190821,1230,1030,1200,HGH,TIAS,S,11,142
9,XX00072,20190821,1230,1030,1200,HRB,TIAS,S,8,107
9,XX00091,20190821,1445,1245,1415,MFM,TIAS,S,6,111.2
9,XX00094,20190821,1500,1300,1430,PVG,TIAS,M,10,209
9,XX00111,20190821,1645,1445,1615,PVG,TIAS,M,5,257
9,XX00118,20190821,1715,1515,1645,NGO,TIAS,M,2,268.2
9,XX00135,20190821,1750,1550,1720,NGB,TIAS,S,2,0
9,XX00142,20190821,1920,1720,1850,CKG,TIAS,S,11,102
9,XX00156,20190821,2025,1825,1955,DLC,TIAS,S,8,121
9,XX00168,20190821,2345,2145,2315,BNE,TIAS,L,8,450.9
