CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
9,IT00240,20190529,0645,0445,0615,CEB,EGAS,S,21,184
9,CX00465,20190529,0700,0500,0630,CNX,EGAS,S,19,107
9,VN00579,20190529,0725,0525,0655,MNL,EGAS,S,13,163
9,MH00069,20190529,0800,0600,0730,FCO,EGAS,M,17,251
9,FE00301,20190529,0810,0610,0740,ICN,EGAS,S,16,129.6
9,NX00619,20190529,0925,0725,0855,TXN,TIAS,S,10,85
9,AK01511,20190529,0950,0750,0920,KWE,TIAS,S,6,120
9,Z200125,20190529,1000,0800,0930,NGB,EGAS,L,16,308
9,IT00258,20190529,1150,0950,1120,CNX,TIAS,M,9,268
9,JW00104,20190529,1200,1000,1130,SFO,TIAS,M,13,267
9,VN00577,20190529,1310,1110,1240,REP,TIAS,S,6,140
9,D700379,20190529,1320,1120,1250,LGW,TIAS,M,10,283
9,IT00220,20190529,1800,1600,1730,KWL,TIAS,S,6,122
9,CI00923,20190529,1805,1605,1735,NKG,TIAS,M,7,268
9,CX00451,20190529,1935,1735,1905,DXB,TIAS,S,22,133
9,MM00860,20190529,2100,1900,2030,NTG,EGAS,M,18,268
