CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
11,XX00022,20191022,0815,0615,0745,OKA,TIAS,M,1,201
11,XX00030,20191022,0845,0645,0815,TSN,TIAS,S,10,90
11,XX00032,20191022,0850,0650,0820,NRT,TIAS,L,3,312.4
11,XX00047,20191022,1005,0805,0935,PVG,TIAS,L,7,333.2
11,XX00048,20191022,1015,0815,0945,HKG,TIAS,S,6,136.2
11,XX00059,20191022,1130,0930,1100,SFO,TIAS,L,6,590.4
11,XX00079,20191022,1315,1115,1245,PUS,TIAS,M,8,208
11,XX00083,20191022,1410,1210,1340,ICN,TIAS,L,9,399
11,XX00094,20191022,1500,1300,1430,PVG,TIAS,M,10,209
11,XX00100,20191022,1535,1335,1505,PEK,TIAS,M,1,277.8
11,XX00124,20191022,1725,1525,1655,KIX,TIAS,M,3,246.2
11,XX00128,20191022,1730,1530,1700,HKG,TIAS,M,7,216.8
11,XX00145,20191022,1930,1730,1900,JFK,TIAS,L,8,608.4
11,XX00146,20191022,1940,1740,1910,YYZ,TIAS,L,8,568.8
11,XX00157,20191022,2030,1830,2000,MNL,TIAS,L,8,319.4
11,XX00161,20191022,2215,2015,2145,IST,TIAS,L,9,374.4
11,XX00173,20191022,2355,2155,2325,YVR,TIAS,L,10,464.4
12,XX00004,20191022,0650,0450,0620,FUK,TIAS,S,11,196.4
12,XX00024,20191022,0815,0615,0745,NGO,TIAS,S,1,159
12,XX00035,20191022,0900,0700,0830,CGK,TIAS,L,1,340.8
12,XX00054,20191022,1105,0905,1035,HKD,TIAS,S,8,138
12,XX00068,20191022,1215,1015,1145,TYN,TIAS,S,10,102
12,XX00073,20191022,1230,1030,1200,SZX,TIAS,S,6,122
12,XX00081,20191022,1325,1125,1255,CGO,TIAS,S,5,197.6
12,XX00097,20191022,1520,1320,1450,SZX,TIAS,L,3,307.8
12,XX00107,20191022,1630,1430,1600,PVG,TIAS,L,8,338
12,XX00113,20191022,1645,1445,1615,TAO,TIAS,S,4,125
12,XX00131,20191022,1740,1540,1710,KIX,TIAS,S,6,132.2
12,XX00140,20191022,1840,1640,1810,PVG,TIAS,S,10,172
12,XX00149,20191022,1950,1750,1920,SFO,TIAS,L,6,676.8
12,XX00166,20191022,2340,2140,2310,SEA,TIAS,L,7,635.4
2,XX00014,20191022,0740,0540,0710,SIN,TIAS,L,9,447.4
2,XX00025,20191022,0830,0630,0800,CGO,TIAS,S,10,68
2,XX00040,20191022,0930,0730,0900,NRT,TIAS,L,6,364.2
2,XX00052,20191022,1025,0825,0955,SWA,TIAS,S,7,58
2,XX00056,20191022,1120,0920,1050,LAX,TIAS,L,6,543.6
2,XX00063,20191022,1155,0955,1125,TNA,TIAS,S,4,125
2,XX00088,20191022,1435,1235,1405,CAN,TIAS,M,8,268
2,XX00103,20191022,1620,1420,1550,NRT,TIAS,S,1,153.8
2,XX00122,20191022,1720,1520,1650,HIJ,TIAS,S,5,184.4
2,XX00132,20191022,1745,1545,1715,WNZ,TIAS,S,11,124
2,XX00134,20191022,1750,1550,1720,PVG,TIAS,M,11,249
2,XX00142,20191022,1920,1720,1850,CKG,TIAS,S,11,102
2,XX00165,20191022,2330,2130,2300,HNL,TIAS,M,10,298.8
2,XX00172,20191022,2355,2155,2325,LAX,TIAS,L,6,543.6
3,XX00176,20191022,0310,0110,0240,PUS,TIAS,M,1,219
3,XX00006,20191022,0655,0455,0625,SYX,TIAS,S,11,99.4
3,XX00026,20191022,0830,0630,0800,KIX,TIAS,M,3,222.8
3,XX00029,20191022,0845,0645,0815,PNH,TIAS,M,1,237.4
3,XX00036,20191022,0900,0700,0830,PVG,TIAS,M,1,280.6
3,XX00055,20191022,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00069,20191022,1225,1025,1155,NRT,TIAS,L,3,338
3,XX00070,20191022,1230,1030,1200,KIX,TIAS,S,8,153
3,XX00091,20191022,1445,1245,1415,MFM,TIAS,S,6,111.2
3,XX00101,20191022,1545,1345,1515,NGO,TIAS,S,7,124
3,XX00102,20191022,1605,1405,1535,WUX,TIAS,L,2,301.8
3,XX00106,20191022,1625,1425,1555,SZX,TIAS,L,8,324
3,XX00121,20191022,1720,1520,1650,HIJ,TIAS,S,5,183.4
3,XX00125,20191022,1725,1525,1655,NKG,TIAS,S,10,173
3,XX00150,20191022,1950,1750,1920,YNT,TIAS,S,4,125
3,XX00152,20191022,2000,1800,1930,HKG,TIAS,M,2,232
3,XX00155,20191022,2025,1825,1955,ICN,TIAS,S,6,186.4
3,XX00162,20191022,2320,2120,2250,MEL,TIAS,L,8,446.6
4,XX00175,20191022,0230,0030,0200,TAE,TIAS,S,1,0
4,XX00001,20191022,0620,0420,0550,CTS,TIAS,S,1,182
4,XX00011,20191022,0720,0520,0650,SGN,TIAS,L,9,568
4,XX00013,20191022,0740,0540,0710,SYD,TIAS,L,9,426.8
4,XX00028,20191022,0840,0640,0810,XMN,TIAS,M,6,295.4
4,XX00041,20191022,0930,0730,0900,CTS,TIAS,M,3,270.6
4,XX00045,20191022,1000,0800,0930,DPS,TIAS,S,2,192.4
4,XX00060,20191022,1135,0935,1105,SFO,TIAS,L,9,644.4
4,XX00062,20191022,1155,0955,1125,HKG,TIAS,M,7,217.6
4,XX00074,20191022,1240,1040,1210,HKG,TIAS,S,6,141.2
4,XX00077,20191022,1300,1100,1230,ICN,TIAS,S,9,0
4,XX00090,20191022,1440,1240,1410,NRT,TIAS,M,3,276.4
4,XX00112,20191022,1645,1445,1615,NGB,TIAS,S,8,96.2
4,XX00118,20191022,1715,1515,1645,NGO,TIAS,M,2,268.2
4,XX00139,20191022,1820,1620,1750,NNG,TIAS,S,8,131
4,XX00143,20191022,1925,1725,1855,JJN,TIAS,S,1,153
4,XX00160,20191022,2210,2010,2140,IAH,TIAS,L,8,592.2
4,XX00171,20191022,2355,2155,2325,YVR,TIAS,L,7,617.4
5,XX00002,20191022,0630,0430,0600,KIX,TIAS,S,1,180.2
5,XX00017,20191022,0810,0610,0740,CAN,TIAS,S,10,198.2
5,XX00021,20191022,0810,0610,0740,FUK,TIAS,S,3,173.8
5,XX00033,20191022,0855,0655,0825,KIX,TIAS,S,7,128
5,XX00038,20191022,0910,0710,0840,SGN,TIAS,L,9,382
5,XX00051,20191022,1020,0820,0950,NRT,TIAS,S,8,189
5,XX00067,20191022,1210,1010,1140,KWE,TIAS,S,2,0
5,XX00076,20191022,1300,1100,1230,CAN,TIAS,S,2,144
5,XX00093,20191022,1450,1250,1420,FUK,TIAS,S,6,134.6
5,XX00096,20191022,1520,1320,1450,PEK,TIAS,M,8,289.8
5,XX00099,20191022,1530,1330,1500,MNL,TIAS,L,2,360.6
5,XX00104,20191022,1620,1420,1550,MFM,TIAS,S,6,132
5,XX00111,20191022,1645,1445,1615,PVG,TIAS,M,5,257
5,XX00119,20191022,1715,1515,1645,TNA,TIAS,S,6,112
5,XX00136,20191022,1800,1600,1730,YVR,TIAS,S,2,0
5,XX00138,20191022,1820,1620,1750,TXN,TIAS,S,8,133
5,XX00144,20191022,1930,1730,1900,SGN,TIAS,L,8,379.8
5,XX00147,20191022,1940,1740,1910,PEK,TIAS,S,2,140
5,XX00170,20191022,2350,2150,2320,CDG,TIAS,L,8,429.7
6,XX00174,20191022,0020,2220,2350,AMS,TIAS,S,1,50.7
6,XX00163,20191022,2330,2130,2300,SFO,TIAS,L,6,660.6
7,XX00005,20191022,0650,0450,0620,CGQ,TIAS,S,8,119
7,XX00016,20191022,0800,0600,0730,TOY,TIAS,S,8,163
7,XX00031,20191022,0850,0650,0820,BKK,TIAS,L,9,385.4
7,XX00037,20191022,0910,0710,0840,MNL,TIAS,L,10,580.6
7,XX00049,20191022,1015,0815,0945,HRB,TIAS,S,2,139
7,XX00058,20191022,1125,0925,1055,FOC,TIAS,S,1,121
7,XX00061,20191022,1145,0945,1115,CGO,TIAS,S,8,57
7,XX00078,20191022,1315,1115,1245,PEK,TIAS,M,11,249
7,XX00080,20191022,1320,1120,1250,NRT,TIAS,S,7,142
7,XX00089,20191022,1435,1235,1405,LJG,TIAS,S,10,118
7,XX00095,20191022,1515,1315,1445,ICN,TIAS,L,2,311.6
7,XX00105,20191022,1625,1425,1555,HGH,TIAS,M,8,228.6
7,XX00115,20191022,1705,1505,1635,MNL,TIAS,S,2,0
7,XX00127,20191022,1730,1530,1700,WUX,TIAS,S,10,59
7,XX00148,20191022,1945,1745,1915,HAK,TIAS,S,2,34
7,XX00158,20191022,2110,1910,2040,BKK,TIAS,L,6,331.6
7,XX00167,20191022,2340,2140,2310,SFO,TIAS,L,11,612
8,XX00020,20191022,0810,0610,0740,KIX,TIAS,S,2,0
8,XX00023,20191022,0815,0615,0745,KOJ,TIAS,S,5,68.8
8,XX00053,20191022,1055,0855,1025,PVG,TIAS,M,1,252
8,XX00075,20191022,1250,1050,1220,KIX,TIAS,S,7,148
8,XX00092,20191022,1450,1250,1420,FSZ,TIAS,S,5,93.2
8,XX00110,20191022,1635,1435,1605,ICN,TIAS,M,9,250
8,XX00117,20191022,1710,1510,1640,PVG,TIAS,S,8,157
8,XX00133,20191022,1745,1545,1715,KWL,TIAS,S,8,103
8,XX00151,20191022,1955,1755,1925,CTU,TIAS,S,2,0
8,XX00164,20191022,2330,2130,2300,SYD,TIAS,L,8,462.4
9,XX00012,20191022,0735,0535,0705,BKK,TIAS,L,10,539
9,XX00018,20191022,0810,0610,0740,CTU,TIAS,S,9,89.8
9,XX00027,20191022,0835,0635,0805,CTS,TIAS,L,8,383.8
9,XX00042,20191022,0950,0750,0920,KIX,TIAS,L,5,349.8
9,XX00057,20191022,1125,0925,1055,XMN,TIAS,S,1,149
9,XX00064,20191022,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00082,20191022,1335,1135,1305,SZX,TIAS,M,8,254
9,XX00086,20191022,1420,1220,1350,KIX,TIAS,M,6,226
9,XX00098,20191022,1520,1320,1450,NRT,TIAS,S,2,168.6
9,XX00109,20191022,1635,1435,1605,HKG,TIAS,S,6,195.6
9,XX00120,20191022,1720,1520,1650,OKA,TIAS,S,1,190
9,XX00126,20191022,1730,1530,1700,JFK,TIAS,L,3,604.8
9,XX00129,20191022,1735,1535,1705,SIN,TIAS,M,7,249
9,XX00154,20191022,2020,1820,1950,SJW,TIAS,S,2,0
9,XX00159,20191022,2150,1950,2120,HKG,TIAS,S,6,150.6
9,XX00168,20191022,2345,2145,2315,BNE,TIAS,L,8,450.9
