CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
11,XX00173,20191120,2355,2155,2325,YVR,TIAS,L,10,464.4
12,XX00013,20191120,0740,0540,0710,SYD,TIAS,L,9,426.8
12,XX00015,20191120,0800,0600,0730,HKG,TIAS,M,7,214.4
12,XX00022,20191120,0815,0615,0745,OKA,TIAS,M,1,201
12,XX00035,20191120,0900,0700,0830,CGK,TIAS,L,1,340.8
12,XX00047,20191120,1005,0805,0935,PVG,TIAS,L,7,333.2
12,XX00071,20191120,1230,1030,1200,HGH,TIAS,S,11,142
12,XX00074,20191120,1240,1040,1210,HKG,TIAS,S,6,141.2
12,XX00077,20191120,1300,1100,1230,ICN,TIAS,S,9,0
12,XX00085,20191120,1410,1210,1340,HKG,TIAS,S,6,132.8
12,XX00091,20191120,1445,1245,1415,MFM,TIAS,S,6,111.2
12,XX00094,20191120,1500,1300,1430,PVG,TIAS,M,10,209
12,XX00114,20191120,1700,1500,1630,LAX,TIAS,L,9,628.2
12,XX00115,20191120,1705,1505,1635,MNL,TIAS,S,2,0
12,XX00126,20191120,1730,1530,1700,JFK,TIAS,L,3,604.8
12,XX00139,20191120,1820,1620,1750,NNG,TIAS,S,8,131
12,XX00146,20191120,1940,1740,1910,YYZ,TIAS,L,8,568.8
12,XX00152,20191120,2000,1800,1930,HKG,TIAS,M,2,232
12,XX00167,20191120,2340,2140,2310,SFO,TIAS,L,11,612
2,XX00005,20191120,0650,0450,0620,CGQ,TIAS,S,8,119
2,XX00010,20191120,0710,0510,0640,CEB,TIAS,M,3,248.2
2,XX00026,20191120,0830,0630,0800,KIX,TIAS,M,3,222.8
2,XX00031,20191120,0850,0650,0820,BKK,TIAS,L,9,385.4
2,XX00046,20191120,1000,0800,0930,NRT,TIAS,M,7,251
2,XX00052,20191120,1025,0825,0955,SWA,TIAS,S,7,58
2,XX00057,20191120,1125,0925,1055,XMN,TIAS,S,1,149
2,XX00078,20191120,1315,1115,1245,PEK,TIAS,M,11,249
2,XX00098,20191120,1520,1320,1450,NRT,TIAS,S,2,168.6
2,XX00101,20191120,1545,1345,1515,NGO,TIAS,S,7,124
2,XX00123,20191120,1720,1520,1650,SHE,TIAS,S,6,124
2,XX00125,20191120,1725,1525,1655,NKG,TIAS,S,10,173
2,XX00127,20191120,1730,1530,1700,WUX,TIAS,S,10,59
2,XX00147,20191120,1940,1740,1910,PEK,TIAS,S,2,140
2,XX00157,20191120,2030,1830,2000,MNL,TIAS,L,8,319.4
2,XX00162,20191120,2320,2120,2250,MEL,TIAS,L,8,446.6
3,XX00002,20191120,0630,0430,0600,KIX,TIAS,S,1,180.2
3,XX00011,20191120,0720,0520,0650,SGN,TIAS,L,9,568
3,XX00027,20191120,0835,0635,0805,CTS,TIAS,L,8,383.8
3,XX00041,20191120,0930,0730,0900,CTS,TIAS,M,3,270.6
3,XX00043,20191120,0955,0755,0925,SIN,TIAS,L,7,341.4
3,XX00055,20191120,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00060,20191120,1135,0935,1105,SFO,TIAS,L,9,644.4
3,XX00072,20191120,1230,1030,1200,HRB,TIAS,S,8,107
3,XX00083,20191120,1410,1210,1340,ICN,TIAS,L,9,399
3,XX00088,20191120,1435,1235,1405,CAN,TIAS,M,8,268
3,XX00093,20191120,1450,1250,1420,FUK,TIAS,S,6,134.6
3,XX00105,20191120,1625,1425,1555,HGH,TIAS,M,8,228.6
3,XX00109,20191120,1635,1435,1605,HKG,TIAS,S,6,195.6
3,XX00131,20191120,1740,1540,1710,KIX,TIAS,S,6,132.2
3,XX00136,20191120,1800,1600,1730,YVR,TIAS,S,2,0
3,XX00144,20191120,1930,1730,1900,SGN,TIAS,L,8,379.8
3,XX00154,20191120,2020,1820,1950,SJW,TIAS,S,2,0
3,XX00156,20191120,2025,1825,1955,DLC,TIAS,S,8,121
3,XX00159,20191120,2150,1950,2120,HKG,TIAS,S,6,150.6
3,XX00170,20191120,2350,2150,2320,CDG,TIAS,L,8,429.7
4,XX00175,20191120,0230,0030,0200,TAE,TIAS,S,1,0
4,XX00007,20191120,0655,0455,0625,OKA,TIAS,S,6,176
4,XX00017,20191120,0810,0610,0740,CAN,TIAS,S,10,198.2
4,XX00021,20191120,0810,0610,0740,FUK,TIAS,S,3,173.8
4,XX00036,20191120,0900,0700,0830,PVG,TIAS,M,1,280.6
4,XX00042,20191120,0950,0750,0920,KIX,TIAS,L,5,349.8
4,XX00048,20191120,1015,0815,0945,HKG,TIAS,S,6,136.2
4,XX00056,20191120,1120,0920,1050,LAX,TIAS,L,6,543.6
4,XX00062,20191120,1155,0955,1125,HKG,TIAS,M,7,217.6
4,XX00076,20191120,1300,1100,1230,CAN,TIAS,S,2,144
4,XX00089,20191120,1435,1235,1405,LJG,TIAS,S,10,118
4,XX00097,20191120,1520,1320,1450,SZX,TIAS,L,3,307.8
4,XX00100,20191120,1535,1335,1505,PEK,TIAS,M,1,277.8
4,XX00107,20191120,1630,1430,1600,PVG,TIAS,L,8,338
4,XX00116,20191120,1710,1510,1640,SFO,TIAS,L,9,532.8
4,XX00117,20191120,1710,1510,1640,PVG,TIAS,S,8,157
4,XX00140,20191120,1840,1640,1810,PVG,TIAS,S,10,172
4,XX00145,20191120,1930,1730,1900,JFK,TIAS,L,8,608.4
4,XX00160,20191120,2210,2010,2140,IAH,TIAS,L,8,592.2
4,XX00165,20191120,2330,2130,2300,HNL,TIAS,M,10,298.8
5,XX00004,20191120,0650,0450,0620,FUK,TIAS,S,11,196.4
5,XX00009,20191120,0700,0500,0630,HKG,TIAS,S,6,158.6
5,XX00025,20191120,0830,0630,0800,CGO,TIAS,S,10,68
5,XX00028,20191120,0840,0640,0810,XMN,TIAS,M,6,295.4
5,XX00049,20191120,1015,0815,0945,HRB,TIAS,S,2,139
5,XX00068,20191120,1215,1015,1145,TYN,TIAS,S,10,102
5,XX00081,20191120,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00092,20191120,1450,1250,1420,FSZ,TIAS,S,5,93.2
5,XX00108,20191120,1630,1430,1600,FUK,TIAS,L,9,402.6
5,XX00128,20191120,1730,1530,1700,HKG,TIAS,M,7,216.8
5,XX00132,20191120,1745,1545,1715,WNZ,TIAS,S,11,124
5,XX00164,20191120,2330,2130,2300,SYD,TIAS,L,8,462.4
5,XX00171,20191120,2355,2155,2325,YVR,TIAS,L,7,617.4
6,XX00003,20191120,0640,0440,0610,KUL,TIAS,M,1,285.4
6,XX00018,20191120,0810,0610,0740,CTU,TIAS,S,9,89.8
6,XX00023,20191120,0815,0615,0745,KOJ,TIAS,S,5,68.8
6,XX00024,20191120,0815,0615,0745,NGO,TIAS,S,1,159
6,XX00032,20191120,0850,0650,0820,NRT,TIAS,L,3,312.4
6,XX00040,20191120,0930,0730,0900,NRT,TIAS,L,6,364.2
6,XX00050,20191120,1015,0815,0945,SDJ,TIAS,S,8,151.2
6,XX00061,20191120,1145,0945,1115,CGO,TIAS,S,8,57
6,XX00069,20191120,1225,1025,1155,NRT,TIAS,L,3,338
6,XX00080,20191120,1320,1120,1250,NRT,TIAS,S,7,142
6,XX00096,20191120,1520,1320,1450,PEK,TIAS,M,8,289.8
6,XX00111,20191120,1645,1445,1615,PVG,TIAS,M,5,257
6,XX00113,20191120,1645,1445,1615,TAO,TIAS,S,4,125
6,XX00120,20191120,1720,1520,1650,OKA,TIAS,S,1,190
6,XX00121,20191120,1720,1520,1650,HIJ,TIAS,S,5,183.4
6,XX00129,20191120,1735,1535,1705,SIN,TIAS,M,7,249
6,XX00141,20191120,1920,1720,1850,LAX,TIAS,L,6,563.4
6,XX00150,20191120,1950,1750,1920,YNT,TIAS,S,4,125
7,XX00174,20191120,0020,2220,2350,AMS,TIAS,S,1,50.7
9,XX00001,20191120,0620,0420,0550,CTS,TIAS,S,1,182
9,XX00008,20191120,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00029,20191120,0845,0645,0815,PNH,TIAS,M,1,237.4
9,XX00038,20191120,0910,0710,0840,SGN,TIAS,L,9,382
9,XX00053,20191120,1055,0855,1025,PVG,TIAS,M,1,252
9,XX00054,20191120,1105,0905,1035,HKD,TIAS,S,8,138
9,XX00058,20191120,1125,0925,1055,FOC,TIAS,S,1,121
9,XX00064,20191120,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00075,20191120,1250,1050,1220,KIX,TIAS,S,7,148
9,XX00095,20191120,1515,1315,1445,ICN,TIAS,L,2,311.6
9,XX00104,20191120,1620,1420,1550,MFM,TIAS,S,6,132
9,XX00106,20191120,1625,1425,1555,SZX,TIAS,L,8,324
9,XX00119,20191120,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00130,20191120,1735,1535,1705,SZX,TIAS,S,6,109
9,XX00133,20191120,1745,1545,1715,KWL,TIAS,S,8,103
9,XX00153,20191120,2005,1805,1935,ORD,TIAS,L,8,628.2
9,XX00166,20191120,2340,2140,2310,SEA,TIAS,L,7,635.4
