CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
4,XX00050,20191015,1015,0815,0945,SDJ,TIAS,S,8,151.2
4,XX00052,20191015,1025,0825,0955,SWA,TIAS,S,7,58
4,XX00058,20191015,1125,0925,1055,FOC,TIAS,S,1,121
4,XX00063,20191015,1155,0955,1125,TNA,TIAS,S,4,125
4,XX00072,20191015,1230,1030,1200,HRB,TIAS,S,8,107
4,XX00081,20191015,1325,1125,1255,CGO,TIAS,S,5,197.6
4,XX00088,20191015,1435,1235,1405,CAN,TIAS,M,8,268
4,XX00095,20191015,1515,1315,1445,ICN,TIAS,L,2,311.6
4,XX00102,20191015,1605,1405,1535,WUX,TIAS,L,2,301.8
4,XX00104,20191015,1620,1420,1550,MFM,TIAS,S,6,132
4,XX00120,20191015,1720,1520,1650,OKA,TIAS,S,1,190
4,XX00137,20191015,1810,1610,1740,HKG,TIAS,M,6,268.2
4,XX00141,20191015,1920,1720,1850,LAX,TIAS,L,6,563.4
4,XX00145,20191015,1930,1730,1900,JFK,TIAS,L,8,608.4
4,XX00147,20191015,1940,1740,1910,PEK,TIAS,S,2,140
4,XX00162,20191015,2320,2120,2250,MEL,TIAS,L,8,446.6
4,XX00164,20191015,2330,2130,2300,SYD,TIAS,L,8,462.4
5,XX00175,20191015,0230,0030,0200,TAE,TIAS,S,1,0
5,XX00008,20191015,0655,0455,0625,ICN,TIAS,S,10,194.4
5,XX00020,20191015,0810,0610,0740,KIX,TIAS,S,2,0
5,XX00034,20191015,0855,0655,0825,MFM,TIAS,S,6,134.4
5,XX00047,20191015,1005,0805,0935,PVG,TIAS,L,7,333.2
5,XX00054,20191015,1105,0905,1035,HKD,TIAS,S,8,138
5,XX00074,20191015,1240,1040,1210,HKG,TIAS,S,6,141.2
5,XX00078,20191015,1315,1115,1245,PEK,TIAS,M,11,249
5,XX00100,20191015,1535,1335,1505,PEK,TIAS,M,1,277.8
5,XX00109,20191015,1635,1435,1605,HKG,TIAS,S,6,195.6
5,XX00122,20191015,1720,1520,1650,HIJ,TIAS,S,5,184.4
5,XX00123,20191015,1720,1520,1650,SHE,TIAS,S,6,124
5,XX00155,20191015,2025,1825,1955,ICN,TIAS,S,6,186.4
5,XX00169,20191015,2350,2150,2320,LAX,TIAS,L,11,603
6,XX00006,20191015,0655,0455,0625,SYX,TIAS,S,11,99.4
6,XX00021,20191015,0810,0610,0740,FUK,TIAS,S,3,173.8
6,XX00024,20191015,0815,0615,0745,NGO,TIAS,S,1,159
6,XX00030,20191015,0845,0645,0815,TSN,TIAS,S,10,90
6,XX00042,20191015,0950,0750,0920,KIX,TIAS,L,5,349.8
6,XX00051,20191015,1020,0820,0950,NRT,TIAS,S,8,189
6,XX00057,20191015,1125,0925,1055,XMN,TIAS,S,1,149
6,XX00073,20191015,1230,1030,1200,SZX,TIAS,S,6,122
6,XX00087,20191015,1420,1220,1350,TAK,TIAS,S,6,109
6,XX00094,20191015,1500,1300,1430,PVG,TIAS,M,10,209
6,XX00113,20191015,1645,1445,1615,TAO,TIAS,S,4,125
6,XX00115,20191015,1705,1505,1635,MNL,TIAS,S,2,0
6,XX00132,20191015,1745,1545,1715,WNZ,TIAS,S,11,124
6,XX00152,20191015,2000,1800,1930,HKG,TIAS,M,2,232
6,XX00161,20191015,2215,2015,2145,IST,TIAS,L,9,374.4
6,XX00166,20191015,2340,2140,2310,SEA,TIAS,L,7,635.4
7,XX00004,20191015,0650,0450,0620,FUK,TIAS,S,11,196.4
7,XX00028,20191015,0840,0640,0810,XMN,TIAS,M,6,295.4
7,XX00041,20191015,0930,0730,0900,CTS,TIAS,M,3,270.6
7,XX00045,20191015,1000,0800,0930,DPS,TIAS,S,2,192.4
7,XX00071,20191015,1230,1030,1200,HGH,TIAS,S,11,142
7,XX00075,20191015,1250,1050,1220,KIX,TIAS,S,7,148
7,XX00079,20191015,1315,1115,1245,PUS,TIAS,M,8,208
7,XX00097,20191015,1520,1320,1450,SZX,TIAS,L,3,307.8
7,XX00110,20191015,1635,1435,1605,ICN,TIAS,M,9,250
7,XX00116,20191015,1710,1510,1640,SFO,TIAS,L,9,532.8
7,XX00124,20191015,1725,1525,1655,KIX,TIAS,M,3,246.2
7,XX00136,20191015,1800,1600,1730,YVR,TIAS,S,2,0
7,XX00143,20191015,1925,1725,1855,JJN,TIAS,S,1,153
7,XX00146,20191015,1940,1740,1910,YYZ,TIAS,L,8,568.8
7,XX00154,20191015,2020,1820,1950,SJW,TIAS,S,2,0
7,XX00159,20191015,2150,1950,2120,HKG,TIAS,S,6,150.6
7,XX00165,20191015,2330,2130,2300,HNL,TIAS,M,10,298.8
8,XX00001,20191015,0620,0420,0550,CTS,TIAS,S,1,182
8,XX00016,20191015,0800,0600,0730,TOY,TIAS,S,8,163
8,XX00018,20191015,0810,0610,0740,CTU,TIAS,S,9,89.8
8,XX00031,20191015,0850,0650,0820,BKK,TIAS,L,9,385.4
8,XX00039,20191015,0915,0715,0845,HAN,TIAS,S,9,182.8
8,XX00055,20191015,1115,0915,1045,NGB,TIAS,S,10,139
8,XX00061,20191015,1145,0945,1115,CGO,TIAS,S,8,57
8,XX00083,20191015,1410,1210,1340,ICN,TIAS,L,9,399
8,XX00089,20191015,1435,1235,1405,LJG,TIAS,S,10,118
8,XX00091,20191015,1445,1245,1415,MFM,TIAS,S,6,111.2
8,XX00117,20191015,1710,1510,1640,PVG,TIAS,S,8,157
8,XX00118,20191015,1715,1515,1645,NGO,TIAS,M,2,268.2
8,XX00125,20191015,1725,1525,1655,NKG,TIAS,S,10,173
8,XX00150,20191015,1950,1750,1920,YNT,TIAS,S,4,125
8,XX00156,20191015,2025,1825,1955,DLC,TIAS,S,8,121
8,XX00171,20191015,2355,2155,2325,YVR,TIAS,L,7,617.4
9,XX00007,20191015,0655,0455,0625,OKA,TIAS,S,6,176
9,XX00010,20191015,0710,0510,0640,CEB,TIAS,M,3,248.2
9,XX00027,20191015,0835,0635,0805,CTS,TIAS,L,8,383.8
9,XX00037,20191015,0910,0710,0840,MNL,TIAS,L,10,580.6
9,XX00044,20191015,1000,0800,0930,MFM,TIAS,S,6,191.6
9,XX00064,20191015,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00082,20191015,1335,1135,1305,SZX,TIAS,M,8,254
9,XX00093,20191015,1450,1250,1420,FUK,TIAS,S,6,134.6
9,XX00108,20191015,1630,1430,1600,FUK,TIAS,L,9,402.6
9,XX00119,20191015,1715,1515,1645,TNA,TIAS,S,6,112
9,XX00135,20191015,1750,1550,1720,NGB,TIAS,S,2,0
9,XX00160,20191015,2210,2010,2140,IAH,TIAS,L,8,592.2
9,XX00167,20191015,2340,2140,2310,SFO,TIAS,L,11,612
