CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
2,XX00066,20190823,1205,1005,1135,WUX,TIAS,S,6,126
2,XX00079,20190823,1315,1115,1245,PUS,TIAS,M,8,208
2,XX00088,20190823,1435,1235,1405,CAN,TIAS,M,8,268
2,XX00100,20190823,1535,1335,1505,PEK,TIAS,M,1,277.8
2,XX00103,20190823,1620,1420,1550,NRT,TIAS,S,1,153.8
2,XX00122,20190823,1720,1520,1650,HIJ,TIAS,S,5,184.4
2,XX00125,20190823,1725,1525,1655,NKG,TIAS,S,10,173
2,XX00139,20190823,1820,1620,1750,NNG,TIAS,S,8,131
2,XX00146,20190823,1940,1740,1910,YYZ,TIAS,L,8,568.8
2,XX00148,20190823,1945,1745,1915,HAK,TIAS,S,2,34
2,XX00171,20190823,2355,2155,2325,YVR,TIAS,L,7,617.4
3,XX00004,20190823,0650,0450,0620,FUK,TIAS,S,11,196.4
3,XX00014,20190823,0740,0540,0710,SIN,TIAS,L,9,447.4
3,XX00020,20190823,0810,0610,0740,KIX,TIAS,S,2,0
3,XX00030,20190823,0845,0645,0815,TSN,TIAS,S,10,90
3,XX00041,20190823,0930,0730,0900,CTS,TIAS,M,3,270.6
3,XX00055,20190823,1115,0915,1045,NGB,TIAS,S,10,139
3,XX00061,20190823,1145,0945,1115,CGO,TIAS,S,8,57
3,XX00071,20190823,1230,1030,1200,HGH,TIAS,S,11,142
3,XX00081,20190823,1325,1125,1255,CGO,TIAS,S,5,197.6
3,XX00089,20190823,1435,1235,1405,LJG,TIAS,S,10,118
3,XX00094,20190823,1500,1300,1430,PVG,TIAS,M,10,209
3,XX00101,20190823,1545,1345,1515,NGO,TIAS,S,7,124
3,XX00107,20190823,1630,1430,1600,PVG,TIAS,L,8,338
3,XX00124,20190823,1725,1525,1655,KIX,TIAS,M,3,246.2
3,XX00129,20190823,1735,1535,1705,SIN,TIAS,M,7,249
3,XX00137,20190823,1810,1610,1740,HKG,TIAS,M,6,268.2
3,XX00170,20190823,2350,2150,2320,CDG,TIAS,L,8,429.7
4,XX00174,20190823,0020,2220,2350,AMS,TIAS,S,1,50.7
5,XX00001,20190823,0620,0420,0550,CTS,TIAS,S,1,182
5,XX00028,20190823,0840,0640,0810,XMN,TIAS,M,6,295.4
5,XX00033,20190823,0855,0655,0825,KIX,TIAS,S,7,128
5,XX00038,20190823,0910,0710,0840,SGN,TIAS,L,9,382
5,XX00054,20190823,1105,0905,1035,HKD,TIAS,S,8,138
5,XX00069,20190823,1225,1025,1155,NRT,TIAS,L,3,338
5,XX00073,20190823,1230,1030,1200,SZX,TIAS,S,6,122
5,XX00080,20190823,1320,1120,1250,NRT,TIAS,S,7,142
5,XX00087,20190823,1420,1220,1350,TAK,TIAS,S,6,109
5,XX00093,20190823,1450,1250,1420,FUK,TIAS,S,6,134.6
5,XX00104,20190823,1620,1420,1550,MFM,TIAS,S,6,132
5,XX00109,20190823,1635,1435,1605,HKG,TIAS,S,6,195.6
5,XX00133,20190823,1745,1545,1715,KWL,TIAS,S,8,103
5,XX00136,20190823,1800,1600,1730,YVR,TIAS,S,2,0
5,XX00141,20190823,1920,1720,1850,LAX,TIAS,L,6,563.4
5,XX00156,20190823,2025,1825,1955,DLC,TIAS,S,8,121
5,XX00159,20190823,2150,1950,2120,HKG,TIAS,S,6,150.6
5,XX00167,20190823,2340,2140,2310,SFO,TIAS,L,11,612
6,XX00007,20190823,0655,0455,0625,OKA,TIAS,S,6,176
6,XX00011,20190823,0720,0520,0650,SGN,TIAS,L,9,568
6,XX00025,20190823,0830,0630,0800,CGO,TIAS,S,10,68
6,XX00036,20190823,0900,0700,0830,PVG,TIAS,M,1,280.6
6,XX00039,20190823,0915,0715,0845,HAN,TIAS,S,9,182.8
6,XX00046,20190823,1000,0800,0930,NRT,TIAS,M,7,251
6,XX00056,20190823,1120,0920,1050,LAX,TIAS,L,6,543.6
6,XX00067,20190823,1210,1010,1140,KWE,TIAS,S,2,0
6,XX00091,20190823,1445,1245,1415,MFM,TIAS,S,6,111.2
6,XX00099,20190823,1530,1330,1500,MNL,TIAS,L,2,360.6
6,XX00112,20190823,1645,1445,1615,NGB,TIAS,S,8,96.2
6,XX00114,20190823,1700,1500,1630,LAX,TIAS,L,9,628.2
6,XX00132,20190823,1745,1545,1715,WNZ,TIAS,S,11,124
6,XX00140,20190823,1840,1640,1810,PVG,TIAS,S,10,172
6,XX00145,20190823,1930,1730,1900,JFK,TIAS,L,8,608.4
6,XX00155,20190823,2025,1825,1955,ICN,TIAS,S,6,186.4
6,XX00172,20190823,2355,2155,2325,LAX,TIAS,L,6,543.6
7,XX00006,20190823,0655,0455,0625,SYX,TIAS,S,11,99.4
7,XX00008,20190823,0655,0455,0625,ICN,TIAS,S,10,194.4
7,XX00015,20190823,0800,0600,0730,HKG,TIAS,M,7,214.4
7,XX00029,20190823,0845,0645,0815,PNH,TIAS,M,1,237.4
7,XX00042,20190823,0950,0750,0920,KIX,TIAS,L,5,349.8
7,XX00052,20190823,1025,0825,0955,SWA,TIAS,S,7,58
7,XX00063,20190823,1155,0955,1125,TNA,TIAS,S,4,125
7,XX00064,20190823,1155,0955,1125,CSX,TIAS,S,5,120
7,XX00075,20190823,1250,1050,1220,KIX,TIAS,S,7,148
7,XX00092,20190823,1450,1250,1420,FSZ,TIAS,S,5,93.2
7,XX00097,20190823,1520,1320,1450,SZX,TIAS,L,3,307.8
7,XX00105,20190823,1625,1425,1555,HGH,TIAS,M,8,228.6
7,XX00106,20190823,1625,1425,1555,SZX,TIAS,L,8,324
7,XX00130,20190823,1735,1535,1705,SZX,TIAS,S,6,109
7,XX00135,20190823,1750,1550,1720,NGB,TIAS,S,2,0
7,XX00144,20190823,1930,1730,1900,SGN,TIAS,L,8,379.8
7,XX00160,20190823,2210,2010,2140,IAH,TIAS,L,8,592.2
7,XX00162,20190823,2320,2120,2250,MEL,TIAS,L,8,446.6
7,XX00169,20190823,2350,2150,2320,LAX,TIAS,L,11,603
8,XX00176,20190823,0310,0110,0240,PUS,TIAS,M,1,219
8,XX00005,20190823,0650,0450,0620,CGQ,TIAS,S,8,119
8,XX00021,20190823,0810,0610,0740,FUK,TIAS,S,3,173.8
8,XX00040,20190823,0930,0730,0900,NRT,TIAS,L,6,364.2
8,XX00047,20190823,1005,0805,0935,PVG,TIAS,L,7,333.2
8,XX00082,20190823,1335,1135,1305,SZX,TIAS,M,8,254
8,XX00085,20190823,1410,1210,1340,HKG,TIAS,S,6,132.8
8,XX00095,20190823,1515,1315,1445,ICN,TIAS,L,2,311.6
8,XX00102,20190823,1605,1405,1535,WUX,TIAS,L,2,301.8
8,XX00127,20190823,1730,1530,1700,WUX,TIAS,S,10,59
8,XX00131,20190823,1740,1540,1710,KIX,TIAS,S,6,132.2
8,XX00149,20190823,1950,1750,1920,SFO,TIAS,L,6,676.8
8,XX00161,20190823,2215,2015,2145,IST,TIAS,L,9,374.4
8,XX00166,20190823,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00012,20190823,0735,0535,0705,BKK,TIAS,L,10,539
9,XX00024,20190823,0815,0615,0745,NGO,TIAS,S,1,159
9,XX00034,20190823,0855,0655,0825,MFM,TIAS,S,6,134.4
9,XX00050,20190823,1015,0815,0945,SDJ,TIAS,S,8,151.2
9,XX00053,20190823,1055,0855,1025,PVG,TIAS,M,1,252
9,XX00072,20190823,1230,1030,1200,HRB,TIAS,S,8,107
9,XX00086,20190823,1420,1220,1350,KIX,TIAS,M,6,226
9,XX00111,20190823,1645,1445,1615,PVG,TIAS,M,5,257
9,XX00115,20190823,1705,1505,1635,MNL,TIAS,S,2,0
9,XX00151,20190823,1955,1755,1925,CTU,TIAS,S,2,0
9,XX00154,20190823,2020,1820,1950,SJW,TIAS,S,2,0
9,XX00163,20190823,2330,2130,2300,SFO,TIAS,L,6,660.6
