CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
11,XX00134,20191003,1750,1550,1720,PVG,TIAS,M,11,249
11,XX00142,20191003,1920,1720,1850,CKG,TIAS,S,11,102
11,XX00144,20191003,1930,1730,1900,SGN,TIAS,L,8,379.8
11,XX00156,20191003,2025,1825,1955,DLC,TIAS,S,8,121
11,XX00161,20191003,2215,2015,2145,IST,TIAS,L,9,374.4
12,XX00005,20191003,0650,0450,0620,CGQ,TIAS,S,8,119
12,XX00017,20191003,0810,0610,0740,CAN,TIAS,S,10,198.2
12,XX00037,20191003,0910,0710,0840,MNL,TIAS,L,10,580.6
12,XX00044,20191003,1000,0800,0930,MFM,TIAS,S,6,191.6
12,XX00058,20191003,1125,0925,1055,FOC,TIAS,S,1,121
12,XX00060,20191003,1135,0935,1105,SFO,TIAS,L,9,644.4
12,XX00091,20191003,1445,1245,1415,MFM,TIAS,S,6,111.2
12,XX00101,20191003,1545,1345,1515,NGO,TIAS,S,7,124
12,XX00116,20191003,1710,1510,1640,SFO,TIAS,L,9,532.8
12,XX00141,20191003,1920,1720,1850,LAX,TIAS,L,6,563.4
12,XX00149,20191003,1950,1750,1920,SFO,TIAS,L,6,676.8
12,XX00163,20191003,2330,2130,2300,SFO,TIAS,L,6,660.6
2,XX00174,20191003,0020,2220,2350,AMS,TIAS,S,1,50.7
3,XX00004,20191003,0650,0450,0620,FUK,TIAS,S,11,196.4
3,XX00013,20191003,0740,0540,0710,SYD,TIAS,L,9,426.8
3,XX00027,20191003,0835,0635,0805,CTS,TIAS,L,8,383.8
3,XX00032,20191003,0850,0650,0820,NRT,TIAS,L,3,312.4
3,XX00048,20191003,1015,0815,0945,HKG,TIAS,S,6,136.2
3,XX00071,20191003,1230,1030,1200,HGH,TIAS,S,11,142
3,XX00079,20191003,1315,1115,1245,PUS,TIAS,M,8,208
3,XX00084,20191003,1410,1210,1340,SIN,TIAS,M,9,251
3,XX00098,20191003,1520,1320,1450,NRT,TIAS,S,2,168.6
3,XX00099,20191003,1530,1330,1500,MNL,TIAS,L,2,360.6
3,XX00102,20191003,1605,1405,1535,WUX,TIAS,L,2,301.8
3,XX00105,20191003,1625,1425,1555,HGH,TIAS,M,8,228.6
3,XX00126,20191003,1730,1530,1700,JFK,TIAS,L,3,604.8
3,XX00135,20191003,1750,1550,1720,NGB,TIAS,S,2,0
3,XX00137,20191003,1810,1610,1740,HKG,TIAS,M,6,268.2
3,XX00150,20191003,1950,1750,1920,YNT,TIAS,S,4,125
3,XX00170,20191003,2350,2150,2320,CDG,TIAS,L,8,429.7
4,XX00008,20191003,0655,0455,0625,ICN,TIAS,S,10,194.4
4,XX00014,20191003,0740,0540,0710,SIN,TIAS,L,9,447.4
4,XX00022,20191003,0815,0615,0745,OKA,TIAS,M,1,201
4,XX00033,20191003,0855,0655,0825,KIX,TIAS,S,7,128
4,XX00047,20191003,1005,0805,0935,PVG,TIAS,L,7,333.2
4,XX00066,20191003,1205,1005,1135,WUX,TIAS,S,6,126
4,XX00067,20191003,1210,1010,1140,KWE,TIAS,S,2,0
4,XX00078,20191003,1315,1115,1245,PEK,TIAS,M,11,249
4,XX00089,20191003,1435,1235,1405,LJG,TIAS,S,10,118
4,XX00103,20191003,1620,1420,1550,NRT,TIAS,S,1,153.8
4,XX00113,20191003,1645,1445,1615,TAO,TIAS,S,4,125
4,XX00127,20191003,1730,1530,1700,WUX,TIAS,S,10,59
4,XX00130,20191003,1735,1535,1705,SZX,TIAS,S,6,109
4,XX00146,20191003,1940,1740,1910,YYZ,TIAS,L,8,568.8
4,XX00153,20191003,2005,1805,1935,ORD,TIAS,L,8,628.2
4,XX00158,20191003,2110,1910,2040,BKK,TIAS,L,6,331.6
5,XX00003,20191003,0640,0440,0610,KUL,TIAS,M,1,285.4
5,XX00006,20191003,0655,0455,0625,SYX,TIAS,S,11,99.4
5,XX00025,20191003,0830,0630,0800,CGO,TIAS,S,10,68
5,XX00028,20191003,0840,0640,0810,XMN,TIAS,M,6,295.4
5,XX00042,20191003,0950,0750,0920,KIX,TIAS,L,5,349.8
5,XX00045,20191003,1000,0800,0930,DPS,TIAS,S,2,192.4
5,XX00061,20191003,1145,0945,1115,CGO,TIAS,S,8,57
5,XX00076,20191003,1300,1100,1230,CAN,TIAS,S,2,144
5,XX00077,20191003,1300,1100,1230,ICN,TIAS,S,9,0
5,XX00095,20191003,1515,1315,1445,ICN,TIAS,L,2,311.6
5,XX00110,20191003,1635,1435,1605,ICN,TIAS,M,9,250
5,XX00118,20191003,1715,1515,1645,NGO,TIAS,M,2,268.2
5,XX00119,20191003,1715,1515,1645,TNA,TIAS,S,6,112
5,XX00125,20191003,1725,1525,1655,NKG,TIAS,S,10,173
5,XX00140,20191003,1840,1640,1810,PVG,TIAS,S,10,172
5,XX00167,20191003,2340,2140,2310,SFO,TIAS,L,11,612
6,XX00015,20191003,0800,0600,0730,HKG,TIAS,M,7,214.4
6,XX00026,20191003,0830,0630,0800,KIX,TIAS,M,3,222.8
6,XX00038,20191003,0910,0710,0840,SGN,TIAS,L,9,382
6,XX00040,20191003,0930,0730,0900,NRT,TIAS,L,6,364.2
6,XX00051,20191003,1020,0820,0950,NRT,TIAS,S,8,189
6,XX00081,20191003,1325,1125,1255,CGO,TIAS,S,5,197.6
6,XX00086,20191003,1420,1220,1350,KIX,TIAS,M,6,226
6,XX00092,20191003,1450,1250,1420,FSZ,TIAS,S,5,93.2
6,XX00104,20191003,1620,1420,1550,MFM,TIAS,S,6,132
6,XX00111,20191003,1645,1445,1615,PVG,TIAS,M,5,257
6,XX00133,20191003,1745,1545,1715,KWL,TIAS,S,8,103
6,XX00136,20191003,1800,1600,1730,YVR,TIAS,S,2,0
6,XX00138,20191003,1820,1620,1750,TXN,TIAS,S,8,133
6,XX00152,20191003,2000,1800,1930,HKG,TIAS,M,2,232
6,XX00159,20191003,2150,1950,2120,HKG,TIAS,S,6,150.6
6,XX00164,20191003,2330,2130,2300,SYD,TIAS,L,8,462.4
7,XX00175,20191003,0230,0030,0200,TAE,TIAS,S,1,0
7,XX00011,20191003,0720,0520,0650,SGN,TIAS,L,9,568
7,XX00016,20191003,0800,0600,0730,TOY,TIAS,S,8,163
7,XX00018,20191003,0810,0610,0740,CTU,TIAS,S,9,89.8
7,XX00039,20191003,0915,0715,0845,HAN,TIAS,S,9,182.8
7,XX00050,20191003,1015,0815,0945,SDJ,TIAS,S,8,151.2
7,XX00063,20191003,1155,0955,1125,TNA,TIAS,S,4,125
7,XX00065,20191003,1200,1000,1130,HFE,TIAS,S,10,139
7,XX00070,20191003,1230,1030,1200,KIX,TIAS,S,8,153
7,XX00090,20191003,1440,1240,1410,NRT,TIAS,M,3,276.4
7,XX00109,20191003,1635,1435,1605,HKG,TIAS,S,6,195.6
7,XX00121,20191003,1720,1520,1650,HIJ,TIAS,S,5,183.4
7,XX00122,20191003,1720,1520,1650,HIJ,TIAS,S,5,184.4
7,XX00147,20191003,1940,1740,1910,PEK,TIAS,S,2,140
7,XX00155,20191003,2025,1825,1955,ICN,TIAS,S,6,186.4
7,XX00168,20191003,2345,2145,2315,BNE,TIAS,L,8,450.9
7,XX00173,20191003,2355,2155,2325,YVR,TIAS,L,10,464.4
8,XX00020,20191003,0810,0610,0740,KIX,TIAS,S,2,0
8,XX00036,20191003,0900,0700,0830,PVG,TIAS,M,1,280.6
8,XX00052,20191003,1025,0825,0955,SWA,TIAS,S,7,58
8,XX00053,20191003,1055,0855,1025,PVG,TIAS,M,1,252
8,XX00073,20191003,1230,1030,1200,SZX,TIAS,S,6,122
8,XX00096,20191003,1520,1320,1450,PEK,TIAS,M,8,289.8
8,XX00108,20191003,1630,1430,1600,FUK,TIAS,L,9,402.6
8,XX00114,20191003,1700,1500,1630,LAX,TIAS,L,9,628.2
8,XX00120,20191003,1720,1520,1650,OKA,TIAS,S,1,190
8,XX00132,20191003,1745,1545,1715,WNZ,TIAS,S,11,124
8,XX00148,20191003,1945,1745,1915,HAK,TIAS,S,2,34
8,XX00157,20191003,2030,1830,2000,MNL,TIAS,L,8,319.4
8,XX00172,20191003,2355,2155,2325,LAX,TIAS,L,6,543.6
9,XX00002,20191003,0630,0430,0600,KIX,TIAS,S,1,180.2
9,XX00010,20191003,0710,0510,0640,CEB,TIAS,M,3,248.2
9,XX00023,20191003,0815,0615,0745,KOJ,TIAS,S,5,68.8
9,XX00031,20191003,0850,0650,0820,BKK,TIAS,L,9,385.4
9,XX00034,20191003,0855,0655,0825,MFM,TIAS,S,6,134.4
9,XX00035,20191003,0900,0700,0830,CGK,TIAS,L,1,340.8
9,XX00043,20191003,0955,0755,0925,SIN,TIAS,L,7,341.4
9,XX00057,20191003,1125,0925,1055,XMN,TIAS,S,1,149
9,XX00059,20191003,1130,0930,1100,SFO,TIAS,L,6,590.4
9,XX00064,20191003,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00069,20191003,1225,1025,1155,NRT,TIAS,L,3,338
9,XX00082,20191003,1335,1135,1305,SZX,TIAS,M,8,254
9,XX00085,20191003,1410,1210,1340,HKG,TIAS,S,6,132.8
9,XX00087,20191003,1420,1220,1350,TAK,TIAS,S,6,109
9,XX00106,20191003,1625,1425,1555,SZX,TIAS,L,8,324
9,XX00107,20191003,1630,1430,1600,PVG,TIAS,L,8,338
9,XX00139,20191003,1820,1620,1750,NNG,TIAS,S,8,131
9,XX00145,20191003,1930,1730,1900,JFK,TIAS,L,8,608.4
9,XX00169,20191003,2350,2150,2320,LAX,TIAS,L,11,603
